production_order_id,company_id,production_order_code,sales_order_line_id,plant_id,product_id,planned_qty,completed_qty,planned_start_date,planned_finish_date,actual_finish_date,progress_rate,status
1349,1,生产-001349,1349,2,35,1,1.0,2025-12-09,2026-03-16,2026-03-15,100.0,已完成
1350,1,生产-001350,1350,1,5,1,1.0,2025-12-10,2026-01-30,2026-01-31,100.0,已完成
1351,1,生产-001351,1351,1,37,4,4.0,2025-12-10,2026-03-22,2026-03-22,100.0,已完成
1352,1,生产-001352,1352,1,6,2,2.0,2025-12-10,2026-02-22,2026-02-20,100.0,已完成
1353,1,生产-001353,1353,2,35,3,3.0,2025-12-11,2026-03-22,2026-03-28,100.0,已完成
1354,1,生产-001354,1354,2,8,2,2.0,2025-12-11,2026-01-23,2026-01-26,100.0,已完成
1355,1,生产-001355,1355,2,24,1,1.0,2025-12-11,2026-02-07,2026-02-04,100.0,已完成
1356,1,生产-001356,1356,1,1,5,5.0,2025-12-11,2026-03-19,2026-03-25,100.0,已完成
1357,1,生产-001357,1357,1,2,3,3.0,2025-12-11,2026-02-05,2026-02-10,100.0,已完成
1358,1,生产-001358,1358,1,30,1,1.0,2025-12-12,2026-03-10,2026-03-14,100.0,已完成
1359,1,生产-001359,1359,1,11,2,2.0,2025-12-12,2026-01-07,2026-01-06,100.0,已完成
1360,1,生产-001360,1360,1,11,5,5.0,2025-12-12,2026-02-22,2026-02-23,100.0,已完成
1361,1,生产-001361,1361,2,2,4,4.0,2025-12-13,2026-01-10,2026-01-11,100.0,已完成
1362,1,生产-001362,1362,2,38,1,1.0,2025-12-13,2026-02-08,2026-02-07,100.0,已完成
1363,1,生产-001363,1363,2,23,4,4.0,2025-12-14,2026-01-18,2026-01-17,100.0,已完成
1364,1,生产-001364,1364,2,13,1,1.0,2025-12-14,2026-02-07,2026-02-11,100.0,已完成
1365,1,生产-001365,1365,1,4,1,1.0,2025-12-14,2026-03-05,2026-03-05,100.0,已完成
1366,1,生产-001366,1366,2,33,5,5.0,2025-12-14,2026-02-10,2026-02-12,100.0,已完成
1367,1,生产-001367,1367,2,19,3,3.0,2025-12-15,2026-01-16,2026-01-21,100.0,已完成
1368,1,生产-001368,1368,1,10,1,1.0,2025-12-15,2026-03-05,2026-03-12,100.0,已完成
1369,1,生产-001369,1369,1,5,2,2.0,2025-12-16,2026-02-28,2026-02-27,100.0,已完成
1370,1,生产-001370,1370,1,27,1,1.0,2025-12-16,2026-03-01,2026-03-02,100.0,已完成
1371,1,生产-001371,1371,1,19,1,1.0,2025-12-17,2026-02-18,2026-02-24,100.0,已完成
1372,1,生产-001372,1372,2,11,2,2.0,2025-12-18,2026-01-22,2026-01-28,100.0,已完成
1373,1,生产-001373,1373,2,32,1,1.0,2025-12-18,2026-03-31,2026-03-29,100.0,已完成
1374,1,生产-001374,1374,2,22,5,5.0,2025-12-19,2026-04-07,2026-04-05,100.0,已完成
1375,1,生产-001375,1375,2,19,5,5.0,2025-12-19,2026-03-09,2026-03-08,100.0,已完成
1376,1,生产-001376,1376,1,22,2,2.0,2025-12-19,2026-02-03,2026-02-06,100.0,已完成
1377,1,生产-001377,1377,2,33,2,2.0,2025-12-19,2026-02-10,2026-02-15,100.0,已完成
1378,1,生产-001378,1378,1,34,5,5.0,2025-12-20,2026-03-16,2026-03-14,100.0,已完成
1379,1,生产-001379,1379,1,28,3,3.0,2025-12-20,2026-02-18,2026-02-20,100.0,已完成
1380,1,生产-001380,1380,1,34,3,3.0,2025-12-20,2026-04-05,2026-04-05,100.0,已完成
1381,1,生产-001381,1381,2,10,3,3.0,2025-12-22,2026-04-11,2026-04-08,100.0,已完成
1382,1,生产-001382,1382,2,11,2,2.0,2025-12-22,2026-02-03,2026-02-03,100.0,已完成
1383,1,生产-001383,1383,1,24,2,2.0,2025-12-22,2026-02-28,2026-02-26,100.0,已完成
1384,1,生产-001384,1384,2,40,2,2.0,2025-12-22,2026-03-12,2026-03-17,100.0,已完成
1385,1,生产-001385,1385,2,9,1,1.0,2025-12-22,2026-04-03,2026-04-02,100.0,已完成
1386,1,生产-001386,1386,2,25,3,3.0,2025-12-23,2026-03-28,2026-03-29,100.0,已完成
1387,1,生产-001387,1387,1,3,5,5.0,2025-12-23,2026-03-23,2026-03-30,100.0,已完成
1388,1,生产-001388,1388,1,9,3,3.0,2025-12-23,2026-04-11,2026-04-13,100.0,已完成
1389,1,生产-001389,1389,1,24,3,3.0,2025-12-24,2026-03-31,2026-03-30,100.0,已完成
1390,1,生产-001390,1390,1,38,1,1.0,2025-12-24,2026-04-12,2026-04-15,100.0,已完成
1391,1,生产-001391,1391,1,1,3,3.0,2025-12-24,2026-02-27,2026-02-28,100.0,已完成
1392,1,生产-001392,1392,1,31,5,5.0,2025-12-24,2026-01-29,2026-01-30,100.0,已完成
1393,1,生产-001393,1393,1,20,2,2.0,2025-12-25,2026-02-27,2026-03-05,100.0,已完成
1394,1,生产-001394,1394,1,16,1,1.0,2025-12-25,2026-04-05,2026-04-10,100.0,已完成
1395,1,生产-001395,1395,1,9,4,4.0,2025-12-25,2026-03-15,2026-03-13,100.0,已完成
1396,1,生产-001396,1396,2,28,2,2.0,2025-12-26,2026-02-24,2026-02-27,100.0,已完成
1397,1,生产-001397,1397,2,21,2,2.0,2025-12-26,2026-04-06,2026-04-07,100.0,已完成
1398,1,生产-001398,1398,1,38,1,1.0,2025-12-27,2026-03-18,2026-03-16,100.0,已完成
1399,1,生产-001399,1399,2,34,1,1.0,2025-12-27,2026-02-04,2026-02-10,100.0,已完成
1400,1,生产-001400,1400,1,18,4,4.0,2025-12-28,2026-04-11,2026-04-12,100.0,已完成
1401,1,生产-001401,1401,1,17,2,2.0,2025-12-28,2026-04-11,2026-04-14,100.0,已完成
1402,1,生产-001402,1402,2,4,4,4.0,2025-12-28,2026-01-29,2026-02-05,100.0,已完成
1403,1,生产-001403,1403,1,14,4,4.0,2025-12-29,2026-04-08,2026-04-06,100.0,已完成
1404,1,生产-001404,1404,2,34,2,2.0,2025-12-29,2026-03-15,2026-03-20,100.0,已完成
1405,1,生产-001405,1405,2,28,2,2.0,2025-12-29,2026-03-11,2026-03-07,100.0,已完成
1406,1,生产-001406,1406,1,39,1,1.0,2025-12-29,2026-02-09,2026-02-16,100.0,已完成
1407,1,生产-001407,1407,1,21,5,5.0,2025-12-29,2026-03-20,2026-03-27,100.0,已完成
1408,1,生产-001408,1408,2,10,3,3.0,2025-12-29,2026-01-25,2026-01-21,100.0,已完成
1409,1,生产-001409,1409,1,10,1,1.0,2025-12-30,2026-01-25,2026-01-24,100.0,已完成
1410,1,生产-001410,1410,1,1,4,4.0,2025-12-30,2026-02-12,2026-02-15,100.0,已完成
1411,1,生产-001411,1411,1,35,5,5.0,2025-12-30,2026-02-06,2026-02-12,100.0,已完成
1412,1,生产-001412,1412,1,12,5,5.0,2025-12-30,2026-03-05,2026-03-01,100.0,已完成
1413,1,生产-001413,1413,2,39,1,1.0,2025-12-31,2026-04-13,2026-04-11,100.0,已完成
1414,1,生产-001414,1414,1,37,4,4.0,2025-12-31,2026-03-29,2026-04-03,100.0,已完成
1415,1,生产-001415,1415,1,30,1,1.0,2025-12-31,2026-04-05,2026-04-01,100.0,已完成
1416,1,生产-001416,1416,1,17,1,1.0,2025-12-31,2026-02-06,2026-02-02,100.0,已完成
1417,1,生产-001417,1417,2,13,2,2.0,2026-01-01,2026-03-16,2026-03-17,100.0,已完成
1418,1,生产-001418,1418,1,38,1,1.0,2026-01-01,2026-03-12,2026-03-14,100.0,已完成
1419,1,生产-001419,1419,1,28,1,1.0,2026-01-01,2026-03-10,2026-03-14,100.0,已完成
1420,1,生产-001420,1420,1,25,2,2.0,2026-01-02,2026-04-13,2026-04-13,100.0,已完成
1421,1,生产-001421,1421,2,2,3,3.0,2026-01-02,2026-01-28,2026-01-25,100.0,已完成
1422,1,生产-001422,1422,2,15,2,2.0,2026-01-02,2026-03-20,2026-03-18,100.0,已完成
1423,1,生产-001423,1423,1,34,5,5.0,2026-01-03,2026-03-18,2026-03-14,100.0,已完成
1424,1,生产-001424,1424,2,30,5,5.0,2026-01-03,2026-04-12,2026-04-14,100.0,已完成
1425,1,生产-001425,1425,2,23,2,2.0,2026-01-03,2026-02-13,2026-02-17,100.0,已完成
1426,1,生产-001426,1426,2,8,5,5.0,2026-01-03,2026-04-07,2026-04-04,100.0,已完成
1427,1,生产-001427,1427,2,5,1,1.0,2026-01-04,2026-03-11,2026-03-16,100.0,已完成
1428,1,生产-001428,1428,1,4,1,1.0,2026-01-05,2026-04-08,2026-04-13,100.0,已完成
1429,1,生产-001429,1429,2,37,4,4.0,2026-01-05,2026-04-18,2026-04-25,100.0,已完成
1430,1,生产-001430,1430,1,35,1,1.0,2026-01-05,2026-03-01,2026-02-27,100.0,已完成
1431,1,生产-001431,1431,1,19,1,1.0,2026-01-05,2026-02-11,2026-02-18,100.0,已完成
1432,1,生产-001432,1432,1,10,4,4.0,2026-01-05,2026-02-25,2026-02-23,100.0,已完成
1433,1,生产-001433,1433,1,23,4,4.0,2026-01-06,2026-03-31,2026-03-31,100.0,已完成
1434,1,生产-001434,1434,2,13,1,1.0,2026-01-06,2026-02-22,2026-02-22,100.0,已完成
1435,1,生产-001435,1435,2,22,1,1.0,2026-01-06,2026-04-21,2026-04-25,100.0,已完成
1436,1,生产-001436,1436,1,22,4,4.0,2026-01-07,2026-02-08,2026-02-09,100.0,已完成
1437,1,生产-001437,1437,1,8,1,1.0,2026-01-07,2026-02-07,2026-02-14,100.0,已完成
1438,1,生产-001438,1438,1,13,2,2.0,2026-01-09,2026-04-11,2026-04-13,100.0,已完成
1439,1,生产-001439,1439,1,33,1,1.0,2026-01-09,2026-03-09,2026-03-05,100.0,已完成
1440,1,生产-001440,1440,2,19,4,4.0,2026-01-09,2026-03-09,2026-03-05,100.0,已完成
1441,1,生产-001441,1441,1,17,4,4.0,2026-01-10,2026-04-21,2026-04-22,100.0,已完成
1442,1,生产-001442,1442,1,5,1,1.0,2026-01-10,2026-05-01,2026-05-07,100.0,已完成
1443,1,生产-001443,1443,2,17,1,1.0,2026-01-10,2026-03-02,2026-03-01,100.0,已完成
1444,1,生产-001444,1444,1,2,2,2.0,2026-01-12,2026-02-10,2026-02-07,100.0,已完成
1445,1,生产-001445,1445,1,18,3,3.0,2026-01-13,2026-03-06,2026-03-12,100.0,已完成
1446,1,生产-001446,1446,1,36,1,1.0,2026-01-13,2026-04-30,2026-05-06,100.0,已完成
1447,1,生产-001447,1447,1,26,2,2.0,2026-01-15,2026-03-28,2026-03-26,100.0,已完成
1448,1,生产-001448,1448,1,8,5,5.0,2026-01-16,2026-03-19,2026-03-16,100.0,已完成
1449,1,生产-001449,1449,2,36,2,2.0,2026-01-16,2026-03-29,2026-03-25,100.0,已完成
1450,1,生产-001450,1450,2,15,1,1.0,2026-01-16,2026-04-30,2026-04-28,100.0,已完成
1451,1,生产-001451,1451,1,18,1,1.0,2026-01-16,2026-04-02,2026-03-29,100.0,已完成
1452,1,生产-001452,1452,1,28,1,1.0,2026-01-16,2026-02-17,2026-02-14,100.0,已完成
1453,1,生产-001453,1453,2,30,1,1.0,2026-01-17,2026-03-14,2026-03-17,100.0,已完成
1454,1,生产-001454,1454,2,9,1,1.0,2026-01-18,2026-04-18,2026-04-19,100.0,已完成
1455,1,生产-001455,1455,2,11,5,5.0,2026-01-18,2026-03-12,2026-03-19,100.0,已完成
1456,1,生产-001456,1456,2,3,1,1.0,2026-01-19,2026-03-19,2026-03-23,100.0,已完成
1457,1,生产-001457,1457,1,36,2,2.0,2026-01-19,2026-02-17,2026-02-14,100.0,已完成
1458,1,生产-001458,1458,1,8,2,2.0,2026-01-19,2026-04-12,2026-04-19,100.0,已完成
1459,1,生产-001459,1459,1,21,2,2.0,2026-01-19,2026-03-13,2026-03-17,100.0,已完成
1460,1,生产-001460,1460,1,6,1,1.0,2026-01-19,2026-03-21,2026-03-21,100.0,已完成
1461,1,生产-001461,1461,1,19,2,2.0,2026-01-20,2026-05-04,2026-05-01,100.0,已完成
1462,1,生产-001462,1462,1,37,1,1.0,2026-01-20,2026-03-20,2026-03-26,100.0,已完成
1463,1,生产-001463,1463,2,9,2,2.0,2026-01-21,2026-04-08,2026-04-09,100.0,已完成
1464,1,生产-001464,1464,1,21,1,1.0,2026-01-21,2026-02-27,2026-03-01,100.0,已完成
1465,1,生产-001465,1465,2,1,4,4.0,2026-01-22,2026-04-23,2026-04-27,100.0,已完成
1466,1,生产-001466,1466,1,16,1,1.0,2026-01-22,2026-02-19,2026-02-26,100.0,已完成
1467,1,生产-001467,1467,2,11,2,2.0,2026-01-22,2026-04-26,2026-04-23,100.0,已完成
1468,1,生产-001468,1468,2,6,2,2.0,2026-01-23,2026-04-11,2026-04-10,100.0,已完成
1469,1,生产-001469,1469,1,40,3,3.0,2026-01-23,2026-04-27,2026-04-30,100.0,已完成
1470,1,生产-001470,1470,1,20,2,2.0,2026-01-24,2026-04-13,2026-04-19,100.0,已完成
1471,1,生产-001471,1471,2,10,1,1.0,2026-01-24,2026-05-05,2026-05-10,100.0,已完成
1472,1,生产-001472,1472,2,27,1,1.0,2026-01-24,2026-02-27,2026-02-23,100.0,已完成
1473,1,生产-001473,1473,1,2,4,4.0,2026-01-25,2026-04-24,2026-04-20,100.0,已完成
1474,1,生产-001474,1474,1,9,1,1.0,2026-01-25,2026-03-09,2026-03-16,100.0,已完成
1475,1,生产-001475,1475,1,3,1,1.0,2026-01-25,2026-04-28,2026-04-27,100.0,已完成
1476,1,生产-001476,1476,2,7,2,2.0,2026-01-25,2026-03-04,2026-03-09,100.0,已完成
1477,1,生产-001477,1477,2,38,1,1.0,2026-01-25,2026-03-12,2026-03-19,100.0,已完成
1478,1,生产-001478,1478,2,30,2,2.0,2026-01-26,2026-04-06,2026-04-11,100.0,已完成
1479,1,生产-001479,1479,2,13,4,4.0,2026-01-26,2026-05-08,2026-05-06,100.0,已完成
1480,1,生产-001480,1480,1,24,5,5.0,2026-01-27,2026-03-31,2026-04-02,100.0,已完成
1481,1,生产-001481,1481,2,21,4,4.0,2026-01-27,2026-03-17,2026-03-17,100.0,已完成
1482,1,生产-001482,1482,1,18,1,1.0,2026-01-28,2026-05-12,2026-05-08,100.0,已完成
1483,1,生产-001483,1483,1,29,5,5.0,2026-01-28,2026-04-01,2026-03-29,100.0,已完成
1484,1,生产-001484,1484,1,4,1,1.0,2026-01-28,2026-03-25,2026-03-23,100.0,已完成
1485,1,生产-001485,1485,1,14,1,1.0,2026-01-28,2026-03-09,2026-03-11,100.0,已完成
1486,1,生产-001486,1486,2,20,2,2.0,2026-01-28,2026-05-03,2026-05-02,100.0,已完成
1487,1,生产-001487,1487,1,15,2,2.0,2026-01-29,2026-03-02,2026-03-08,100.0,已完成
1488,1,生产-001488,1488,1,37,4,4.0,2026-01-29,2026-04-07,2026-04-13,100.0,已完成
1489,1,生产-001489,1489,1,2,2,2.0,2026-01-30,2026-05-02,2026-05-04,100.0,已完成
1490,1,生产-001490,1490,1,33,1,1.0,2026-01-30,2026-04-12,2026-04-18,100.0,已完成
1491,1,生产-001491,1491,1,27,5,5.0,2026-01-31,2026-03-18,2026-03-20,100.0,已完成
1492,1,生产-001492,1492,2,5,2,2.0,2026-01-31,2026-02-26,2026-02-26,100.0,已完成
1493,1,生产-001493,1493,1,14,3,3.0,2026-01-31,2026-04-01,2026-04-08,100.0,已完成
1494,1,生产-001494,1494,1,24,1,1.0,2026-02-01,2026-04-16,2026-04-16,100.0,已完成
1495,1,生产-001495,1495,1,28,1,1.0,2026-02-01,2026-04-13,2026-04-15,100.0,已完成
1496,1,生产-001496,1496,2,13,3,3.0,2026-02-01,2026-04-11,2026-04-13,100.0,已完成
1497,1,生产-001497,1497,1,1,1,1.0,2026-02-01,2026-03-10,2026-03-17,100.0,已完成
1498,1,生产-001498,1498,1,14,2,2.0,2026-02-02,2026-03-12,2026-03-12,100.0,已完成
1499,1,生产-001499,1499,1,4,3,3.0,2026-02-02,2026-03-02,2026-03-08,100.0,已完成
1500,1,生产-001500,1500,1,37,1,1.0,2026-02-02,2026-03-12,2026-03-09,100.0,已完成
1501,1,生产-001501,1501,1,4,3,3.0,2026-02-03,2026-03-21,2026-03-23,100.0,已完成
1502,1,生产-001502,1502,1,19,1,1.0,2026-02-03,2026-03-30,2026-03-29,100.0,已完成
1503,1,生产-001503,1503,2,38,1,1.0,2026-02-03,2026-05-17,2026-05-20,100.0,已完成
1504,1,生产-001504,1504,2,12,1,1.0,2026-02-04,2026-03-14,2026-03-20,100.0,已完成
1505,1,生产-001505,1505,1,27,4,4.0,2026-02-04,2026-03-17,2026-03-24,100.0,已完成
1506,1,生产-001506,1506,2,25,4,4.0,2026-02-05,2026-04-26,2026-04-26,100.0,已完成
1507,1,生产-001507,1507,2,16,4,4.0,2026-02-05,2026-03-31,2026-03-29,100.0,已完成
1508,1,生产-001508,1508,1,13,5,5.0,2026-02-05,2026-05-12,2026-05-13,100.0,已完成
1509,1,生产-001509,1509,1,27,2,2.0,2026-02-05,2026-04-12,2026-04-08,100.0,已完成
1510,1,生产-001510,1510,2,3,1,1.0,2026-02-05,2026-05-25,2026-06-01,100.0,已完成
1511,1,生产-001511,1511,1,7,1,1.0,2026-02-06,2026-03-12,2026-03-11,100.0,已完成
1512,1,生产-001512,1512,2,16,3,3.0,2026-02-06,2026-05-06,2026-05-07,100.0,已完成
1513,1,生产-001513,1513,1,15,4,4.0,2026-02-08,2026-04-17,2026-04-22,100.0,已完成
1514,1,生产-001514,1514,2,22,4,4.0,2026-02-09,2026-04-29,2026-04-25,100.0,已完成
1515,1,生产-001515,1515,1,12,4,4.0,2026-02-09,2026-03-13,2026-03-18,100.0,已完成
1516,1,生产-001516,1516,2,8,1,1.0,2026-02-09,2026-04-22,2026-04-29,100.0,已完成
1517,1,生产-001517,1517,1,17,5,5.0,2026-02-09,2026-03-08,2026-03-05,100.0,已完成
1518,1,生产-001518,1518,1,4,2,2.0,2026-02-09,2026-05-12,2026-05-13,100.0,已完成
1519,1,生产-001519,1519,1,12,2,2.0,2026-02-10,2026-05-27,2026-05-30,100.0,已完成
1520,1,生产-001520,1520,2,8,2,2.0,2026-02-11,2026-03-10,2026-03-06,100.0,已完成
1521,1,生产-001521,1521,2,40,2,2.0,2026-02-11,2026-03-28,2026-03-28,100.0,已完成
1522,1,生产-001522,1522,1,39,1,1.0,2026-02-11,2026-03-09,2026-03-06,100.0,已完成
1523,1,生产-001523,1523,1,13,4,4.0,2026-02-12,2026-05-30,2026-05-28,100.0,已完成
1524,1,生产-001524,1524,2,6,2,2.0,2026-02-12,2026-03-29,2026-04-03,100.0,已完成
1525,1,生产-001525,1525,2,24,1,1.0,2026-02-12,2026-04-09,2026-04-12,100.0,已完成
1526,1,生产-001526,1526,2,31,5,5.0,2026-02-12,2026-04-05,2026-04-06,100.0,已完成
1527,1,生产-001527,1527,1,10,1,1.0,2026-02-12,2026-03-28,2026-04-03,100.0,已完成
1528,1,生产-001528,1528,1,5,1,1.0,2026-02-13,2026-03-18,2026-03-17,100.0,已完成
1529,1,生产-001529,1529,1,15,1,1.0,2026-02-13,2026-03-20,2026-03-22,100.0,已完成
1530,1,生产-001530,1530,2,7,2,2.0,2026-02-13,2026-05-07,2026-05-13,100.0,已完成
1531,1,生产-001531,1531,2,14,1,1.0,2026-02-13,2026-04-02,2026-03-30,100.0,已完成
1532,1,生产-001532,1532,1,17,5,5.0,2026-02-14,2026-03-12,2026-03-16,100.0,已完成
1533,1,生产-001533,1533,1,21,2,2.0,2026-02-15,2026-04-17,2026-04-15,100.0,已完成
1534,1,生产-001534,1534,1,8,1,1.0,2026-02-15,2026-03-31,2026-04-05,100.0,已完成
1535,1,生产-001535,1535,2,37,2,2.0,2026-02-16,2026-04-25,2026-04-26,100.0,已完成
1536,1,生产-001536,1536,1,15,1,1.0,2026-02-16,2026-04-11,2026-04-13,100.0,已完成
1537,1,生产-001537,1537,2,16,4,4.0,2026-02-16,2026-05-22,2026-05-29,100.0,已完成
1538,1,生产-001538,1538,2,10,4,4.0,2026-02-16,2026-04-16,2026-04-20,100.0,已完成
1539,1,生产-001539,1539,1,23,2,2.0,2026-02-17,2026-05-17,2026-05-13,100.0,已完成
1540,1,生产-001540,1540,2,14,3,3.0,2026-02-17,2026-03-16,2026-03-14,100.0,已完成
1541,1,生产-001541,1541,1,38,1,1.0,2026-02-17,2026-03-30,2026-04-06,100.0,已完成
1542,1,生产-001542,1542,2,29,3,3.0,2026-02-18,2026-05-15,2026-05-15,100.0,已完成
1543,1,生产-001543,1543,1,17,4,4.0,2026-02-18,2026-04-03,2026-03-30,100.0,已完成
1544,1,生产-001544,1544,1,27,1,1.0,2026-02-19,2026-04-19,2026-04-22,100.0,已完成
1545,1,生产-001545,1545,2,37,1,1.0,2026-02-19,2026-04-03,2026-04-04,100.0,已完成
1546,1,生产-001546,1546,1,15,2,2.0,2026-02-19,2026-03-25,2026-03-24,100.0,已完成
1547,1,生产-001547,1547,1,10,2,2.0,2026-02-21,2026-05-10,2026-05-07,100.0,已完成
1548,1,生产-001548,1548,1,3,5,5.0,2026-02-21,2026-03-24,2026-03-24,100.0,已完成
1549,1,生产-001549,1549,2,12,1,1.0,2026-02-21,2026-03-27,2026-03-30,100.0,已完成
1550,1,生产-001550,1550,1,40,1,1.0,2026-02-22,2026-06-03,2026-06-04,100.0,已完成
1551,1,生产-001551,1551,2,36,1,1.0,2026-02-22,2026-04-30,2026-05-05,100.0,已完成
1552,1,生产-001552,1552,1,37,4,4.0,2026-02-22,2026-05-05,2026-05-12,100.0,已完成
1553,1,生产-001553,1553,1,14,1,1.0,2026-02-22,2026-03-24,2026-03-29,100.0,已完成
1554,1,生产-001554,1554,2,2,3,3.0,2026-02-23,2026-04-04,2026-04-01,100.0,已完成
1555,1,生产-001555,1555,2,7,5,5.0,2026-02-23,2026-05-28,2026-06-01,100.0,已完成
1556,1,生产-001556,1556,1,22,1,1.0,2026-02-23,2026-04-05,2026-04-12,100.0,已完成
1557,1,生产-001557,1557,1,7,2,2.0,2026-02-24,2026-06-09,2026-06-16,100.0,已完成
1558,1,生产-001558,1558,1,16,2,2.0,2026-02-24,2026-06-14,2026-06-14,100.0,已完成
1559,1,生产-001559,1559,2,31,1,1.0,2026-02-24,2026-04-12,2026-04-13,100.0,已完成
1560,1,生产-001560,1560,1,26,3,3.0,2026-02-26,2026-04-29,2026-05-06,100.0,已完成
1561,1,生产-001561,1561,1,33,4,4.0,2026-02-26,2026-04-07,2026-04-09,100.0,已完成
1562,1,生产-001562,1562,1,23,1,1.0,2026-02-26,2026-06-13,2026-06-13,100.0,已完成
1563,1,生产-001563,1563,1,36,2,2.0,2026-02-26,2026-06-12,2026-06-11,100.0,已完成
1564,1,生产-001564,1564,2,23,3,3.0,2026-02-26,2026-06-17,2026-06-24,100.0,已完成
1565,1,生产-001565,1565,1,4,5,5.0,2026-02-26,2026-05-15,2026-05-11,100.0,已完成
1566,1,生产-001566,1566,1,35,2,2.0,2026-02-26,2026-04-14,2026-04-13,100.0,已完成
1567,1,生产-001567,1567,1,22,1,1.0,2026-02-26,2026-04-03,2026-04-07,100.0,已完成
1568,1,生产-001568,1568,1,17,2,2.0,2026-02-27,2026-04-27,2026-04-25,100.0,已完成
1569,1,生产-001569,1569,2,22,1,1.0,2026-02-27,2026-06-17,2026-06-22,100.0,已完成
1570,1,生产-001570,1570,2,26,1,1.0,2026-02-27,2026-04-19,2026-04-20,100.0,已完成
1571,1,生产-001571,1571,1,1,5,5.0,2026-02-28,2026-04-01,2026-04-02,100.0,已完成
1572,1,生产-001572,1572,1,13,4,4.0,2026-03-01,2026-06-19,2026-06-23,100.0,已完成
1573,1,生产-001573,1573,2,31,5,5.0,2026-03-01,2026-06-17,2026-06-16,100.0,已完成
1574,1,生产-001574,1574,1,4,5,5.0,2026-03-01,2026-06-20,2026-06-20,100.0,已完成
1575,1,生产-001575,1575,2,33,1,1.0,2026-03-01,2026-04-20,2026-04-18,100.0,已完成
1576,1,生产-001576,1576,2,6,1,1.0,2026-03-02,2026-04-13,2026-04-17,100.0,已完成
1577,1,生产-001577,1577,2,6,2,2.0,2026-03-02,2026-04-23,2026-04-24,100.0,已完成
1578,1,生产-001578,1578,1,34,2,2.0,2026-03-02,2026-04-04,2026-04-04,100.0,已完成
1579,1,生产-001579,1579,1,32,4,4.0,2026-03-02,2026-05-03,2026-04-30,100.0,已完成
1580,1,生产-001580,1580,2,16,1,1.0,2026-03-02,2026-06-20,2026-06-19,100.0,已完成
1581,1,生产-001581,1581,1,15,1,1.0,2026-03-03,2026-06-04,2026-06-01,100.0,已完成
1582,1,生产-001582,1582,2,5,1,1.0,2026-03-03,2026-06-13,2026-06-19,100.0,已完成
1583,1,生产-001583,1583,2,38,4,4.0,2026-03-03,2026-04-19,2026-04-22,100.0,已完成
1584,1,生产-001584,1584,1,16,3,3.0,2026-03-03,2026-05-12,2026-05-09,100.0,已完成
1585,1,生产-001585,1585,2,29,1,1.0,2026-03-03,2026-04-18,2026-04-14,100.0,已完成
1586,1,生产-001586,1586,1,28,1,1.0,2026-03-04,2026-05-18,2026-05-20,100.0,已完成
1587,1,生产-001587,1587,1,33,3,3.0,2026-03-04,2026-05-24,2026-05-30,100.0,已完成
1588,1,生产-001588,1588,2,8,4,4.0,2026-03-05,2026-04-17,2026-04-20,100.0,已完成
1589,1,生产-001589,1589,2,12,5,5.0,2026-03-06,2026-06-20,2026-06-24,100.0,已完成
1590,1,生产-001590,1590,1,29,1,1.0,2026-03-06,2026-04-30,2026-05-02,100.0,已完成
1591,1,生产-001591,1591,2,29,3,3.0,2026-03-07,2026-06-20,2026-06-20,100.0,已完成
1592,1,生产-001592,1592,1,17,4,4.0,2026-03-08,2026-06-07,2026-06-13,100.0,已完成
1593,1,生产-001593,1593,2,6,1,1.0,2026-03-08,2026-04-06,2026-04-03,100.0,已完成
1594,1,生产-001594,1594,1,19,2,2.0,2026-03-08,2026-05-21,2026-05-19,100.0,已完成
1595,1,生产-001595,1595,1,9,1,1.0,2026-03-08,2026-06-22,2026-06-27,100.0,已完成
1596,1,生产-001596,1596,2,36,3,3.0,2026-03-08,2026-04-28,2026-05-01,100.0,已完成
1597,1,生产-001597,1597,1,5,2,2.0,2026-03-10,2026-06-03,2026-06-05,100.0,已完成
1598,1,生产-001598,1598,1,9,1,1.0,2026-03-10,2026-06-13,2026-06-14,100.0,已完成
1599,1,生产-001599,1599,1,8,2,2.0,2026-03-10,2026-05-17,2026-05-20,100.0,已完成
1600,1,生产-001600,1600,2,30,2,2.0,2026-03-11,2026-06-21,2026-06-27,100.0,已完成
1601,1,生产-001601,1601,2,19,4,4.0,2026-03-11,2026-04-09,2026-04-10,100.0,已完成
1602,1,生产-001602,1602,1,35,3,3.0,2026-03-12,2026-04-17,2026-04-23,100.0,已完成
1603,1,生产-001603,1603,1,24,5,5.0,2026-03-12,2026-05-12,2026-05-13,100.0,已完成
1604,1,生产-001604,1604,2,28,2,2.0,2026-03-12,2026-06-21,2026-06-21,100.0,已完成
1605,1,生产-001605,1605,2,8,1,1.0,2026-03-12,2026-04-14,2026-04-19,100.0,已完成
1606,1,生产-001606,1606,1,2,2,2.0,2026-03-13,2026-05-23,2026-05-21,100.0,已完成
1607,1,生产-001607,1607,2,4,3,3.0,2026-03-14,2026-06-22,2026-06-20,100.0,已完成
1608,1,生产-001608,1608,2,17,1,1.0,2026-03-14,2026-06-09,2026-06-08,100.0,已完成
1609,1,生产-001609,1609,2,24,1,1.0,2026-03-15,2026-05-04,2026-04-30,100.0,已完成
1610,1,生产-001610,1610,1,25,1,1.0,2026-03-15,2026-06-27,2026-07-01,100.0,已完成
