purchase_order_line_id,purchase_order_id,line_no,material_id,ordered_qty,received_qty,unit_price,line_amount
2814,2814,1,105,131,131,3.22,422.45
2815,2815,1,70,98,98,199.29,19530.54
2816,2816,1,38,120,120,384.36,46123.66
2817,2817,1,59,36.2282,36.2282,10.87,393.77
2818,2818,1,104,75,75,2018.52,151389.05
2819,2819,1,94,40,40,489.2,19568.06
2820,2820,1,82,599.8346,599.8346,96.08,57631.29
2821,2821,1,96,73,73,999.97,72998.08
2822,2822,1,39,20,20,2939.13,58782.52
2823,2823,1,93,160,160,415.17,66427.17
2824,2824,1,96,94,94,1078.18,101349.32
2825,2825,1,106,1074.6721,1074.6721,75.53,81172.98
2826,2826,1,80,12,12,1321.17,15854.08
2827,2827,1,32,52,52,952.62,49536.24
2828,2828,1,79,152,152,1467.9,223120.04
2829,2829,1,20,935.9126,935.9126,31.92,29873.24
2830,2830,1,89,34,34,31.42,1068.2
2831,2831,1,119,66,66,3205.75,211579.71
2832,2832,1,59,438.256,438.256,10.41,4560.93
2833,2833,1,90,240.3502,240.3502,88.73,21326.07
2834,2834,1,41,144,144,18.89,2720.27
2835,2835,1,101,34,34,235.08,7992.7
2836,2836,1,10,1166.5231,1166.5231,86.35,100730.18
2837,2837,1,102,62,62,371.46,23030.76
2838,2838,1,112,61,61,1016.81,62025.41
2839,2839,1,33,71,71,32.27,2291.06
2840,2840,1,45,33,33,558.46,18429.21
2841,2841,1,93,52,52,454.31,23623.94
2842,2842,1,3,752.8532,752.8532,13.81,10398.54
2843,2843,1,47,105,105,330.32,34683.15
2844,2844,1,31,55,55,556.32,30597.4
2845,2845,1,3,554.876,554.876,13.44,7457.89
2846,2846,1,87,27,27,2758.73,74485.81
2847,2847,1,84,271.6794,271.6794,29.1,7904.72
2848,2848,1,108,604.6764,604.6764,33.69,20369.07
2849,2849,1,120,80,80,1211.6,96928.04
2850,2850,1,82,813.1258,813.1258,94.71,77013.63
2851,2851,1,63,43,43,3323.25,142899.77
2852,2852,1,36,1075.4942,1075.4942,30.5,32799.68
2853,2853,1,76,607.8873,607.8873,30.74,18689.45
2854,2854,1,52,45.3313,45.3313,20.95,949.58
2855,2855,1,63,46,46,2975.73,136883.43
2856,2856,1,77,31,31,700.31,21709.63
2857,2857,1,37,157,157,692.61,108739.46
2858,2858,1,59,93.6281,93.6281,11.8,1105.05
2859,2859,1,9,155,155,13.73,2127.64
2860,2860,1,43,258.4625,258.4625,8.08,2089.22
2861,2861,1,49,35,35,36.11,1263.89
2862,2862,1,68,566.1926,566.1926,27.45,15544.14
2863,2863,1,110,128,128,750.39,96050.41
2864,2864,1,79,55,55,1494.72,82209.63
2865,2865,1,97,6,6,21.51,129.05
2866,2866,1,63,79,79,3167.2,250209.13
2867,2867,1,7,32,32,3264.48,104463.34
2868,2868,1,25,21,21,35.11,737.39
2869,2869,1,25,133,133,38.11,5068.0
2870,2870,1,9,142,142,14.34,2036.1
2871,2871,1,66,423.9069,423.9069,121.01,51296.51
2872,2872,1,13,79,79,733.4,57938.59
2873,2873,1,2,891.782,891.782,86.86,77458.5
2874,2874,1,93,76,76,394.24,29961.87
2875,2875,1,82,662.018,662.018,95.29,63083.45
2876,2876,1,89,64,64,32.03,2050.2
2877,2877,1,79,63,63,1479.11,93183.99
2878,2878,1,96,132,132,929.13,122645.53
2879,2879,1,112,47,47,1031.35,48473.63
2880,2880,1,8,54,54,1388.88,74999.45
2881,2881,1,107,287.8791,287.8791,9.35,2691.21
2882,2882,1,47,57,57,345.28,19681.14
2883,2883,1,63,115,115,3207.17,368824.84
2884,2884,1,31,42,42,562.08,23607.48
2885,2885,1,33,146,146,32.54,4750.67
2886,2886,1,53,141,141,538.43,75918.94
2887,2887,1,33,129,129,35.14,4533.68
2888,2888,1,48,73,73,288.47,21058.23
2889,2889,1,5,106,106,621.07,65833.35
2890,2890,1,42,978.1056,978.1056,128.69,125870.54
2891,2891,1,19,391.5424,391.5424,4.99,1953.49
2892,2892,1,50,384.1088,384.1088,79.21,30423.82
2893,2893,1,56,119,119,1233.9,146833.66
2894,2894,1,20,687.3867,687.3867,33.36,22931.46
2895,2895,1,13,69,69,648.96,44778.27
2896,2896,1,11,188.5208,188.5208,11.36,2142.37
2897,2897,1,40,123,123,335.58,41276.58
2898,2898,1,18,189.055,189.055,106.89,20207.29
2899,2899,1,71,51,51,1763.25,89925.69
2900,2900,1,111,71,71,2325.34,165098.8
2901,2901,1,12,1002.6829,1002.6829,30.59,30676.89
2902,2902,1,3,241.25,241.25,14.62,3528.01
2903,2903,1,90,969.5055,969.5055,85.15,82551.21
2904,2904,1,106,161.7326,161.7326,75.79,12258.32
2905,2905,1,101,88,88,205.43,18077.62
2906,2906,1,32,115,115,1003.95,115454.37
2907,2907,1,2,218.7164,218.7164,91.42,19995.6
2908,2908,1,62,40,40,291.94,11677.56
2909,2909,1,89,127,127,32.64,4144.89
2910,2910,1,3,925.6402,925.6402,13.91,12876.22
2911,2911,1,28,1044.8888,1044.8888,44.77,46775.61
2912,2912,1,18,312.6229,312.6229,112.6,35200.7
2913,2913,1,84,260.2085,260.2085,28.42,7395.41
2914,2914,1,83,1121.1113,1121.1113,8.89,9967.21
2915,2915,1,8,13,13,1290.14,16771.85
2916,2916,1,52,988.6996,988.6996,21.64,21391.61
2917,2917,1,79,149,149,1534.93,228704.9
2918,2918,1,4,507.688,507.688,31.84,16162.61
2919,2919,1,26,110.4481,110.4481,106.22,11732.31
2920,2920,1,104,140,140,2112.49,295748.67
2921,2921,1,89,109,109,35.13,3828.93
2922,2922,1,72,101,101,48.29,4876.85
2923,2923,1,60,1040.928,1040.928,23.55,24513.9
2924,2924,1,76,556.2588,556.2588,34.43,19151.38
2925,2925,1,94,33,33,528.75,17448.9
2926,2926,1,105,82,82,3.23,264.88
2927,2927,1,29,152,152,791.52,120310.79
2928,2928,1,43,1073.3873,1073.3873,7.81,8387.71
2929,2929,1,98,598.3232,598.3232,96.4,57680.56
2930,2930,1,47,111,111,300.56,33362.45
2931,2931,1,65,139,139,16.85,2342.3
2932,2932,1,75,417.2616,417.2616,6.93,2890.13
2933,2933,1,113,160,160,12.38,1981.09
2934,2934,1,83,215.9849,215.9849,8.85,1912.51
2935,2935,1,69,110,110,292.44,32168.31
2936,2936,1,114,747.1981,747.1981,158.28,118263.48
2937,2937,1,110,96,96,763.06,73254.03
2938,2938,1,33,51,51,37.43,1909.13
2939,2939,1,98,412.224,412.224,87.01,35866.61
2940,2940,1,25,150,150,39.28,5891.68
2941,2941,1,71,46,46,1944.34,89439.53
2942,2942,1,91,913.7406,913.7406,11.57,10574.24
2943,2943,1,68,787.8585,787.8585,24.37,19203.96
2944,2944,1,63,130,130,3317.7,431300.58
2945,2945,1,119,121,121,2945.9,356453.73
2946,2946,1,29,145,145,811.35,117646.3
2947,2947,1,8,55,55,1434.32,78887.73
2948,2948,1,97,35,35,21.16,740.52
2949,2949,1,68,519.4873,519.4873,25.11,13046.78
2950,2950,1,43,539.0118,539.0118,7.9,4260.05
2951,2951,1,3,522.6227,522.6227,12.78,6678.11
2952,2952,1,37,77,77,681.94,52509.74
2953,2953,1,24,88,88,336.48,29610.28
2954,2954,1,102,26,26,373.72,9716.74
2955,2955,1,104,127,127,2076.19,263675.59
2956,2956,1,17,124,124,16.64,2063.62
2957,2957,1,47,28,28,318.77,8925.42
2958,2958,1,49,52,52,31.09,1616.91
2959,2959,1,86,68,68,574.48,39064.39
2960,2960,1,39,139,139,2883.6,400820.82
2961,2961,1,82,359.269,359.269,95.3,34236.62
2962,2962,1,60,1000.5972,0.0,21.07,21077.85
2963,2963,1,66,487.1927,487.1927,117.48,57234.11
2964,2964,1,116,1084.7847,1084.7847,23.11,25068.64
2965,2965,1,17,8,8,16.66,133.28
2966,2966,1,32,119,119,903.4,107504.68
2967,2967,1,50,162.9561,162.9561,87.24,14216.06
2968,2968,1,39,28,28,3105.61,86956.99
2969,2969,1,47,57,57,342.93,19546.74
2970,2970,1,70,138,138,208.58,28784.68
2971,2971,1,18,708.5071,708.5071,106.64,75552.16
2972,2972,1,16,68,68,1749.53,118968.28
2973,2973,1,27,332.1603,332.1603,9.99,3319.09
2974,2974,1,98,581.093,581.093,93.28,54202.25
2975,2975,1,108,120.9488,120.9488,38.17,4617.04
2976,2976,1,66,760.3916,760.3916,121.54,92415.83
2977,2977,1,67,906.2842,906.2842,12.12,10988.21
2978,2978,1,81,54,54,10.42,562.75
2979,2979,1,73,47,47,14.52,682.36
2980,2980,1,35,928.9587,928.9587,9.57,8888.35
2981,2981,1,77,103,103,800.86,82489.03
2982,2982,1,1,1045.2336,1045.2336,138.52,144789.04
2983,2983,1,107,82.5424,82.5424,8.93,736.79
2984,2984,1,7,76,76,3371.26,256215.65
2985,2985,1,73,76,76,13.14,998.69
2986,2986,1,110,117,117,737.9,86333.73
2987,2987,1,110,75,75,680.68,51051.19
2988,2988,1,113,102,102,13.38,1364.52
2989,2989,1,37,43,43,646.74,27809.99
2990,2990,1,66,1121.8976,1121.8976,115.52,129603.26
2991,2991,1,73,88,88,14.44,1271.0
2992,2992,1,73,121,121,13.19,1595.79
2993,2993,1,48,60,60,269.89,16193.33
2994,2994,1,63,65,65,3231.91,210073.86
2995,2995,1,91,327.5824,327.5824,11.05,3619.04
2996,2996,1,6,20,20,530.28,10605.66
2997,2997,1,109,36,36,532.31,19163.33
2998,2998,1,73,16,16,13.36,213.77
2999,2999,1,101,148,148,230.13,34058.75
3000,3000,1,82,798.6475,798.6475,105.73,84442.77
3001,3001,1,95,39,39,2012.97,78505.71
3002,3002,1,103,124,124,2327.28,288583.23
3003,3003,1,73,90,90,14.83,1334.67
3004,3004,1,109,30,30,548.95,16468.37
3005,3005,1,68,184.3244,184.3244,26.25,4838.79
3006,3006,1,66,466.2658,466.2658,110.16,51364.96
3007,3007,1,32,95,95,966.24,91792.73
3008,3008,1,51,166.3935,166.3935,5.7,947.75
3009,3009,1,62,63,63,268.72,16929.54
3010,3010,1,46,37,37,602.71,22300.43
3011,3011,1,120,64,64,1358.54,86946.38
3012,3012,1,107,520.5088,520.5088,8.52,4433.31
3013,3013,1,67,606.8524,0.0,13.45,8163.45
3014,3014,1,17,106,106,18.91,2004.21
3015,3015,1,40,30,30,346.92,10407.67
3016,3016,1,1,221.39,221.39,132.15,29255.69
3017,3017,1,54,28,28,762.31,21344.64
3018,3018,1,114,120.6712,120.6712,157.89,19052.94
3019,3019,1,115,277.2146,277.2146,12.63,3502.08
3020,3020,1,115,907.3995,0.0,12.24,11104.59
3021,3021,1,58,955.6706,0.0,90.56,86544.18
3022,3022,1,4,783.3706,783.3706,35.31,27662.94
3023,3023,1,2,889.3141,889.3141,85.86,76359.26
3024,3024,1,35,663.5069,663.5069,8.43,5595.16
3025,3025,1,59,199.0223,199.0223,10.35,2059.64
3026,3026,1,70,113,113,198.04,22378.41
3027,3027,1,106,804.6099,804.6099,78.58,63229.89
3028,3028,1,46,102,102,657.06,67019.94
3029,3029,1,44,380.9811,380.9811,21.19,8071.45
3030,3030,1,98,542.8065,542.8065,97.91,53145.65
3031,3031,1,65,88,88,16.13,1419.11
3032,3032,1,101,78,78,230.96,18014.98
3033,3033,1,28,1193.7002,1193.7002,45.96,54861.61
3034,3034,1,24,96,96,325.06,31205.46
3035,3035,1,45,57,57,559.67,31901.25
3036,3036,1,8,11,11,1338.04,14718.45
3037,3037,1,106,185.5452,185.5452,76.04,14109.47
3038,3038,1,2,405.892,405.892,85.91,34870.27
3039,3039,1,41,140,140,18.92,2649.4
3040,3040,1,74,849.8186,849.8186,72.53,61635.6
3041,3041,1,70,111,111,212.78,23619.01
3042,3042,1,95,127,127,1781.39,226236.88
3043,3043,1,43,322.945,322.945,7.87,2542.31
3044,3044,1,8,77,77,1403.35,108058.03
3045,3045,1,113,146,146,11.71,1710.34
3046,3046,1,115,530.0241,530.0241,13.67,7244.73
3047,3047,1,68,1101.1973,1101.1973,26.74,29449.61
3048,3048,1,18,317.3649,317.3649,119.87,38042.15
3049,3049,1,34,247.9398,247.9398,100.6,24942.62
3050,3050,1,77,119,119,723.04,86042.03
3051,3051,1,89,89,89,32.53,2895.45
3052,3052,1,115,39.6326,39.6326,12.38,490.81
3053,3053,1,93,77,77,400.03,30802.37
3054,3054,1,119,28,28,3095.5,86674.14
3055,3055,1,29,149,149,842.03,125461.78
3056,3056,1,31,139,139,598.19,83149.1
3057,3057,1,78,12,12,752.87,9034.45
3058,3058,1,49,147,147,33.27,4890.65
3059,3059,1,120,154,154,1392.53,214449.16
3060,3060,1,98,1191.6845,1191.6845,88.0,104864.7
3061,3061,1,92,1008.3221,1008.3221,21.43,21608.29
3062,3062,1,1,409.549,409.549,142.95,58543.35
3063,3063,1,32,48,48,982.08,47139.91
3064,3064,1,41,44,44,19.9,875.38
3065,3065,1,23,85,85,1397.57,118793.75
3066,3066,1,24,110,110,381.63,41979.28
3067,3067,1,78,65,65,736.33,47861.72
3068,3068,1,94,88,88,520.17,45775.37
3069,3069,1,28,950.872,950.872,42.72,40620.6
3070,3070,1,59,1178.8687,1178.8687,10.21,12041.1
3071,3071,1,57,111,111,31.47,3493.59
3072,3072,1,26,719.8314,719.8314,106.26,76490.79
3073,3073,1,48,95,95,271.25,25769.07
3074,3074,1,47,37,37,347.03,12840.24
3075,3075,1,89,94,94,34.08,3203.94
3076,3076,1,107,651.7494,651.7494,8.48,5523.69
3077,3077,1,60,962.149,962.149,21.01,20216.95
3078,3078,1,18,908.2138,908.2138,105.26,95595.24
3079,3079,1,4,880.5297,880.5297,32.11,28277.05
3080,3080,1,3,42.9582,42.9582,14.14,607.28
3081,3081,1,103,71,71,2154.01,152934.84
3082,3082,1,86,19,19,562.86,10694.25
3083,3083,1,34,1123.1795,1123.1795,99.86,112165.65
3084,3084,1,53,127,127,529.43,67237.8
3085,3085,1,55,48,48,802.54,38522.07
3086,3086,1,109,55,55,488.71,26878.94
3087,3087,1,66,435.7172,435.7172,116.14,50602.3
3088,3088,1,88,87,87,1313.56,114279.49
3089,3089,1,57,128,128,35.21,4507.39
3090,3090,1,98,482.5293,482.5293,86.47,41722.82
3091,3091,1,8,76,76,1237.37,94039.9
3092,3092,1,14,143,143,551.23,78826.42
3093,3093,1,111,25,25,2239.68,55991.89
3094,3094,1,9,30,30,15.69,470.78
3095,3095,1,23,151,151,1541.41,232752.74
3096,3096,1,93,131,131,430.86,56442.89
3097,3097,1,39,139,139,2831.56,393587.12
3098,3098,1,70,88,88,222.55,19584.23
3099,3099,1,33,67,67,35.01,2345.41
3100,3100,1,88,151,151,1320.18,199346.51
3101,3101,1,76,671.3384,671.3384,31.31,21020.34
3102,3102,1,10,1049.6708,1049.6708,84.93,89148.76
3103,3103,1,100,529.5438,529.5438,32.09,16994.42
3104,3104,1,75,441.3558,441.3558,7.26,3204.98
3105,3105,1,79,8,8,1445.15,11561.2
3106,3106,1,30,154,154,258.09,39746.2
3107,3107,1,70,73,73,198.35,14479.21
3108,3108,1,87,22,22,2852.36,62751.87
3109,3109,1,49,101,101,32.33,3264.95
3110,3110,1,46,64,64,611.67,39146.85
3111,3111,1,31,111,111,583.89,64811.88
3112,3112,1,36,433.0828,433.0828,32.98,14283.23
3113,3113,1,102,6,6,374.84,2249.03
3114,3114,1,31,147,147,637.5,93712.66
3115,3115,1,42,914.1142,914.1142,115.28,105380.26
3116,3116,1,32,56,0,972.84,54479.15
3117,3117,1,65,26,26,15.59,405.34
3118,3118,1,3,909.7358,909.7358,14.38,13078.13
3119,3119,1,40,157,157,317.98,49922.15
3120,3120,1,109,111,111,548.28,60858.62
3121,3121,1,7,139,139,3353.32,466111.14
3122,3122,1,52,332.0136,332.0136,22.05,7320.73
3123,3123,1,53,49,49,522.92,25622.97
3124,3124,1,50,1178.3808,1178.3808,79.46,93636.48
3125,3125,1,1,638.0983,638.0983,133.46,85161.65
3126,3126,1,64,138,138,300.2,41427.91
3127,3127,1,120,29,29,1225.91,35551.28
3128,3128,1,29,143,143,834.19,119289.58
3129,3129,1,9,112,112,13.66,1529.94
3130,3130,1,26,436.6242,436.6242,116.08,50682.0
3131,3131,1,48,129,129,255.83,33002.64
3132,3132,1,54,9,9,843.24,7589.2
3133,3133,1,68,733.3833,733.3833,26.2,19212.0
3134,3134,1,2,416.7692,416.7692,89.32,37226.28
3135,3135,1,41,95,95,19.88,1888.29
3136,3136,1,36,1013.0026,1013.0026,30.61,31010.72
3137,3137,1,107,548.8105,548.8105,9.67,5308.67
3138,3138,1,109,61,61,532.56,32485.92
3139,3139,1,47,79,79,303.44,23971.55
3140,3140,1,47,86,86,345.02,29672.14
3141,3141,1,72,12,12,51.95,623.41
3142,3142,1,26,269.1892,269.1892,117.77,31703.13
3143,3143,1,83,118.5833,118.5833,8.88,1053.53
3144,3144,1,48,75,75,245.42,18406.35
3145,3145,1,89,90,90,35.98,3238.16
3146,3146,1,33,17,17,36.54,621.16
3147,3147,1,84,209.1197,209.1197,28.87,6037.92
3148,3148,1,69,118,118,276.75,32656.86
3149,3149,1,2,101.4454,101.4454,90.19,9149.29
3150,3150,1,19,955.4167,955.4167,5.24,5005.8
3151,3151,1,104,140,140,1824.88,255483.88
3152,3152,1,86,129,129,567.07,73152.45
3153,3153,1,73,127,127,14.04,1783.6
3154,3154,1,32,98,98,989.38,96958.84
3155,3155,1,55,49,49,738.18,36170.97
3156,3156,1,16,102,102,1629.81,166240.82
3157,3157,1,19,105.621,105.621,4.9,517.16
3158,3158,1,38,42,42,363.62,15272.2
3159,3159,1,11,1029.4781,1029.4781,10.74,11058.66
3160,3160,1,30,80,80,262.46,20997.02
3161,3161,1,39,31,31,3190.1,98893.22
3162,3162,1,11,459.6145,459.6145,11.07,5089.17
3163,3163,1,75,122.3334,122.3334,6.32,772.76
3164,3164,1,72,100,100,46.09,4608.86
3165,3165,1,101,20,20,228.85,4577.06
3166,3166,1,106,902.9699,902.9699,74.46,67232.18
3167,3167,1,24,39,39,380.8,14851.1
3168,3168,1,7,156,156,3114.48,485858.91
3169,3169,1,82,136.192,136.192,93.85,12781.49
3170,3170,1,75,184.933,184.933,6.87,1270.15
3171,3171,1,16,29,29,1871.02,54259.55
3172,3172,1,116,861.032,861.032,23.29,20057.67
3173,3173,1,105,76,76,3.39,257.39
3174,3174,1,85,57,57,741.68,42275.64
3175,3175,1,110,121,121,698.94,84571.48
3176,3176,1,104,92,92,1834.36,168760.67
3177,3177,1,84,751.2971,751.2971,26.9,20213.09
3178,3178,1,104,38,38,1825.42,69366.08
3179,3179,1,59,533.1324,533.1324,10.23,5456.1
3180,3180,1,107,418.5204,418.5204,9.44,3950.57
3181,3181,1,106,430.3441,430.3441,78.12,33620.03
3182,3182,1,97,149,149,24.17,3600.87
3183,3183,1,86,44,44,575.39,25317.06
3184,3184,1,41,100,0,19.72,1971.65
3185,3185,1,108,156.8027,156.8027,34.77,5451.27
3186,3186,1,45,42,42,574.23,24117.72
3187,3187,1,33,23,23,37.72,867.62
3188,3188,1,34,1079.9785,1079.9785,111.77,120705.68
3189,3189,1,26,55.5475,55.5475,106.73,5928.68
3190,3190,1,51,586.8363,586.8363,5.69,3338.06
3191,3191,1,49,153,153,34.79,5323.48
3192,3192,1,70,44,44,202.17,8895.59
3193,3193,1,28,1088.5626,1088.5626,46.13,50212.45
3194,3194,1,7,22,22,2973.44,65415.62
3195,3195,1,64,78,78,289.67,22594.5
3196,3196,1,2,816.4339,816.4339,88.49,72246.0
3197,3197,1,81,122,0,11.11,1355.68
3198,3198,1,59,792.6563,792.6563,11.26,8922.93
3199,3199,1,97,45,45,21.77,979.73
3200,3200,1,32,118,118,978.38,115448.98
3201,3201,1,52,1017.363,1017.363,20.2,20551.49
3202,3202,1,51,1094.0817,1094.0817,5.68,6210.9
3203,3203,1,104,69,69,1883.02,129928.63
3204,3204,1,102,13,13,333.42,4334.45
3205,3205,1,72,143,0,46.66,6672.52
3206,3206,1,62,28,28,286.32,8017.0
3207,3207,1,111,92,92,2167.14,199376.61
3208,3208,1,73,142,142,14.23,2020.38
3209,3209,1,1,711.6884,711.6884,128.18,91227.46
3210,3210,1,93,147,147,398.36,58558.73
3211,3211,1,87,127,127,2738.67,347811.14
3212,3212,1,34,206.5514,206.5514,110.77,22880.44
3213,3213,1,54,21,21,762.93,16021.51
3214,3214,1,76,598.4021,598.4021,29.69,17766.7
3215,3215,1,52,156.9204,156.9204,22.48,3528.05
3216,3216,1,5,146,146,682.48,99642.36
3217,3217,1,108,995.6082,995.6082,33.7,33551.42
3218,3218,1,60,168.5994,168.5994,21.62,3645.24
3219,3219,1,62,121,121,285.91,34594.92
3220,3220,1,77,10,10,811.0,8109.98
3221,3221,1,96,133,133,1000.83,133110.24
3222,3222,1,103,61,61,2079.99,126879.45
3223,3223,1,11,242.6086,242.6086,10.87,2638.21
3224,3224,1,77,122,122,737.26,89945.61
3225,3225,1,58,212.4238,212.4238,95.87,20365.26
3226,3226,1,38,110,110,364.5,40094.86
3227,3227,1,88,134,134,1474.36,197563.61
3228,3228,1,55,77,77,811.59,62492.47
3229,3229,1,88,139,139,1453.27,202004.44
3230,3230,1,52,397.3157,397.3157,19.6,7788.93
3231,3231,1,1,44.5919,44.5919,129.88,5791.57
3232,3232,1,31,38,38,641.72,24385.43
3233,3233,1,90,110.8984,110.8984,91.33,10128.56
3234,3234,1,9,157,157,14.47,2271.51
3235,3235,1,43,442.066,442.066,7.55,3335.86
3236,3236,1,88,73,73,1350.73,98603.53
3237,3237,1,37,69,69,715.43,49364.42
3238,3238,1,78,110,110,824.75,90722.59
3239,3239,1,39,148,148,3108.69,460085.7
3240,3240,1,80,76,76,1239.27,94184.41
3241,3241,1,75,502.406,502.406,6.42,3227.48
3242,3242,1,96,93,93,1030.49,95835.32
3243,3243,1,77,65,65,696.59,45278.44
3244,3244,1,40,108,108,318.57,34405.59
3245,3245,1,24,70,0,373.94,26175.67
3246,3246,1,51,1089.5687,1089.5687,5.92,6449.79
3247,3247,1,17,48,48,16.83,807.97
3248,3248,1,69,132,132,300.57,39675.68
3249,3249,1,11,813.0041,813.0041,10.22,8310.37
3250,3250,1,27,264.7334,264.7334,10.92,2891.43
3251,3251,1,18,75.3168,75.3168,105.0,7908.36
3252,3252,1,105,159,159,3.26,518.23
3253,3253,1,109,92,92,521.69,47995.31
3254,3254,1,50,1159.8823,1159.8823,81.53,94563.48
3255,3255,1,19,189.5244,189.5244,5.06,959.73
3256,3256,1,85,29,29,833.37,24167.68
3257,3257,1,75,204.0685,204.0685,6.31,1287.09
3258,3258,1,117,88,88,371.08,32655.1
3259,3259,1,118,84,84,222.38,18679.67
3260,3260,1,22,33,33,665.39,21957.92
3261,3261,1,27,545.2292,545.2292,10.15,5533.74
3262,3262,1,85,95,95,810.28,76976.86
3263,3263,1,36,1002.331,1002.331,33.27,33345.97
3264,3264,1,22,72,72,605.33,43584.0
3265,3265,1,57,68,68,32.41,2203.55
3266,3266,1,72,27,27,50.17,1354.69
3267,3267,1,105,122,122,3.21,391.43
3268,3268,1,87,122,122,2592.8,316321.94
3269,3269,1,117,99,99,351.18,34767.16
3270,3270,1,3,173.3749,173.3749,13.05,2261.92
3271,3271,1,43,396.7127,396.7127,7.61,3018.59
3272,3272,1,28,541.2703,541.2703,44.75,24222.95
3273,3273,1,79,47,47,1451.84,68236.65
3274,3274,1,29,24,24,755.18,18124.21
3275,3275,1,61,85,85,570.64,48504.14
3276,3276,1,10,286.4138,286.4138,89.46,25622.23
3277,3277,1,105,27,27,3.17,85.47
3278,3278,1,33,79,79,35.33,2791.36
3279,3279,1,26,366.1062,366.1062,107.13,39221.19
3280,3280,1,83,193.4381,193.4381,7.54,1457.95
3281,3281,1,80,22,22,1322.86,29102.92
3282,3282,1,28,1063.8033,1063.8033,42.9,45637.15
3283,3283,1,59,1027.0253,1027.0253,10.76,11054.37
3284,3284,1,18,306.8863,306.8863,110.64,33954.76
3285,3285,1,93,133,133,440.28,58556.87
3286,3286,1,97,134,134,21.31,2855.29
3287,3287,1,44,1142.5664,1142.5664,21.93,25058.29
3288,3288,1,16,47,47,1713.98,80557.09
3289,3289,1,30,109,109,230.82,25159.9
3290,3290,1,3,683.2378,683.2378,13.75,9392.81
3291,3291,1,99,1036.6527,1036.6527,5.46,5663.02
3292,3292,1,72,98,98,49.68,4868.18
3293,3293,1,49,76,76,31.43,2388.77
3294,3294,1,101,141,141,238.68,33653.88
3295,3295,1,92,612.4611,612.4611,23.38,14320.53
3296,3296,1,18,1157.4373,1157.4373,117.43,135921.19
3297,3297,1,27,742.0011,742.0011,11.16,8281.33
3298,3298,1,73,152,152,12.9,1961.38
3299,3299,1,24,13,13,358.39,4659.04
3300,3300,1,101,91,91,227.15,20670.94
3301,3301,1,119,54,54,3038.01,164052.63
3302,3302,1,21,35,35,411.32,14396.19
3303,3303,1,20,873.8406,873.8406,32.42,28330.03
3304,3304,1,7,92,92,3218.34,296087.34
3305,3305,1,65,148,148,17.26,2554.73
3306,3306,1,91,249.7918,249.7918,10.84,2708.78
3307,3307,1,115,514.0401,514.0401,13.27,6821.52
3308,3308,1,38,11,11,357.9,3936.89
3309,3309,1,65,122,122,16.29,1987.37
3310,3310,1,77,147,147,698.57,102690.24
3311,3311,1,18,1034.3247,1034.3247,108.95,112692.68
3312,3312,1,96,142,142,1000.64,142090.4
3313,3313,1,105,40,40,3.47,138.8
3314,3314,1,30,53,53,247.47,13115.93
3315,3315,1,103,8,8,2361.56,18892.49
3316,3316,1,109,58,58,528.96,30679.62
3317,3317,1,77,11,11,763.27,8395.96
3318,3318,1,62,109,109,269.15,29336.85
3319,3319,1,75,33.8578,33.8578,6.9,233.54
3320,3320,1,36,777.067,777.067,33.68,26174.18
3321,3321,1,63,121,121,2946.17,356486.59
3322,3322,1,89,6,6,34.84,209.04
3323,3323,1,25,55,55,40.51,2227.8
3324,3324,1,88,16,16,1393.21,22291.41
3325,3325,1,29,107,107,842.67,90165.81
3326,3326,1,96,102,102,1020.46,104087.1
3327,3327,1,47,156,156,335.41,52324.17
3328,3328,1,32,57,57,951.02,54208.31
3329,3329,1,87,151,151,2810.47,424381.11
3330,3330,1,79,14,14,1562.28,21871.87
3331,3331,1,87,116,116,2769.12,321217.88
3332,3332,1,120,84,84,1209.94,101634.83
3333,3333,1,42,738.8602,738.8602,126.24,93271.64
3334,3334,1,108,37.9263,37.9263,37.25,1412.82
3335,3335,1,28,817.0737,817.0737,41.25,33704.65
3336,3336,1,58,1086.0864,1086.0864,95.82,104066.5
3337,3337,1,70,12,12,222.15,2665.86
3338,3338,1,68,1013.1349,1013.1349,26.04,26383.03
3339,3339,1,68,1152.7118,1152.7118,24.17,27859.86
3340,3340,1,16,25,25,1694.24,42356.09
3341,3341,1,89,13,13,36.83,478.77
3342,3342,1,82,640.0207,640.0207,94.85,60708.71
3343,3343,1,48,139,139,281.85,39177.72
3344,3344,1,109,66,66,502.8,33185.1
3345,3345,1,41,12,12,19.93,239.18
3346,3346,1,105,132,132,3.5,462.54
3347,3347,1,65,71,71,14.85,1054.37
3348,3348,1,3,585.76,585.76,12.72,7448.17
3349,3349,1,33,6,6,36.33,217.97
3350,3350,1,98,123.127,123.127,93.93,11564.84
3351,3351,1,56,146,146,1227.58,179226.17
3352,3352,1,117,42,42,348.59,14640.77
3353,3353,1,78,87,87,798.91,69504.77
3354,3354,1,71,10,10,1761.33,17613.31
3355,3355,1,96,73,73,953.39,69597.37
3356,3356,1,101,42,42,217.35,9128.61
3357,3357,1,77,90,90,721.88,64969.53
3358,3358,1,74,462.1289,462.1289,74.57,34459.85
3359,3359,1,53,88,88,513.47,45185.3
3360,3360,1,8,44,44,1291.23,56814.2
3361,3361,1,76,750.0432,750.0432,31.99,23995.35
3362,3362,1,7,68,68,2974.69,202278.91
