quality_inspection_id,inspection_code,inspection_type,supplier_id,material_id,production_order_id,inspection_date,inspected_qty,accepted_qty,rejected_qty,result,defect_type
1542,来料检验-001542,来料检验,18,89,,2025-05-05,90,90,0,合格,
1543,来料检验-001543,来料检验,36,42,,2024-09-21,796.5402,796.5402,0.0,合格,
1544,来料检验-001544,来料检验,4,15,,2026-06-12,83,83,0,合格,
1545,来料检验-001545,来料检验,23,2,,2025-06-30,784.9289,784.9289,0.0,合格,
1546,来料检验-001546,来料检验,11,111,,2025-11-17,127,127,0,合格,
1547,来料检验-001547,来料检验,23,90,,2026-07-18,159.4008,159.4008,0.0,合格,
1548,来料检验-001548,来料检验,17,58,,2025-06-21,738.5135,738.5135,0.0,合格,
1549,来料检验-001549,来料检验,41,114,,2025-07-04,962.8963,962.8963,0.0,合格,
1550,来料检验-001550,来料检验,5,38,,2026-07-09,152,152,0,合格,
1551,来料检验-001551,来料检验,15,61,,2026-07-14,61,61,0,合格,
1552,来料检验-001552,来料检验,41,18,,2025-04-07,453.8995,453.8995,0.0,合格,
1553,来料检验-001553,来料检验,28,56,,2025-03-12,34,34,0,合格,
1554,来料检验-001554,来料检验,15,47,,2025-04-18,93,93,0,合格,
1555,来料检验-001555,来料检验,1,51,,2026-02-04,1081.7431,1081.7431,0.0,合格,
1556,来料检验-001556,来料检验,13,8,,2024-11-14,8,8,0,合格,
1557,来料检验-001557,来料检验,49,68,,2026-01-29,1179.7197,1124.7647,54.955,不合格,表面缺陷
1558,来料检验-001558,来料检验,12,50,,2026-06-04,944.4943,944.4943,0.0,合格,
1559,来料检验-001559,来料检验,11,79,,2026-01-10,97,97,0,合格,
1560,来料检验-001560,来料检验,8,117,,2025-01-09,140,140,0,合格,
1561,来料检验-001561,来料检验,30,49,,2024-09-27,30,30,0,合格,
1562,来料检验-001562,来料检验,5,94,,2026-07-22,117,117,0,合格,
1563,来料检验-001563,来料检验,4,15,,2025-02-26,95,95,0,合格,
1564,来料检验-001564,来料检验,29,97,,2025-10-26,114,114,0,合格,
1565,来料检验-001565,来料检验,46,32,,2025-09-21,43,43,0,合格,
1566,来料检验-001566,来料检验,49,83,,2026-06-04,857.7792,857.7792,0.0,合格,
1567,来料检验-001567,来料检验,1,1,,2025-07-22,100.4498,100.4498,0.0,合格,
1568,来料检验-001568,来料检验,3,52,,2025-04-26,628.052,628.052,0.0,合格,
1569,来料检验-001569,来料检验,22,50,,2026-07-27,557.2923,557.2923,0.0,合格,
1570,来料检验-001570,来料检验,48,89,,2025-01-17,154,154,0,合格,
1571,来料检验-001571,来料检验,16,82,,2026-03-03,701.7728,701.7728,0.0,合格,
1572,来料检验-001572,来料检验,20,110,,2026-04-29,97,97,0,合格,
1573,来料检验-001573,来料检验,44,51,,2025-11-13,252.3759,252.3759,0.0,合格,
1574,来料检验-001574,来料检验,19,118,,2024-09-06,113,113,0,合格,
1575,来料检验-001575,来料检验,50,119,,2025-03-18,38,38,0,合格,
1576,来料检验-001576,来料检验,14,8,,2026-03-08,137,137,0,合格,
1577,来料检验-001577,来料检验,43,113,,2025-01-01,93,93,0,合格,
1578,来料检验-001578,来料检验,21,111,,2026-03-03,89,89,0,合格,
1579,来料检验-001579,来料检验,26,118,,2026-04-24,94,94,0,合格,
1580,来料检验-001580,来料检验,38,67,,2026-01-10,788.128,788.128,0.0,合格,
1581,来料检验-001581,来料检验,40,9,,2026-05-21,9,9,0,合格,
1582,来料检验-001582,来料检验,35,17,,2025-11-26,101,101,0,合格,
1583,来料检验-001583,来料检验,6,10,,2025-12-06,705.8276,705.8276,0.0,合格,
1584,来料检验-001584,来料检验,6,82,,2025-10-08,618.0078,618.0078,0.0,合格,
1585,来料检验-001585,来料检验,2,72,,2026-07-31,97,97,0,合格,
1586,来料检验-001586,来料检验,28,5,,2025-12-13,84,84,0,合格,
1587,来料检验-001587,来料检验,11,12,,2025-05-13,774.0504,774.0504,0.0,合格,
1588,来料检验-001588,来料检验,18,19,,2025-06-09,998.843,998.843,0.0,合格,
1589,来料检验-001589,来料检验,25,114,,2026-06-23,274.6311,274.6311,0.0,合格,
1590,来料检验-001590,来料检验,24,33,,2026-07-10,67,67,0,合格,
1591,来料检验-001591,来料检验,43,36,,2026-07-31,239.9869,239.9869,0.0,合格,
1592,来料检验-001592,来料检验,33,46,,2026-01-14,159,159,0,合格,
1593,来料检验-001593,来料检验,37,88,,2025-03-11,135,135,0,合格,
1594,来料检验-001594,来料检验,7,66,,2025-03-10,673.6997,673.6997,0.0,合格,
1595,来料检验-001595,来料检验,50,22,,2025-09-26,41,41,0,合格,
1596,来料检验-001596,来料检验,9,40,,2024-11-02,112,112,0,合格,
1597,来料检验-001597,来料检验,10,22,,2025-12-02,138,138,0,合格,
1598,来料检验-001598,来料检验,6,88,,2025-02-16,120,120,0,合格,
1599,来料检验-001599,来料检验,4,110,,2025-05-26,92,92,0,合格,
1600,来料检验-001600,来料检验,45,47,,2025-06-30,142,142,0,合格,
1601,来料检验-001601,来料检验,33,112,,2025-06-06,49,49,0,合格,
1602,来料检验-001602,来料检验,40,7,,2025-06-13,50,50,0,合格,
1603,来料检验-001603,来料检验,41,101,,2026-03-04,22,22,0,合格,
1604,来料检验-001604,来料检验,18,55,,2026-06-08,64,64,0,合格,
1605,来料检验-001605,来料检验,49,77,,2026-01-22,89,89,0,合格,
1606,来料检验-001606,来料检验,28,5,,2024-11-28,139,139,0,合格,
1607,来料检验-001607,来料检验,17,112,,2025-08-20,111,111,0,合格,
1608,来料检验-001608,来料检验,1,118,,2025-11-03,140,140,0,合格,
1609,来料检验-001609,来料检验,25,101,,2026-06-09,135,135,0,合格,
1610,来料检验-001610,来料检验,5,108,,2025-10-26,164.4436,164.4436,0.0,合格,
1611,来料检验-001611,来料检验,1,61,,2026-04-16,10,10,0,合格,
1612,来料检验-001612,来料检验,50,119,,2025-01-09,108,108,0,合格,
1613,来料检验-001613,来料检验,49,82,,2025-03-29,622.3482,622.3482,0.0,合格,
1614,来料检验-001614,来料检验,27,26,,2025-04-20,1193.0591,1193.0591,0.0,合格,
1615,来料检验-001615,来料检验,39,78,,2025-01-16,157,157,0,合格,
1616,来料检验-001616,来料检验,17,69,,2025-05-05,111,111,0,合格,
1617,来料检验-001617,来料检验,9,70,,2024-09-08,28,28,0,合格,
1618,来料检验-001618,来料检验,48,19,,2026-02-22,1139.1099,1139.1099,0.0,合格,
1619,来料检验-001619,来料检验,12,91,,2025-03-24,480.9285,480.9285,0.0,合格,
1620,来料检验-001620,来料检验,24,21,,2024-11-15,92,92,0,合格,
1621,来料检验-001621,来料检验,36,14,,2025-02-11,138,138,0,合格,
1622,来料检验-001622,来料检验,18,50,,2024-09-18,421.0663,421.0663,0.0,合格,
1623,来料检验-001623,来料检验,15,118,,2026-02-13,38,38,0,合格,
1624,来料检验-001624,来料检验,49,40,,2026-06-26,119,119,0,合格,
1625,来料检验-001625,来料检验,42,23,,2025-11-08,157,157,0,合格,
1626,来料检验-001626,来料检验,3,3,,2024-10-23,730.2502,730.2502,0.0,合格,
1627,来料检验-001627,来料检验,10,22,,2025-09-14,150,150,0,合格,
1628,来料检验-001628,来料检验,25,25,,2025-03-13,90,90,0,合格,
1629,来料检验-001629,来料检验,25,41,,2024-09-11,52,52,0,合格,
1630,来料检验-001630,来料检验,20,44,,2025-12-08,391.4536,391.4536,0.0,合格,
1631,来料检验-001631,来料检验,34,45,,2025-07-14,122,122,0,合格,
1632,来料检验-001632,来料检验,8,117,,2025-06-21,52,52,0,合格,
1633,来料检验-001633,来料检验,5,50,,2024-12-03,618.6625,618.6625,0.0,合格,
1634,来料检验-001634,来料检验,1,81,,2026-06-07,67,67,0,合格,
1635,来料检验-001635,来料检验,40,7,,2025-07-15,123,123,0,合格,
1636,来料检验-001636,来料检验,49,82,,2025-12-20,40.8806,40.8806,0.0,合格,
1637,来料检验-001637,来料检验,8,17,,2025-10-19,73,73,0,合格,
1638,来料检验-001638,来料检验,49,66,,2025-05-15,277.5936,277.5936,0.0,合格,
1639,来料检验-001639,来料检验,10,14,,2024-09-21,38,38,0,合格,
1640,来料检验-001640,来料检验,6,88,,2026-05-24,128,128,0,合格,
1641,来料检验-001641,来料检验,1,48,,2025-10-16,60,60,0,合格,
1642,来料检验-001642,来料检验,18,38,,2026-01-12,13,12,1,不合格,性能不达标
1643,来料检验-001643,来料检验,30,49,,2026-03-13,57,57,0,合格,
1644,来料检验-001644,来料检验,48,89,,2026-05-25,85,85,0,合格,
1645,来料检验-001645,来料检验,39,100,,2025-01-21,963.0554,963.0554,0.0,合格,
1646,来料检验-001646,来料检验,26,80,,2025-01-06,112,112,0,合格,
1647,来料检验-001647,来料检验,22,29,,2025-01-04,42,42,0,合格,
1648,来料检验-001648,来料检验,34,106,,2026-06-23,566.5211,566.5211,0.0,合格,
1649,来料检验-001649,来料检验,49,40,,2026-01-06,33,33,0,合格,
1650,来料检验-001650,来料检验,25,25,,2025-10-29,23,23,0,合格,
1651,来料检验-001651,来料检验,37,57,,2024-11-28,99,99,0,合格,
1652,来料检验-001652,来料检验,8,17,,2026-05-02,95,95,0,合格,
1653,来料检验-001653,来料检验,12,63,,2025-12-13,48,48,0,合格,
1654,来料检验-001654,来料检验,48,1,,2026-02-15,1017.4162,1017.4162,0.0,合格,
1655,来料检验-001655,来料检验,42,60,,2026-04-24,850.3555,850.3555,0.0,合格,
1656,来料检验-001656,来料检验,44,11,,2025-04-27,398.4149,398.4149,0.0,合格,
1657,来料检验-001657,来料检验,30,31,,2024-10-24,12,12,0,合格,
1658,来料检验-001658,来料检验,18,40,,2025-06-17,57,57,0,合格,
1659,来料检验-001659,来料检验,27,26,,2024-11-27,975.5022,975.5022,0.0,合格,
1660,来料检验-001660,来料检验,22,92,,2026-08-04,80.8445,80.8445,0.0,合格,
1661,来料检验-001661,来料检验,20,13,,2026-01-01,103,103,0,合格,
1662,来料检验-001662,来料检验,44,11,,2025-10-02,800.5931,800.5931,0.0,合格,
1663,来料检验-001663,来料检验,6,93,,2025-12-01,106,106,0,合格,
1664,来料检验-001664,来料检验,36,89,,2025-05-28,52,52,0,合格,
1665,来料检验-001665,来料检验,42,85,,2026-03-07,108,108,0,合格,
1666,来料检验-001666,来料检验,44,32,,2026-03-13,38,38,0,合格,
1667,来料检验-001667,来料检验,15,3,,2024-11-08,761.7698,761.7698,0.0,合格,
1668,来料检验-001668,来料检验,10,22,,2024-12-19,62,62,0,合格,
1669,来料检验-001669,来料检验,17,58,,2025-01-30,335.6809,335.6809,0.0,合格,
1670,来料检验-001670,来料检验,39,92,,2026-06-08,892.9846,892.9846,0.0,合格,
1671,来料检验-001671,来料检验,26,87,,2026-02-08,63,63,0,合格,
1672,来料检验-001672,来料检验,18,96,,2026-05-12,73,73,0,合格,
1673,来料检验-001673,来料检验,21,87,,2026-07-11,118,118,0,合格,
1674,来料检验-001674,来料检验,6,93,,2025-05-08,68,68,0,合格,
1675,来料检验-001675,来料检验,18,57,,2025-01-07,28,28,0,合格,
1676,来料检验-001676,来料检验,21,111,,2026-03-08,110,110,0,合格,
1677,来料检验-001677,来料检验,26,109,,2025-10-19,12,10,2,不合格,尺寸超差
1678,来料检验-001678,来料检验,29,3,,2025-11-06,576.9668,576.9668,0.0,合格,
1679,来料检验-001679,来料检验,13,98,,2025-05-13,204.6451,204.6451,0.0,合格,
1680,来料检验-001680,来料检验,21,113,,2026-07-19,101,101,0,合格,
1681,来料检验-001681,来料检验,22,57,,2025-04-12,100,100,0,合格,
1682,来料检验-001682,来料检验,32,23,,2025-07-01,98,98,0,合格,
1683,来料检验-001683,来料检验,13,2,,2024-09-23,1076.8475,1076.8475,0.0,合格,
1684,来料检验-001684,来料检验,15,116,,2024-09-27,1052.1897,1052.1897,0.0,合格,
1685,来料检验-001685,来料检验,24,64,,2026-05-16,110,110,0,合格,
1686,来料检验-001686,来料检验,44,87,,2026-05-09,92,92,0,合格,
1687,来料检验-001687,来料检验,47,69,,2025-11-11,132,132,0,合格,
1688,来料检验-001688,来料检验,3,3,,2026-07-19,1028.5852,1028.5852,0.0,合格,
1689,来料检验-001689,来料检验,22,9,,2026-01-04,98,98,0,合格,
1690,来料检验-001690,来料检验,34,106,,2025-05-18,233.8549,233.8549,0.0,合格,
1691,来料检验-001691,来料检验,34,52,,2025-07-19,1080.4598,961.048,119.4118,不合格,尺寸超差
1692,来料检验-001692,来料检验,7,27,,2026-04-08,1109.3144,1109.3144,0.0,合格,
1693,来料检验-001693,来料检验,23,71,,2024-12-31,62,62,0,合格,
1694,来料检验-001694,来料检验,39,115,,2025-09-14,1130.5225,1130.5225,0.0,合格,
1695,来料检验-001695,来料检验,39,73,,2026-02-25,143,143,0,合格,
1696,来料检验-001696,来料检验,4,23,,2025-01-04,115,115,0,合格,
1697,来料检验-001697,来料检验,23,42,,2025-05-13,1065.6777,1065.6777,0.0,合格,
1698,来料检验-001698,来料检验,29,3,,2024-12-31,255.0137,255.0137,0.0,合格,
1699,来料检验-001699,来料检验,33,119,,2026-02-28,30,30,0,合格,
1700,来料检验-001700,来料检验,28,85,,2025-12-09,135,135,0,合格,
1701,来料检验-001701,来料检验,43,107,,2025-01-04,227.8399,227.8399,0.0,合格,
1702,来料检验-001702,来料检验,14,56,,2025-07-29,88,88,0,合格,
1703,来料检验-001703,来料检验,37,88,,2026-04-02,42,42,0,合格,
1704,来料检验-001704,来料检验,37,37,,2024-10-26,47,47,0,合格,
1705,来料检验-001705,来料检验,46,25,,2025-02-01,47,47,0,合格,
1706,来料检验-001706,来料检验,15,116,,2026-05-26,1001.7575,1001.7575,0.0,合格,
1707,来料检验-001707,来料检验,14,11,,2026-01-12,594.7705,594.7705,0.0,合格,
1708,来料检验-001708,来料检验,48,79,,2025-05-08,99,99,0,合格,
1709,来料检验-001709,来料检验,5,88,,2024-08-14,63,63,0,合格,
1710,来料检验-001710,来料检验,48,19,,2025-01-09,96.9662,96.9662,0.0,合格,
1711,来料检验-001711,来料检验,25,73,,2024-12-27,108,108,0,合格,
1712,来料检验-001712,来料检验,2,35,,2025-03-18,894.8934,894.8934,0.0,合格,
1713,来料检验-001713,来料检验,21,111,,2025-05-20,55,55,0,合格,
1714,来料检验-001714,来料检验,9,70,,2025-05-02,88,88,0,合格,
1715,来料检验-001715,来料检验,23,2,,2026-05-29,736.4735,736.4735,0.0,合格,
1716,来料检验-001716,来料检验,24,33,,2025-05-15,132,132,0,合格,
1717,来料检验-001717,来料检验,26,35,,2024-09-30,683.5374,683.5374,0.0,合格,
1718,来料检验-001718,来料检验,23,16,,2026-05-13,96,96,0,合格,
1719,来料检验-001719,来料检验,35,36,,2026-05-23,1174.6236,1174.6236,0.0,合格,
1720,来料检验-001720,来料检验,36,8,,2025-06-06,106,106,0,合格,
1721,来料检验-001721,来料检验,1,61,,2025-10-29,83,83,0,合格,
1722,来料检验-001722,来料检验,25,73,,2025-11-11,85,85,0,合格,
1723,来料检验-001723,来料检验,27,83,,2026-01-22,445.0705,445.0705,0.0,合格,
1724,来料检验-001724,来料检验,34,41,,2025-04-18,90,90,0,合格,
1725,来料检验-001725,来料检验,27,62,,2024-12-26,96,96,0,合格,
1726,来料检验-001726,来料检验,5,50,,2026-02-13,186.0327,186.0327,0.0,合格,
1727,来料检验-001727,来料检验,36,87,,2025-11-03,29,29,0,合格,
1728,来料检验-001728,来料检验,29,97,,2026-04-16,155,155,0,合格,
1729,来料检验-001729,来料检验,32,97,,2025-11-23,30,30,0,合格,
1730,来料检验-001730,来料检验,43,113,,2025-10-05,146,146,0,合格,
1731,来料检验-001731,来料检验,32,36,,2026-06-12,431.3384,431.3384,0.0,合格,
1732,来料检验-001732,来料检验,50,94,,2025-02-11,39,39,0,合格,
1733,来料检验-001733,来料检验,39,73,,2026-07-12,18,18,0,合格,
1734,来料检验-001734,来料检验,34,45,,2024-09-06,153,153,0,合格,
1735,来料检验-001735,来料检验,1,118,,2026-01-03,135,135,0,合格,
1736,来料检验-001736,来料检验,37,88,,2026-02-09,147,147,0,合格,
1737,来料检验-001737,来料检验,15,116,,2025-10-15,1156.2386,1156.2386,0.0,合格,
1738,来料检验-001738,来料检验,23,42,,2026-05-10,624.4017,624.4017,0.0,合格,
1739,来料检验-001739,来料检验,38,111,,2024-12-09,41,41,0,合格,
1740,来料检验-001740,来料检验,21,120,,2025-05-22,110,110,0,合格,
1741,来料检验-001741,来料检验,36,64,,2025-08-13,46,46,0,合格,
1742,来料检验-001742,来料检验,27,26,,2026-04-01,535.0205,535.0205,0.0,合格,
1743,来料检验-001743,来料检验,11,39,,2025-05-10,131,131,0,合格,
1744,来料检验-001744,来料检验,15,61,,2026-01-10,157,157,0,合格,
1745,来料检验-001745,来料检验,27,107,,2026-02-13,1064.6872,1064.6872,0.0,合格,
1746,来料检验-001746,来料检验,46,24,,2025-10-21,153,153,0,合格,
1747,来料检验-001747,来料检验,28,95,,2025-02-28,148,148,0,合格,
1748,来料检验-001748,来料检验,9,83,,2025-05-28,1169.7401,1169.7401,0.0,合格,
1749,来料检验-001749,来料检验,6,10,,2025-11-27,1177.4391,1177.4391,0.0,合格,
1750,来料检验-001750,来料检验,34,120,,2026-06-04,82,82,0,合格,
1751,来料检验-001751,来料检验,19,7,,2024-09-09,48,48,0,合格,
1752,来料检验-001752,来料检验,45,47,,2025-10-17,51,51,0,合格,
1753,来料检验-001753,来料检验,3,48,,2026-05-06,6,6,0,合格,
1754,来料检验-001754,来料检验,1,68,,2026-06-18,1195.6321,1195.6321,0.0,合格,
1755,来料检验-001755,来料检验,22,92,,2026-05-01,1061.1103,1061.1103,0.0,合格,
1756,来料检验-001756,来料检验,30,49,,2025-05-07,33,33,0,合格,
1757,来料检验-001757,来料检验,26,84,,2025-11-04,857.2496,857.2496,0.0,合格,
1758,来料检验-001758,来料检验,22,120,,2025-04-24,38,38,0,合格,
1759,来料检验-001759,来料检验,16,19,,2025-09-21,413.9722,413.9722,0.0,合格,
1760,来料检验-001760,来料检验,9,100,,2026-03-09,986.1936,986.1936,0.0,合格,
1761,来料检验-001761,来料检验,24,64,,2025-05-30,47,47,0,合格,
1762,来料检验-001762,来料检验,15,47,,2026-07-11,35,34,1,不合格,尺寸超差
1763,来料检验-001763,来料检验,19,118,,2025-12-02,104,104,0,合格,
1764,来料检验-001764,来料检验,29,43,,2024-10-14,256.7516,256.7516,0.0,合格,
1765,来料检验-001765,来料检验,7,66,,2026-01-31,1184.4159,1184.4159,0.0,合格,
1766,来料检验-001766,来料检验,31,99,,2024-10-01,88.4248,88.4248,0.0,合格,
1767,来料检验-001767,来料检验,3,54,,2025-11-13,9,9,0,合格,
1768,来料检验-001768,来料检验,31,92,,2025-11-12,443.5294,443.5294,0.0,合格,
1769,来料检验-001769,来料检验,11,30,,2026-04-28,113,113,0,合格,
1770,来料检验-001770,来料检验,41,18,,2025-12-31,744.502,744.502,0.0,合格,
1771,来料检验-001771,来料检验,11,111,,2026-04-09,116,116,0,合格,
1772,来料检验-001772,来料检验,14,11,,2025-12-13,1179.745,1179.745,0.0,合格,
1773,来料检验-001773,来料检验,30,31,,2026-03-14,47,47,0,合格,
1774,来料检验-001774,来料检验,45,12,,2024-08-27,989.6632,989.6632,0.0,合格,
1775,来料检验-001775,来料检验,2,109,,2025-09-11,90,90,0,合格,
1776,来料检验-001776,来料检验,14,71,,2026-05-05,15,15,0,合格,
1777,来料检验-001777,来料检验,50,20,,2024-11-08,262.0093,262.0093,0.0,合格,
1778,来料检验-001778,来料检验,21,111,,2025-08-25,93,93,0,合格,
1779,来料检验-001779,来料检验,39,92,,2025-06-01,885.852,885.852,0.0,合格,
1780,来料检验-001780,来料检验,13,8,,2025-03-22,125,125,0,合格,
1781,来料检验-001781,来料检验,33,78,,2024-10-11,89,89,0,合格,
