order_cost_snapshot_id,sales_order_id,snapshot_date,material_cost,labor_cost,outsource_cost,overhead_cost,logistics_cost,total_cost,sales_revenue,gross_profit,gross_margin_rate,cost_type
691,691,2025-06-30,612553.48,85956.68,33749.52,95926.0,16157.56,844343.28,1248406.61,404063.33,0.3237,实际
692,692,2025-07-03,166478.28,35936.44,16615.14,35942.8,4577.34,259550.0,331127.23,71577.23,0.2162,实际
693,693,2025-08-04,413979.56,117781.92,92864.12,123800.8,12671.08,761097.52,949266.08,188168.56,0.1982,实际
694,694,2025-07-09,193173.4,23295.98,52266.52,40229.76,6136.0,315101.66,400162.48,85060.82,0.2126,实际
695,695,2025-05-31,180001.3,162321.05,28533.9,73466.6,5213.4,449536.25,562789.17,113252.92,0.2012,实际
696,696,2025-06-28,443863.72,97194.08,71593.56,116097.44,12886.44,741635.24,1092292.12,350656.88,0.321,实际
697,697,2025-07-06,47414.67,35988.8,10155.51,18599.52,1439.25,113597.76,164791.68,51193.92,0.3107,实际
698,698,2025-06-22,313962.81,34899.45,70331.13,77550.78,9607.35,506351.52,643539.17,137187.65,0.2132,实际
699,699,2025-06-14,114579.5,14175.67,15608.73,20961.64,3254.71,168580.25,218278.8,49698.55,0.2277,实际
700,700,2025-07-24,237073.35,179944.0,50777.55,92997.6,7196.25,567988.8,859165.35,291176.55,0.3389,实际
701,701,2025-07-16,612553.48,85956.68,33749.52,95926.0,16157.56,844343.28,1055782.89,211439.61,0.2003,实际
702,702,2025-05-22,110965.93,24298.52,17898.39,29024.36,3221.61,185408.81,256134.28,70725.47,0.2761,实际
703,703,2025-08-10,329903.97,97278.45,71062.83,81861.69,10024.17,590131.08,847478.23,257347.15,0.3037,实际
704,704,2025-06-17,60104.08,23126.86,7258.5,18170.28,1684.06,110343.78,157139.19,46795.41,0.2978,实际
705,705,2025-08-08,232323.4,28698.1,38932.06,36564.34,6781.38,343299.28,428500.03,85200.75,0.1988,实际
706,706,2025-08-13,306276.74,42978.34,16874.76,47963.0,8078.78,422171.64,555172.08,133000.44,0.2396,实际
707,707,2025-06-25,71340.64,36366.85,29778.64,25269.95,2527.98,165284.07,220949.14,55665.07,0.2519,实际
708,708,2025-08-03,100355.77,31441.97,31314.57,27027.71,3291.76,193431.78,263985.94,70554.16,0.2673,实际
709,709,2025-06-03,345931.34,73346.26,58873.56,64311.34,10120.12,552582.62,830662.15,278079.53,0.3348,实际
710,710,2025-07-26,103494.89,29445.48,23216.03,30950.2,3167.77,190274.38,260047.94,69773.56,0.2683,实际
711,711,2025-07-10,317520.15,132199.0,91944.05,75453.7,10236.6,627353.5,840166.05,212812.55,0.2533,实际
712,712,2025-06-19,159715.01,15627.64,17365.19,36267.61,4427.0,233402.45,344620.75,111218.3,0.3227,实际
713,713,2025-06-20,243272.04,43675.4,61660.16,62609.92,7623.3,418840.84,584472.59,165631.75,0.2834,实际
714,714,2025-07-23,403084.2,126415.25,16339.8,66264.9,10485.6,622589.75,811407.5,188817.75,0.2327,实际
715,715,2025-07-21,144908.38,47353.8,39432.48,31927.52,4608.52,268230.7,344633.84,76403.14,0.2217,实际
716,716,2025-08-02,205230.46,64205.24,23949.28,53718.78,5729.5,352833.26,477266.11,124432.85,0.2607,实际
717,717,2025-08-04,184936.12,134382.28,107606.28,74797.2,7313.56,509035.4,717680.87,208645.47,0.2907,实际
718,718,2025-07-31,554829.65,121492.6,89491.95,145121.8,16108.05,927044.05,1169212.33,242168.28,0.2071,实际
719,719,2025-05-24,104222.15,19137.0,31016.87,28173.62,3380.98,185930.62,235642.6,49711.98,0.211,实际
720,720,2025-06-13,83268.43,23848.93,6430.75,23742.91,2242.48,139533.5,192273.41,52739.91,0.2743,实际
721,721,2025-08-07,307845.69,96307.86,35923.92,80578.17,8594.25,529249.89,759813.49,230563.6,0.3034,实际
722,722,2025-07-01,107515.56,12985.27,18616.95,20158.17,3153.31,162429.25,218161.58,55732.33,0.2555,实际
723,723,2025-06-07,306276.74,42978.34,16874.76,47963.0,8078.78,422171.64,625587.38,203415.74,0.3252,实际
724,724,2025-08-04,361024.55,187388.15,57240.55,117496.75,10456.65,733606.6,910395.75,176789.15,0.1942,实际
725,725,2025-06-01,199415.52,20034.91,28343.91,39448.86,5693.99,292937.19,408926.81,115989.62,0.2836,实际
726,726,2025-06-22,598246.56,60104.73,85031.73,118346.58,17081.97,878811.57,1296412.61,417601.04,0.3221,实际
727,727,2025-06-03,71340.64,36366.85,29778.64,25269.95,2527.98,165284.07,228428.73,63144.66,0.2764,实际
728,728,2025-06-07,104654.27,11633.15,23443.71,25850.26,3202.45,168783.84,249572.58,80788.74,0.3237,实际
729,729,2025-06-15,109967.99,32426.15,23687.61,27287.23,3341.39,196710.36,291839.35,95128.99,0.326,实际
730,730,2025-06-26,289760.1,34943.97,78399.78,60344.64,9204.0,472652.49,618005.92,145353.43,0.2352,实际
731,731,2025-05-31,142681.28,72733.7,59557.28,50539.9,5055.96,330568.14,417088.46,86520.32,0.2074,实际
732,732,2025-08-14,135381.15,37262.51,23741.5,33738.97,3978.07,234102.2,288723.2,54621.0,0.1892,实际
733,733,2025-08-02,72204.91,37477.63,11448.11,23499.35,2091.33,146721.32,221710.87,74989.55,0.3382,实际
734,734,2025-06-16,172965.67,36673.13,29436.78,32155.67,5060.06,276291.31,359703.29,83411.98,0.2319,实际
735,735,2025-08-21,180001.3,162321.05,28533.9,73466.6,5213.4,449536.25,579759.8,130223.55,0.2246,实际
736,736,2025-08-18,156213.96,26084.8,53388.72,45393.4,5240.06,286320.96,411047.45,124726.49,0.3034,实际
737,737,2025-08-15,166536.86,47697.86,12861.5,47485.82,4484.96,279067.0,406269.92,127202.92,0.3131,实际
738,738,2025-07-13,156213.96,26084.8,53388.72,45393.4,5240.06,286320.96,364150.5,77829.54,0.2137,实际
739,739,2025-08-08,121051.43,33999.86,7534.95,23883.92,3214.66,189684.82,252661.0,62976.18,0.2493,实际
740,740,2025-08-02,47414.67,35988.8,10155.51,18599.52,1439.25,113597.76,145454.68,31856.92,0.219,实际
741,741,2025-07-26,159715.01,15627.64,17365.19,36267.61,4427.0,233402.45,288036.17,54633.72,0.1897,实际
742,742,2025-06-06,239367.0,98058.63,34290.27,54939.6,6841.44,433496.94,593617.65,160120.71,0.2697,实际
743,743,2025-08-18,71340.64,36366.85,29778.64,25269.95,2527.98,165284.07,242637.19,77353.12,0.3188,实际
744,744,2025-08-01,64798.13,37874.27,10429.35,18774.89,1880.69,133757.33,190619.06,56861.73,0.2983,实际
745,745,2025-06-24,172965.67,36673.13,29436.78,32155.67,5060.06,276291.31,350151.85,73860.54,0.2109,实际
746,746,2025-07-10,129596.26,75748.54,20858.7,37549.78,3761.38,267514.66,367098.97,99584.31,0.2713,实际
747,747,2025-07-18,116161.7,14349.05,19466.03,18282.17,3390.69,171649.64,240037.18,68387.54,0.2849,实际
748,748,2025-06-15,217362.57,71030.7,59148.72,47891.28,6912.78,402346.05,561001.23,158655.18,0.2828,实际
749,749,2025-07-17,71340.64,36366.85,29778.64,25269.95,2527.98,165284.07,222133.89,56849.82,0.2559,实际
750,750,2025-08-21,63504.03,26439.8,18388.81,15090.74,2047.32,125470.7,157958.99,32488.29,0.2057,实际
751,751,2025-07-28,319156.0,130744.84,45720.36,73252.8,9121.92,577995.92,717346.34,139350.42,0.1943,实际
752,752,2025-06-12,676905.75,186312.55,118707.5,168694.85,19890.35,1170511.0,1454308.77,283797.77,0.1951,实际
753,753,2025-08-27,194394.39,113622.81,31288.05,56324.67,5642.07,401271.99,559494.93,158222.94,0.2828,实际
754,754,2025-06-25,138702.09,100786.71,80704.71,56097.9,5485.17,381776.55,470450.45,88673.9,0.1885,实际
755,755,2025-08-27,92468.06,67191.14,53803.14,37398.6,3656.78,254517.7,316837.55,62319.85,0.1967,实际
756,756,2025-07-19,997077.6,100174.55,141719.55,197244.3,28469.95,1464685.95,2143718.43,679032.48,0.3168,实际
757,757,2025-08-10,242102.86,67999.72,15069.9,47767.84,6429.32,379369.64,543949.52,164579.88,0.3026,实际
758,758,2025-08-12,458318.0,56702.68,62434.92,83846.56,13018.84,674321.0,837529.78,163208.78,0.1949,实际
759,759,2025-07-15,129011.68,9599.13,18793.58,31559.58,3695.13,192659.1,236506.48,43847.38,0.1854,实际
760,760,2025-07-07,501778.85,157209.85,156572.85,135138.55,16458.8,967158.9,1305661.85,338502.95,0.2593,实际
761,761,2025-08-31,103494.89,29445.48,23216.03,30950.2,3167.77,190274.38,245742.31,55467.93,0.2257,实际
762,762,2025-08-15,92468.06,67191.14,53803.14,37398.6,3656.78,254517.7,347761.05,93243.35,0.2681,实际
763,763,2025-07-28,398831.04,40069.82,56687.82,78897.72,11387.98,585874.38,817741.49,231867.11,0.2835,实际
764,764,2025-07-30,83239.14,17968.22,8307.57,17971.4,2288.67,129775.0,182622.22,52847.22,0.2894,实际
765,765,2025-08-24,166478.28,35936.44,16615.14,35942.8,4577.34,259550.0,346398.64,86848.64,0.2507,实际
766,766,2025-08-14,60104.08,23126.86,7258.5,18170.28,1684.06,110343.78,142712.23,32368.45,0.2268,实际
767,767,2025-06-27,169357.5,68521.06,69987.4,39837.86,5983.62,353687.44,508877.51,155190.07,0.305,实际
768,768,2025-08-23,129011.68,9599.13,18793.58,31559.58,3695.13,192659.1,257115.12,64456.02,0.2507,实际
769,769,2025-07-21,116161.7,14349.05,19466.03,18282.17,3390.69,171649.64,218182.83,46533.19,0.2133,实际
770,770,2025-07-30,300520.4,115634.3,36292.5,90851.4,8420.3,551718.9,714285.32,162566.42,0.2276,实际
771,771,2025-08-07,517474.45,147227.4,116080.15,154751.0,15838.85,951371.9,1303071.06,351699.16,0.2699,实际
772,772,2025-06-11,199415.52,20034.91,28343.91,39448.86,5693.99,292937.19,435822.58,142885.39,0.3279,实际
773,773,2025-06-20,237073.35,179944.0,50777.55,92997.6,7196.25,567988.8,858231.07,290242.27,0.3382,实际
774,774,2025-07-05,64798.13,37874.27,10429.35,18774.89,1880.69,133757.33,188629.5,54872.17,0.2909,实际
775,775,2025-08-11,84678.75,34260.53,34993.7,19918.93,2991.81,176843.72,252147.78,75304.06,0.2987,实际
776,776,2025-07-25,100355.77,31441.97,31314.57,27027.71,3291.76,193431.78,287814.4,94382.62,0.3279,实际
777,777,2025-07-13,209308.54,23266.3,46887.42,51700.52,6404.9,337567.68,478414.8,140847.12,0.2944,实际
778,778,2025-07-08,36000.26,32464.21,5706.78,14693.32,1042.68,89907.25,124155.73,34248.48,0.2759,实际
779,779,2025-07-02,79789.0,32686.21,11430.09,18313.2,2280.48,144498.98,181094.02,36595.04,0.2021,实际
780,780,2025-08-12,319430.02,31255.28,34730.38,72535.22,8854.0,466804.9,621716.86,154911.96,0.2492,实际
781,781,2025-07-24,710086.9,37681.2,140791.95,131595.75,21271.95,1041427.8,1410255.33,368827.53,0.2615,实际
782,782,2025-07-13,232323.4,28698.1,38932.06,36564.34,6781.38,343299.28,478843.08,135543.8,0.2831,实际
783,783,2025-07-04,114579.5,14175.67,15608.73,20961.64,3254.71,168580.25,218884.01,50303.76,0.2298,实际
784,784,2025-08-24,78106.98,13042.4,26694.36,22696.7,2620.03,143160.48,195775.94,52615.46,0.2688,实际
785,785,2025-09-03,144908.38,47353.8,39432.48,31927.52,4608.52,268230.7,345421.66,77190.96,0.2235,实际
786,786,2025-06-18,430062.24,51941.08,74467.8,80632.68,12613.24,649717.0,951820.87,302103.87,0.3174,实际
787,787,2025-08-23,200711.54,62883.94,62629.14,54055.42,6583.52,386863.56,486445.01,99581.45,0.2047,实际
788,788,2025-08-15,36000.26,32464.21,5706.78,14693.32,1042.68,89907.25,115980.2,26072.95,0.2248,实际
789,789,2025-08-15,580808.5,71745.25,97330.15,91410.85,16953.45,858248.2,1180873.56,322625.36,0.2732,实际
790,790,2025-07-17,319430.02,31255.28,34730.38,72535.22,8854.0,466804.9,593958.97,127154.07,0.2141,实际
791,791,2025-06-18,100355.77,31441.97,31314.57,27027.71,3291.76,193431.78,262406.3,68974.52,0.2629,实际
792,792,2025-09-06,345931.34,73346.26,58873.56,64311.34,10120.12,552582.62,711080.09,158497.47,0.2229,实际
793,793,2025-06-18,159706.44,24269.94,55562.98,40122.84,5381.74,285043.92,429725.7,144681.78,0.3367,实际
794,794,2025-06-18,142681.28,72733.7,59557.28,50539.9,5055.96,330568.14,458731.37,128163.23,0.2794,实际
795,795,2025-09-01,598246.56,60104.73,85031.73,118346.58,17081.97,878811.57,1233014.32,354202.75,0.2873,实际
796,796,2025-08-23,301067.31,94325.91,93943.71,81083.13,9875.28,580295.34,797657.31,217361.97,0.2725,实际
797,797,2025-08-13,484205.72,135999.44,30139.8,95535.68,12858.64,758739.28,984072.82,225333.54,0.229,实际
798,798,2025-06-29,221931.86,48597.04,35796.78,58048.72,6443.22,370817.62,453136.47,82318.85,0.1817,实际
799,799,2025-09-01,142244.01,107966.4,30466.53,55798.56,4317.75,340793.28,490413.68,149620.4,0.3051,实际
800,800,2025-08-08,159715.01,15627.64,17365.19,36267.61,4427.0,233402.45,337313.92,103911.47,0.3081,实际
801,801,2025-08-30,121636.02,21837.7,30830.08,31304.96,3811.65,209420.42,276087.36,66666.94,0.2415,实际
802,802,2025-09-09,183449.92,32420.38,7733.3,40338.08,4779.58,268721.26,403247.76,134526.5,0.3336,实际
803,803,2025-08-04,206989.78,58890.96,46432.06,61900.4,6335.54,380548.76,529074.64,148525.88,0.2807,实际
804,804,2025-06-25,116161.7,14349.05,19466.03,18282.17,3390.69,171649.64,234700.06,63050.42,0.2686,实际
805,805,2025-07-31,289760.1,34943.97,78399.78,60344.64,9204.0,472652.49,686576.27,213923.78,0.3116,实际
806,806,2025-08-25,104654.27,11633.15,23443.71,25850.26,3202.45,168783.84,244810.76,76026.92,0.3106,实际
807,807,2025-08-08,193173.4,23295.98,52266.52,40229.76,6136.0,315101.66,436694.11,121592.45,0.2784,实际
808,808,2025-09-15,91724.96,16210.19,3866.65,20169.04,2389.79,134360.63,185432.36,51071.73,0.2754,实际
809,809,2025-08-28,159706.44,24269.94,55562.98,40122.84,5381.74,285043.92,416625.6,131581.68,0.3158,实际
810,810,2025-09-08,864828.35,183365.65,147183.9,160778.35,25300.3,1381456.55,1819460.98,438004.43,0.2407,实际
811,811,2025-09-15,234320.94,39127.2,80083.08,68090.1,7860.09,429481.44,608359.27,178877.83,0.294,实际
812,812,2025-09-03,219935.98,64852.3,47375.22,54574.46,6682.78,393420.72,571132.85,177712.13,0.3112,实际
813,813,2025-09-03,516046.72,38396.52,75174.32,126238.32,14780.52,770636.4,1123666.65,353030.25,0.3142,实际
814,814,2025-08-05,513076.15,160513.1,59873.2,134296.95,14323.75,882083.15,1204540.88,322457.73,0.2677,实际
815,815,2025-07-21,423393.75,171302.65,174968.5,99594.65,14959.05,884218.6,1149170.47,264951.87,0.2306,实际
816,816,2025-07-28,270762.3,74525.02,47483.0,67477.94,7956.14,468204.4,607205.99,139001.59,0.2289,实际
817,817,2025-07-03,200711.54,62883.94,62629.14,54055.42,6583.52,386863.56,540720.89,153857.33,0.2845,实际
818,818,2025-09-04,356703.2,181834.25,148893.2,126349.75,12639.9,826420.35,1236425.53,410005.18,0.3316,实际
819,819,2025-07-28,580808.5,71745.25,97330.15,91410.85,16953.45,858248.2,1249189.99,390941.79,0.313,实际
820,820,2025-08-16,222820.36,31312.72,42895.24,49544.32,6642.88,353215.52,463561.33,110345.81,0.238,实际
821,821,2025-09-16,319156.0,130744.84,45720.36,73252.8,9121.92,577995.92,864332.23,286336.31,0.3313,实际
822,822,2025-09-19,142017.38,7536.24,28158.39,26319.15,4254.39,208285.56,310987.18,102701.62,0.3302,实际
823,823,2025-09-15,288819.64,149910.52,45792.44,93997.4,8365.32,586885.28,859933.14,273047.86,0.3175,实际
824,824,2025-07-01,416888.6,76548.0,124067.48,112694.48,13523.92,743722.48,1119392.14,375669.66,0.3356,实际
825,825,2025-07-27,221931.86,48597.04,35796.78,58048.72,6443.22,370817.62,484829.36,114011.74,0.2352,实际
826,826,2025-07-02,107515.56,12985.27,18616.95,20158.17,3153.31,162429.25,222604.62,60175.37,0.2703,实际
827,827,2025-09-11,691862.68,146692.52,117747.12,128622.68,20240.24,1105165.24,1407546.07,302380.83,0.2148,实际
828,828,2025-09-15,100355.77,31441.97,31314.57,27027.71,3291.76,193431.78,291763.8,98332.02,0.337,实际
829,829,2025-08-13,399266.1,60674.85,138907.45,100307.1,13454.35,712609.8,913148.31,200538.51,0.2196,实际
830,830,2025-07-02,275174.88,48630.57,11599.95,60507.12,7169.37,403081.89,518718.36,115636.47,0.2229,实际
831,831,2025-07-06,64798.13,37874.27,10429.35,18774.89,1880.69,133757.33,184420.58,50663.25,0.2747,实际
832,832,2025-08-10,399266.1,60674.85,138907.45,100307.1,13454.35,712609.8,1055165.73,342555.93,0.3246,实际
833,833,2025-07-30,102615.23,32102.62,11974.64,26859.39,2864.75,176416.63,237410.31,60993.68,0.2569,实际
834,834,2025-08-07,243272.04,43675.4,61660.16,62609.92,7623.3,418840.84,619944.96,201104.12,0.3244,实际
835,835,2025-07-16,214021.92,109100.55,89335.92,75809.85,7583.94,495852.21,681820.85,185968.64,0.2728,实际
836,836,2025-09-07,96586.7,11647.99,26133.26,20114.88,3068.0,157550.83,219807.62,62256.79,0.2832,实际
837,837,2025-07-11,194394.39,113622.81,31288.05,56324.67,5642.07,401271.99,563626.76,162354.77,0.2881,实际
838,838,2025-07-07,114579.5,14175.67,15608.73,20961.64,3254.71,168580.25,214846.47,46266.22,0.2153,实际
839,839,2025-09-11,60104.08,23126.86,7258.5,18170.28,1684.06,110343.78,160341.76,49997.98,0.3118,实际
840,840,2025-09-17,258023.36,19198.26,37587.16,63119.16,7390.26,385318.2,528250.68,142932.48,0.2706,实际
841,841,2025-09-22,234320.94,39127.2,80083.08,68090.1,7860.09,429481.44,618067.74,188586.3,0.3051,实际
842,842,2025-08-06,60104.08,23126.86,7258.5,18170.28,1684.06,110343.78,144249.4,33905.62,0.235,实际
843,843,2025-09-05,638860.04,62510.56,69460.76,145070.44,17708.0,933609.8,1156557.83,222948.03,0.1928,实际
844,844,2025-08-27,486544.08,87350.8,123320.32,125219.84,15246.6,837681.68,1188775.17,351093.49,0.2953,实际
845,845,2025-09-22,254016.12,105759.2,73555.24,60362.96,8189.28,501882.8,673585.53,171702.73,0.2549,实际
846,846,2025-09-28,36000.26,32464.21,5706.78,14693.32,1042.68,89907.25,114943.48,25036.23,0.2178,实际
847,847,2025-09-23,104654.27,11633.15,23443.71,25850.26,3202.45,168783.84,210498.07,41714.23,0.1982,实际
848,848,2025-08-20,249805.29,71546.79,19292.25,71228.73,6727.44,418600.5,620609.26,202008.76,0.3255,实际
849,849,2025-09-01,322467.36,101132.2,13071.84,53011.92,8388.48,498071.8,707749.9,209678.1,0.2963,实际
850,850,2025-07-24,116161.7,14349.05,19466.03,18282.17,3390.69,171649.64,242280.2,70630.56,0.2915,实际
851,851,2025-09-26,72000.52,64928.42,11413.56,29386.64,2085.36,179814.5,247812.64,67998.14,0.2744,实际
852,852,2025-07-07,100355.77,31441.97,31314.57,27027.71,3291.76,193431.78,236610.09,43178.31,0.1825,实际
853,853,2025-09-19,108000.78,97392.63,17120.34,44079.96,3128.04,269721.75,381245.96,111524.21,0.2925,实际
854,854,2025-09-07,142017.38,7536.24,28158.39,26319.15,4254.39,208285.56,262091.45,53805.89,0.2053,实际
855,855,2025-08-08,234320.94,39127.2,80083.08,68090.1,7860.09,429481.44,538923.06,109441.62,0.2031,实际
856,856,2025-08-18,322467.36,101132.2,13071.84,53011.92,8388.48,498071.8,613289.41,115217.61,0.1879,实际
857,857,2025-08-14,219935.98,64852.3,47375.22,54574.46,6682.78,393420.72,497056.06,103635.34,0.2085,实际
858,858,2025-08-04,549839.95,162130.75,118438.05,136436.15,16706.95,983551.8,1486017.22,502465.42,0.3381,实际
859,859,2025-09-15,194394.39,113622.81,31288.05,56324.67,5642.07,401271.99,552785.95,151513.96,0.2741,实际
860,860,2025-09-17,84678.75,34260.53,34993.7,19918.93,2991.81,176843.72,261109.89,84266.17,0.3227,实际
861,861,2025-09-16,219935.98,64852.3,47375.22,54574.46,6682.78,393420.72,494711.54,101290.82,0.2047,实际
862,862,2025-09-03,79853.22,12134.97,27781.49,20061.42,2690.87,142521.96,181070.9,38548.94,0.2129,实际
863,863,2025-09-11,142017.38,7536.24,28158.39,26319.15,4254.39,208285.56,306408.07,98122.51,0.3202,实际
864,864,2025-08-30,258023.36,19198.26,37587.16,63119.16,7390.26,385318.2,474214.88,88896.68,0.1875,实际
865,865,2025-09-02,116161.7,14349.05,19466.03,18282.17,3390.69,171649.64,232014.44,60364.8,0.2602,实际
866,866,2025-07-16,172965.67,36673.13,29436.78,32155.67,5060.06,276291.31,357101.43,80810.12,0.2263,实际
867,867,2025-07-22,129011.68,9599.13,18793.58,31559.58,3695.13,192659.1,265860.85,73201.75,0.2753,实际
868,868,2025-08-17,322546.68,38955.81,55850.85,60474.51,9459.93,487287.75,616808.07,129520.32,0.21,实际
869,869,2025-10-07,156213.96,26084.8,53388.72,45393.4,5240.06,286320.96,355421.93,69100.97,0.1944,实际
870,870,2025-08-12,79853.22,12134.97,27781.49,20061.42,2690.87,142521.96,182060.13,39538.17,0.2172,实际
871,871,2025-09-23,135381.15,37262.51,23741.5,33738.97,3978.07,234102.2,321769.52,87667.32,0.2725,实际
872,872,2025-09-01,333073.72,95395.72,25723.0,94971.64,8969.92,558134.0,737986.68,179852.68,0.2437,实际
873,873,2025-10-02,120208.16,46253.72,14517.0,36340.56,3368.12,220687.56,286431.56,65744.0,0.2295,实际
874,874,2025-08-14,47414.67,35988.8,10155.51,18599.52,1439.25,113597.76,169864.65,56266.89,0.3312,实际
875,875,2025-08-17,72204.91,37477.63,11448.11,23499.35,2091.33,146721.32,206975.39,60254.07,0.2911,实际
876,876,2025-09-12,84678.75,34260.53,34993.7,19918.93,2991.81,176843.72,218937.35,42093.63,0.1923,实际
877,877,2025-08-17,135381.15,37262.51,23741.5,33738.97,3978.07,234102.2,301063.79,66961.59,0.2224,实际
878,878,2025-09-11,219935.98,64852.3,47375.22,54574.46,6682.78,393420.72,583766.45,190345.73,0.3261,实际
