production_operation_id,production_order_id,operation_no,operation_name,planned_hours,actual_hours,status
1528,382,4,调试检验,66.0286,62.5243,已完成
1529,383,1,机械加工,31.6118,29.9191,已完成
1530,383,2,电气装配,31.6118,29.3106,已完成
1531,383,3,整机装配,31.6118,27.2691,已完成
1532,383,4,调试检验,31.6118,36.8683,已完成
1533,384,1,机械加工,91.2923,77.8652,已完成
1534,384,2,电气装配,91.2923,87.9862,已完成
1535,384,3,整机装配,91.2923,90.7282,已完成
1536,384,4,调试检验,91.2923,84.3067,已完成
1537,385,1,机械加工,85.4401,82.8854,已完成
1538,385,2,电气装配,85.4401,76.7959,已完成
1539,385,3,整机装配,85.4401,83.4515,已完成
1540,385,4,调试检验,85.4401,79.3528,已完成
1541,386,1,机械加工,85.4401,96.0944,已完成
1542,386,2,电气装配,85.4401,87.4281,已完成
1543,386,3,整机装配,85.4401,97.0955,已完成
1544,386,4,调试检验,85.4401,88.2048,已完成
1545,387,1,机械加工,101.9862,108.808,已完成
1546,387,2,电气装配,101.9862,93.8156,已完成
1547,387,3,整机装配,101.9862,98.4159,已完成
1548,387,4,调试检验,101.9862,103.3585,已完成
1549,388,1,机械加工,38.992,45.7103,已完成
1550,388,2,电气装配,38.992,40.749,已完成
1551,388,3,整机装配,38.992,37.5938,已完成
1552,388,4,调试检验,38.992,38.1118,已完成
1553,389,1,机械加工,97.7957,106.9738,已完成
1554,389,2,电气装配,97.7957,102.4073,已完成
1555,389,3,整机装配,97.7957,112.3076,已完成
1556,389,4,调试检验,97.7957,87.3388,已完成
1557,390,1,机械加工,59.3416,67.5957,已完成
1558,390,2,电气装配,59.3416,58.4685,已完成
1559,390,3,整机装配,59.3416,53.8096,已完成
1560,390,4,调试检验,59.3416,55.8825,已完成
1561,391,1,机械加工,52.0027,48.1064,已完成
1562,391,2,电气装配,52.0027,58.6343,已完成
1563,391,3,整机装配,52.0027,50.8417,已完成
1564,391,4,调试检验,52.0027,61.21,已完成
1565,392,1,机械加工,48.8267,46.3371,已完成
1566,392,2,电气装配,48.8267,53.1507,已完成
1567,392,3,整机装配,48.8267,51.4827,已完成
1568,392,4,调试检验,48.8267,48.5986,已完成
1569,393,1,机械加工,59.3416,65.1112,已完成
1570,393,2,电气装配,59.3416,62.5142,已完成
1571,393,3,整机装配,59.3416,65.6931,已完成
1572,393,4,调试检验,59.3416,67.4559,已完成
1573,394,1,机械加工,101.9862,88.8268,已完成
1574,394,2,电气装配,101.9862,101.3603,已完成
1575,394,3,整机装配,101.9862,105.9844,已完成
1576,394,4,调试检验,101.9862,119.3767,已完成
1577,395,1,机械加工,80.0149,83.5,已完成
1578,395,2,电气装配,80.0149,83.7366,已完成
1579,395,3,整机装配,80.0149,81.3265,已完成
1580,395,4,调试检验,80.0149,76.775,已完成
1581,396,1,机械加工,88.218,75.5321,已完成
1582,396,2,电气装配,88.218,84.4633,已完成
1583,396,3,整机装配,88.218,92.5592,已完成
1584,396,4,调试检验,88.218,83.8244,已完成
1585,397,1,机械加工,68.704,80.2558,已完成
1586,397,2,电气装配,68.704,59.0007,已完成
1587,397,3,整机装配,68.704,62.3426,已完成
1588,397,4,调试检验,68.704,71.6096,已完成
1589,398,1,机械加工,88.8212,92.8546,已完成
1590,398,2,电气装配,88.8212,83.3034,已完成
1591,398,3,整机装配,88.8212,80.6438,已完成
1592,398,4,调试检验,88.8212,85.6487,已完成
1593,399,1,机械加工,31.6118,36.054,已完成
1594,399,2,电气装配,31.6118,37.1237,已完成
1595,399,3,整机装配,31.6118,34.1465,已完成
1596,399,4,调试检验,31.6118,29.7273,已完成
1597,400,1,机械加工,44.0494,49.1401,已完成
1598,400,2,电气装配,44.0494,45.4948,已完成
1599,400,3,整机装配,44.0494,51.4411,已完成
1600,400,4,调试检验,44.0494,49.5087,已完成
1601,401,1,机械加工,31.6118,32.3638,已完成
1602,401,2,电气装配,31.6118,29.2398,已完成
1603,401,3,整机装配,31.6118,35.6712,已完成
1604,401,4,调试检验,31.6118,35.8935,已完成
1605,402,1,机械加工,102.9192,105.1143,已完成
1606,402,2,电气装配,102.9192,88.455,已完成
1607,402,3,整机装配,102.9192,113.5694,已完成
1608,402,4,调试检验,102.9192,96.5098,已完成
1609,403,1,机械加工,31.6118,28.7992,已完成
1610,403,2,电气装配,31.6118,29.9023,已完成
1611,403,3,整机装配,31.6118,27.5959,已完成
1612,403,4,调试检验,31.6118,31.3933,已完成
1613,404,1,机械加工,59.3416,63.0963,已完成
1614,404,2,电气装配,59.3416,59.2863,已完成
1615,404,3,整机装配,59.3416,57.2436,已完成
1616,404,4,调试检验,59.3416,57.369,已完成
1617,405,1,机械加工,38.5209,33.3742,已完成
1618,405,2,电气装配,38.5209,41.7615,已完成
1619,405,3,整机装配,38.5209,42.4078,已完成
1620,405,4,调试检验,38.5209,39.75,已完成
1621,406,1,机械加工,93.0993,79.9021,已完成
1622,406,2,电气装配,93.0993,96.7006,已完成
1623,406,3,整机装配,93.0993,93.5435,已完成
1624,406,4,调试检验,93.0993,103.0562,已完成
1625,407,1,机械加工,101.9862,99.5677,已完成
1626,407,2,电气装配,101.9862,92.4692,已完成
1627,407,3,整机装配,101.9862,95.7552,已完成
1628,407,4,调试检验,101.9862,89.9649,已完成
1629,408,1,机械加工,20.4789,23.7271,已完成
1630,408,2,电气装配,20.4789,20.7334,已完成
1631,408,3,整机装配,20.4789,20.4059,已完成
1632,408,4,调试检验,20.4789,20.1161,已完成
1633,409,1,机械加工,97.7957,92.1523,已完成
1634,409,2,电气装配,97.7957,100.6799,已完成
1635,409,3,整机装配,97.7957,114.6464,已完成
1636,409,4,调试检验,97.7957,115.2125,已完成
1637,410,1,机械加工,91.2923,106.9969,已完成
1638,410,2,电气装配,91.2923,77.6004,已完成
1639,410,3,整机装配,91.2923,99.2795,已完成
1640,410,4,调试检验,91.2923,106.1593,已完成
1641,411,1,机械加工,88.218,90.4112,已完成
1642,411,2,电气装配,88.218,90.8281,已完成
1643,411,3,整机装配,88.218,95.0726,已完成
1644,411,4,调试检验,88.218,76.2615,已完成
1645,412,1,机械加工,68.704,73.2952,已完成
1646,412,2,电气装配,68.704,78.0217,已完成
1647,412,3,整机装配,68.704,66.733,已完成
1648,412,4,调试检验,68.704,61.2311,已完成
1649,413,1,机械加工,101.8414,102.3254,已完成
1650,413,2,电气装配,101.8414,96.5192,已完成
1651,413,3,整机装配,101.8414,93.3512,已完成
1652,413,4,调试检验,101.8414,96.0095,已完成
1653,414,1,机械加工,92.3909,105.2646,已完成
1654,414,2,电气装配,92.3909,103.8687,已完成
1655,414,3,整机装配,92.3909,90.1383,已完成
1656,414,4,调试检验,92.3909,100.471,已完成
1657,415,1,机械加工,102.9192,104.1242,已完成
1658,415,2,电气装配,102.9192,93.8283,已完成
1659,415,3,整机装配,102.9192,89.7959,已完成
1660,415,4,调试检验,102.9192,113.8196,已完成
1661,416,1,机械加工,44.0494,42.1059,已完成
1662,416,2,电气装配,44.0494,42.912,已完成
1663,416,3,整机装配,44.0494,50.2545,已完成
1664,416,4,调试检验,44.0494,44.605,已完成
1665,417,1,机械加工,102.9192,99.4501,已完成
1666,417,2,电气装配,102.9192,95.5035,已完成
1667,417,3,整机装配,102.9192,117.4166,已完成
1668,417,4,调试检验,102.9192,104.9556,已完成
1669,418,1,机械加工,35.2861,33.5414,已完成
1670,418,2,电气装配,35.2861,30.3807,已完成
1671,418,3,整机装配,35.2861,33.34,已完成
1672,418,4,调试检验,35.2861,40.4388,已完成
1673,419,1,机械加工,101.9862,111.4253,已完成
1674,419,2,电气装配,101.9862,103.183,已完成
1675,419,3,整机装配,101.9862,101.9292,已完成
1676,419,4,调试检验,101.9862,101.5006,已完成
1677,420,1,机械加工,102.9192,97.0862,已完成
1678,420,2,电气装配,102.9192,96.7546,已完成
1679,420,3,整机装配,102.9192,97.3941,已完成
1680,420,4,调试检验,102.9192,118.2665,已完成
1681,421,1,机械加工,48.8267,42.5741,已完成
1682,421,2,电气装配,48.8267,51.6489,已完成
1683,421,3,整机装配,48.8267,45.0702,已完成
1684,421,4,调试检验,48.8267,49.4965,已完成
1685,422,1,机械加工,42.4664,41.8993,已完成
1686,422,2,电气装配,42.4664,39.2255,已完成
1687,422,3,整机装配,42.4664,39.3973,已完成
1688,422,4,调试检验,42.4664,44.5515,已完成
1689,423,1,机械加工,101.9862,104.7319,已完成
1690,423,2,电气装配,101.9862,99.215,已完成
1691,423,3,整机装配,101.9862,110.9902,已完成
1692,423,4,调试检验,101.9862,101.6854,已完成
1693,424,1,机械加工,42.5445,48.5911,已完成
1694,424,2,电气装配,42.5445,48.671,已完成
1695,424,3,整机装配,42.5445,46.3616,已完成
1696,424,4,调试检验,42.5445,46.195,已完成
1697,425,1,机械加工,97.7957,91.1089,已完成
1698,425,2,电气装配,97.7957,110.938,已完成
1699,425,3,整机装配,97.7957,100.7032,已完成
1700,425,4,调试检验,97.7957,90.0037,已完成
1701,426,1,机械加工,38.992,41.1216,已完成
1702,426,2,电气装配,38.992,43.2476,已完成
1703,426,3,整机装配,38.992,44.6104,已完成
1704,426,4,调试检验,38.992,44.1361,已完成
1705,427,1,机械加工,64.3394,59.281,已完成
1706,427,2,电气装配,64.3394,70.6926,已完成
1707,427,3,整机装配,64.3394,75.6201,已完成
1708,427,4,调试检验,64.3394,74.9911,已完成
1709,428,1,机械加工,64.8069,75.3817,已完成
1710,428,2,电气装配,64.8069,67.8793,已完成
1711,428,3,整机装配,64.8069,70.3673,已完成
1712,428,4,调试检验,64.8069,59.8687,已完成
1713,429,1,机械加工,38.992,42.5988,已完成
1714,429,2,电气装配,38.992,42.101,已完成
1715,429,3,整机装配,38.992,35.5028,已完成
1716,429,4,调试检验,38.992,36.9593,已完成
1717,430,1,机械加工,62.8447,74.1079,已完成
1718,430,2,电气装配,62.8447,74.0027,已完成
1719,430,3,整机装配,62.8447,65.4216,已完成
1720,430,4,调试检验,62.8447,64.2631,已完成
1721,431,1,机械加工,80.0149,84.5828,已完成
1722,431,2,电气装配,80.0149,80.2214,已完成
1723,431,3,整机装配,80.0149,87.0757,已完成
1724,431,4,调试检验,80.0149,74.5044,已完成
1725,432,1,机械加工,26.0846,25.5857,已完成
1726,432,2,电气装配,26.0846,28.9546,已完成
1727,432,3,整机装配,26.0846,23.0487,已完成
1728,432,4,调试检验,26.0846,29.8187,已完成
1729,433,1,机械加工,71.8473,81.1993,已完成
1730,433,2,电气装配,71.8473,62.6594,已完成
1731,433,3,整机装配,71.8473,77.8179,已完成
1732,433,4,调试检验,71.8473,74.6578,已完成
1733,434,1,机械加工,62.8447,61.662,已完成
1734,434,2,电气装配,62.8447,56.8963,已完成
1735,434,3,整机装配,62.8447,61.5599,已完成
1736,434,4,调试检验,62.8447,70.8001,已完成
1737,435,1,机械加工,38.992,43.7925,已完成
1738,435,2,电气装配,38.992,36.5483,已完成
1739,435,3,整机装配,38.992,33.2053,已完成
1740,435,4,调试检验,38.992,33.9904,已完成
1741,436,1,机械加工,98.823,88.0092,已完成
1742,436,2,电气装配,98.823,87.0992,已完成
1743,436,3,整机装配,98.823,105.0498,已完成
1744,436,4,调试检验,98.823,104.1894,已完成
1745,437,1,机械加工,99.6553,98.9574,已完成
1746,437,2,电气装配,99.6553,89.3666,已完成
1747,437,3,整机装配,99.6553,107.6039,已完成
1748,437,4,调试检验,99.6553,106.7154,已完成
1749,438,1,机械加工,44.0494,42.0727,已完成
1750,438,2,电气装配,44.0494,48.5332,已完成
1751,438,3,整机装配,44.0494,50.0616,已完成
1752,438,4,调试检验,44.0494,51.5847,已完成
1753,439,1,机械加工,58.3178,68.5502,已完成
1754,439,2,电气装配,58.3178,65.6239,已完成
1755,439,3,整机装配,58.3178,66.3485,已完成
1756,439,4,调试检验,58.3178,50.2257,已完成
1757,440,1,机械加工,97.7957,107.8473,已完成
1758,440,2,电气装配,97.7957,114.0405,已完成
1759,440,3,整机装配,97.7957,101.7518,已完成
1760,440,4,调试检验,97.7957,95.8736,已完成
1761,441,1,机械加工,98.823,101.6981,已完成
1762,441,2,电气装配,98.823,84.3124,已完成
1763,441,3,整机装配,98.823,97.197,已完成
1764,441,4,调试检验,98.823,94.2538,已完成
1765,442,1,机械加工,71.8473,70.0203,已完成
1766,442,2,电气装配,71.8473,73.3739,已完成
1767,442,3,整机装配,71.8473,68.3771,已完成
1768,442,4,调试检验,71.8473,79.4985,已完成
1769,443,1,机械加工,42.4664,41.5085,已完成
1770,443,2,电气装配,42.4664,46.4123,已完成
1771,443,3,整机装配,42.4664,45.0605,已完成
1772,443,4,调试检验,42.4664,47.0517,已完成
1773,444,1,机械加工,38.5209,39.1524,已完成
1774,444,2,电气装配,38.5209,36.2907,已完成
1775,444,3,整机装配,38.5209,39.7207,已完成
1776,444,4,调试检验,38.5209,32.8514,已完成
1777,445,1,机械加工,31.6522,36.1611,已完成
1778,445,2,电气装配,31.6522,31.0572,已完成
1779,445,3,整机装配,31.6522,36.2232,已完成
1780,445,4,调试检验,31.6522,32.3019,已完成
1781,446,1,机械加工,20.4789,23.7458,已完成
1782,446,2,电气装配,20.4789,20.8869,已完成
1783,446,3,整机装配,20.4789,19.7401,已完成
1784,446,4,调试检验,20.4789,21.5481,已完成
1785,447,1,机械加工,54.4427,50.5137,已完成
1786,447,2,电气装配,54.4427,48.0707,已完成
1787,447,3,整机装配,54.4427,54.6178,已完成
1788,447,4,调试检验,54.4427,56.5274,已完成
1789,448,1,机械加工,71.8473,73.1352,已完成
1790,448,2,电气装配,71.8473,80.8314,已完成
1791,448,3,整机装配,71.8473,65.5608,已完成
1792,448,4,调试检验,71.8473,64.4941,已完成
1793,449,1,机械加工,99.6553,108.4539,已完成
1794,449,2,电气装配,99.6553,97.8361,已完成
1795,449,3,整机装配,99.6553,96.4195,已完成
1796,449,4,调试检验,99.6553,101.8274,已完成
1797,450,1,机械加工,64.3394,68.8028,已完成
1798,450,2,电气装配,64.3394,74.6926,已完成
1799,450,3,整机装配,64.3394,68.7403,已完成
1800,450,4,调试检验,64.3394,67.0471,已完成
1801,451,1,机械加工,48.8267,53.2033,已完成
1802,451,2,电气装配,48.8267,43.8632,已完成
1803,451,3,整机装配,48.8267,54.896,已完成
1804,451,4,调试检验,48.8267,44.325,已完成
1805,452,1,机械加工,32.9755,28.3596,已完成
1806,452,2,电气装配,32.9755,32.7495,已完成
1807,452,3,整机装配,32.9755,38.155,已完成
1808,452,4,调试检验,32.9755,29.7294,已完成
1809,453,1,机械加工,101.8414,114.1873,已完成
1810,453,2,电气装配,101.8414,112.2858,已完成
1811,453,3,整机装配,101.8414,87.2603,已完成
1812,453,4,调试检验,101.8414,97.6362,已完成
1813,454,1,机械加工,64.3394,67.8005,已完成
1814,454,2,电气装配,64.3394,67.9772,已完成
1815,454,3,整机装配,64.3394,61.1125,已完成
1816,454,4,调试检验,64.3394,68.2094,已完成
1817,455,1,机械加工,87.2354,77.1127,已完成
1818,455,2,电气装配,87.2354,84.618,已完成
1819,455,3,整机装配,87.2354,96.7178,已完成
1820,455,4,调试检验,87.2354,97.9265,已完成
1821,456,1,机械加工,38.992,35.8445,已完成
1822,456,2,电气装配,38.992,42.4102,已完成
1823,456,3,整机装配,38.992,35.6953,已完成
1824,456,4,调试检验,38.992,38.8932,已完成
1825,457,1,机械加工,92.3909,95.293,已完成
1826,457,2,电气装配,92.3909,98.8117,已完成
1827,457,3,整机装配,92.3909,86.465,已完成
1828,457,4,调试检验,92.3909,85.7564,已完成
1829,458,1,机械加工,54.4427,55.7721,已完成
1830,458,2,电气装配,54.4427,46.6062,已完成
1831,458,3,整机装配,54.4427,55.149,已完成
1832,458,4,调试检验,54.4427,49.0522,已完成
1833,459,1,机械加工,44.0494,37.4866,已完成
1834,459,2,电气装配,44.0494,44.3248,已完成
1835,459,3,整机装配,44.0494,42.7996,已完成
1836,459,4,调试检验,44.0494,42.2278,已完成
1837,460,1,机械加工,71.8473,65.241,已完成
1838,460,2,电气装配,71.8473,69.4551,已完成
1839,460,3,整机装配,71.8473,78.8606,已完成
1840,460,4,调试检验,71.8473,67.8678,已完成
1841,461,1,机械加工,93.0993,103.897,已完成
1842,461,2,电气装配,93.0993,103.6524,已完成
1843,461,3,整机装配,93.0993,89.1089,已完成
1844,461,4,调试检验,93.0993,101.9725,已完成
1845,462,1,机械加工,101.2568,117.7892,已完成
1846,462,2,电气装配,101.2568,116.0266,已完成
1847,462,3,整机装配,101.2568,89.0554,已完成
1848,462,4,调试检验,101.2568,113.1529,已完成
1849,463,1,机械加工,26.0846,28.2748,已完成
1850,463,2,电气装配,26.0846,28.7211,已完成
1851,463,3,整机装配,26.0846,24.8246,已完成
1852,463,4,调试检验,26.0846,27.0963,已完成
1853,464,1,机械加工,58.3178,65.1637,已完成
1854,464,2,电气装配,58.3178,67.3257,已完成
1855,464,3,整机装配,58.3178,50.6514,已完成
1856,464,4,调试检验,58.3178,52.704,已完成
1857,465,1,机械加工,42.5445,43.2945,已完成
1858,465,2,电气装配,42.5445,42.7598,已完成
1859,465,3,整机装配,42.5445,41.787,已完成
1860,465,4,调试检验,42.5445,36.5082,已完成
1861,466,1,机械加工,38.992,44.9785,已完成
1862,466,2,电气装配,38.992,33.2543,已完成
1863,466,3,整机装配,38.992,39.4047,已完成
1864,466,4,调试检验,38.992,43.8285,已完成
1865,467,1,机械加工,99.6553,112.2814,已完成
1866,467,2,电气装配,99.6553,102.8324,已完成
1867,467,3,整机装配,99.6553,107.3435,已完成
1868,467,4,调试检验,99.6553,97.1385,已完成
1869,468,1,机械加工,20.4789,20.8624,已完成
1870,468,2,电气装配,20.4789,22.0101,已完成
1871,468,3,整机装配,20.4789,17.9172,已完成
1872,468,4,调试检验,20.4789,19.4828,已完成
1873,469,1,机械加工,97.7957,105.9644,已完成
1874,469,2,电气装配,97.7957,98.9178,已完成
1875,469,3,整机装配,97.7957,84.0281,已完成
1876,469,4,调试检验,97.7957,102.0721,已完成
1877,470,1,机械加工,98.823,86.3266,已完成
1878,470,2,电气装配,98.823,98.9957,已完成
1879,470,3,整机装配,98.823,93.2945,已完成
1880,470,4,调试检验,98.823,100.4711,已完成
1881,471,1,机械加工,48.8267,54.7144,已完成
1882,471,2,电气装配,48.8267,53.5951,已完成
1883,471,3,整机装配,48.8267,51.0782,已完成
1884,471,4,调试检验,48.8267,42.962,已完成
1885,472,1,机械加工,38.5209,40.0318,已完成
1886,472,2,电气装配,38.5209,36.1461,已完成
