purchase_order_id,company_id,purchase_order_code,supplier_id,plant_id,order_date,promised_delivery_date,expected_delivery_date,status,buyer_id,currency,order_amount,source_system
1068,1,采购-001068,39,1,2026-03-05,2026-04-08,2026-04-08,已完成,21,CNY,5984.3,ERP
1069,1,采购-001069,23,2,2024-12-18,2025-01-17,2025-01-17,已完成,22,CNY,24083.76,ERP
1070,1,采购-001070,33,2,2025-03-27,2025-04-18,2025-04-18,已完成,23,CNY,278691.55,ERP
1071,1,采购-001071,4,1,2025-12-15,2025-12-26,2025-12-26,已完成,24,CNY,208149.67,ERP
1072,1,采购-001072,33,2,2025-12-12,2025-12-24,2025-12-24,已完成,25,CNY,21919.4,ERP
1073,1,采购-001073,37,2,2025-01-09,2025-01-27,2025-01-27,已完成,26,CNY,138743.22,ERP
1074,1,采购-001074,1,1,2026-04-09,2026-04-22,2026-04-22,已完成,21,CNY,98523.99,ERP
1075,1,采购-001075,45,1,2025-11-09,2025-12-09,2025-12-09,已完成,22,CNY,38968.07,ERP
1076,1,采购-001076,19,1,2024-08-18,2024-09-04,2024-09-04,已完成,23,CNY,221347.45,ERP
1077,1,采购-001077,37,1,2024-08-17,2024-09-08,2024-09-08,已完成,24,CNY,25336.25,ERP
1078,1,采购-001078,17,2,2024-08-05,2024-09-08,2024-09-08,已完成,25,CNY,1199.77,ERP
1079,1,采购-001079,34,1,2024-08-01,2024-08-27,2024-08-27,已完成,26,CNY,20673.3,ERP
1080,1,采购-001080,34,1,2025-02-11,2025-03-13,2025-03-13,已完成,21,CNY,145317.37,ERP
1081,1,采购-001081,7,1,2025-10-19,2025-11-15,2025-11-15,已完成,22,CNY,528.9,ERP
1082,1,采购-001082,27,1,2024-11-05,2024-11-29,2024-11-29,已完成,23,CNY,89377.0,ERP
1083,1,采购-001083,25,2,2026-04-13,2026-05-06,2026-05-06,已完成,24,CNY,43198.57,ERP
1084,1,采购-001084,12,1,2025-01-31,2025-03-05,2025-03-05,已完成,25,CNY,16772.56,ERP
1085,1,采购-001085,48,1,2025-10-16,2025-11-03,2025-11-03,已完成,26,CNY,2026.53,ERP
1086,1,采购-001086,33,1,2024-08-22,2024-09-13,2024-09-13,已完成,21,CNY,269161.21,ERP
1087,1,采购-001087,8,1,2025-10-30,2025-11-11,2025-11-11,已完成,22,CNY,4608.93,ERP
1088,1,采购-001088,30,2,2025-03-23,2025-04-26,2025-04-26,已完成,23,CNY,53398.18,ERP
1089,1,采购-001089,18,1,2024-11-10,2024-11-17,2024-11-17,已完成,24,CNY,189638.86,ERP
1090,1,采购-001090,22,1,2025-12-29,2026-01-07,2026-01-11,已完成,25,CNY,1454.63,ERP
1091,1,采购-001091,4,2,2026-06-04,2026-06-17,2026-06-17,已完成,26,CNY,15364.87,ERP
1092,1,采购-001092,48,2,2025-09-18,2025-10-06,2025-10-06,已完成,21,CNY,160525.69,ERP
1093,1,采购-001093,15,2,2025-11-07,2025-11-23,2025-11-23,已完成,22,CNY,363424.15,ERP
1094,1,采购-001094,8,1,2026-07-27,2026-09-04,2026-09-04,在途,23,CNY,738.22,ERP
1095,1,采购-001095,13,1,2025-04-14,2025-05-03,2025-05-03,已完成,24,CNY,35328.28,ERP
1096,1,采购-001096,32,2,2026-06-22,2026-06-27,2026-06-27,已完成,25,CNY,3588.14,ERP
1097,1,采购-001097,27,2,2025-03-02,2025-03-31,2025-03-31,已完成,26,CNY,4109.45,ERP
1098,1,采购-001098,35,2,2026-03-13,2026-03-21,2026-03-21,已完成,21,CNY,75956.11,ERP
1099,1,采购-001099,23,1,2026-07-04,2026-07-18,2026-07-18,已完成,22,CNY,75990.64,ERP
1100,1,采购-001100,17,1,2025-01-03,2025-02-04,2025-02-04,已完成,23,CNY,73198.06,ERP
1101,1,采购-001101,26,1,2025-06-04,2025-07-05,2025-07-05,已完成,24,CNY,63987.73,ERP
1102,1,采购-001102,40,1,2026-07-17,2026-08-09,2026-08-09,在途,25,CNY,6659.84,ERP
1103,1,采购-001103,35,1,2025-11-10,2025-12-12,2025-12-12,已完成,26,CNY,2652.23,ERP
1104,1,采购-001104,16,1,2025-05-08,2025-05-23,2025-06-07,已完成,21,CNY,26668.38,ERP
1105,1,采购-001105,36,2,2025-09-14,2025-09-23,2025-09-23,已完成,22,CNY,62810.9,ERP
1106,1,采购-001106,13,1,2024-08-05,2024-08-19,2024-08-19,已完成,23,CNY,39385.24,ERP
1107,1,采购-001107,12,1,2026-01-29,2026-02-14,2026-02-14,已完成,24,CNY,305285.19,ERP
1108,1,采购-001108,3,2,2026-02-01,2026-03-01,2026-03-01,已完成,25,CNY,1368.43,ERP
1109,1,采购-001109,6,2,2026-07-22,2026-08-18,2026-08-18,在途,26,CNY,57148.97,ERP
1110,1,采购-001110,30,1,2026-02-17,2026-03-14,2026-03-14,已完成,21,CNY,21865.0,ERP
1111,1,采购-001111,43,2,2025-07-10,2025-08-09,2025-08-09,已完成,22,CNY,22651.6,ERP
1112,1,采购-001112,1,2,2025-05-07,2025-06-03,2025-06-03,已完成,23,CNY,9809.28,ERP
1113,1,采购-001113,37,1,2025-06-18,2025-06-30,2025-06-30,已完成,24,CNY,4108.94,ERP
1114,1,采购-001114,3,2,2025-04-08,2025-05-06,2025-05-06,已完成,25,CNY,2160.0,ERP
1115,1,采购-001115,36,1,2025-06-20,2025-07-16,2025-07-16,已完成,26,CNY,101515.68,ERP
1116,1,采购-001116,9,1,2025-03-28,2025-04-28,2025-04-28,已完成,21,CNY,397.96,ERP
1117,1,采购-001117,42,2,2026-06-19,2026-07-03,2026-07-03,已完成,22,CNY,36159.98,ERP
1118,1,采购-001118,14,1,2026-02-17,2026-03-19,2026-03-19,已完成,23,CNY,1946.44,ERP
1119,1,采购-001119,33,1,2025-04-09,2025-05-16,2025-05-16,已完成,24,CNY,33057.22,ERP
1120,1,采购-001120,21,1,2025-11-04,2025-11-17,2025-11-17,已完成,25,CNY,27603.86,ERP
1121,1,采购-001121,19,1,2025-04-12,2025-05-16,2025-05-16,已完成,26,CNY,11287.02,ERP
1122,1,采购-001122,37,1,2025-03-08,2025-03-22,2025-03-22,已完成,21,CNY,5021.48,ERP
1123,1,采购-001123,9,2,2024-11-18,2024-12-10,2024-12-10,已完成,22,CNY,10623.9,ERP
1124,1,采购-001124,4,1,2026-03-12,2026-03-25,2026-03-25,已完成,23,CNY,10943.93,ERP
1125,1,采购-001125,40,1,2026-01-27,2026-01-31,2026-01-31,已完成,24,CNY,25018.95,ERP
1126,1,采购-001126,48,1,2025-10-11,2025-11-04,2025-11-04,已完成,25,CNY,40778.12,ERP
1127,1,采购-001127,18,2,2025-10-16,2025-11-10,2025-11-10,已完成,26,CNY,2424.52,ERP
1128,1,采购-001128,3,2,2024-12-04,2025-01-12,2025-01-12,已完成,21,CNY,36660.57,ERP
1129,1,采购-001129,38,1,2026-08-04,2026-08-28,2026-09-10,在途,22,CNY,195929.76,ERP
1130,1,采购-001130,30,2,2026-07-09,2026-08-18,2026-08-18,在途,23,CNY,54725.25,ERP
1131,1,采购-001131,8,1,2025-12-10,2025-12-30,2025-12-30,已完成,24,CNY,22843.41,ERP
1132,1,采购-001132,11,2,2024-11-10,2024-12-01,2024-12-10,已完成,25,CNY,3698.37,ERP
1133,1,采购-001133,45,1,2025-12-14,2025-12-27,2025-12-27,已完成,26,CNY,8613.25,ERP
1134,1,采购-001134,4,2,2025-04-27,2025-05-01,2025-05-01,已完成,21,CNY,36134.79,ERP
1135,1,采购-001135,15,1,2025-07-30,2025-08-11,2025-08-11,已完成,22,CNY,136332.32,ERP
1136,1,采购-001136,15,2,2026-04-25,2026-05-15,2026-05-30,已完成,23,CNY,24988.96,ERP
1137,1,采购-001137,46,2,2025-03-02,2025-03-11,2025-03-11,已完成,24,CNY,21532.72,ERP
1138,1,采购-001138,33,1,2025-05-01,2025-05-23,2025-05-23,已完成,25,CNY,110852.02,ERP
1139,1,采购-001139,39,2,2024-10-28,2024-11-02,2024-11-02,已完成,26,CNY,677.94,ERP
1140,1,采购-001140,42,2,2025-04-05,2025-04-19,2025-04-19,已完成,21,CNY,100914.54,ERP
1141,1,采购-001141,17,2,2025-05-13,2025-06-13,2025-06-13,已完成,22,CNY,8256.26,ERP
1142,1,采购-001142,24,1,2025-08-04,2025-09-03,2025-09-03,已完成,23,CNY,23982.69,ERP
1143,1,采购-001143,36,1,2026-01-01,2026-02-02,2026-02-02,已完成,24,CNY,18941.08,ERP
1144,1,采购-001144,12,2,2025-03-09,2025-04-02,2025-04-02,已完成,25,CNY,280.41,ERP
1145,1,采购-001145,42,2,2025-11-21,2025-11-29,2025-12-11,已完成,26,CNY,4100.59,ERP
1146,1,采购-001146,21,2,2025-05-15,2025-06-09,2025-06-09,已完成,21,CNY,88712.1,ERP
1147,1,采购-001147,13,1,2026-04-08,2026-04-30,2026-05-10,已完成,22,CNY,33795.99,ERP
1148,1,采购-001148,45,1,2025-12-14,2025-12-27,2025-12-27,已完成,23,CNY,32805.45,ERP
1149,1,采购-001149,9,2,2024-12-24,2025-01-02,2025-01-02,已完成,24,CNY,8339.34,ERP
1150,1,采购-001150,39,2,2025-08-21,2025-09-12,2025-09-12,已完成,25,CNY,652.04,ERP
1151,1,采购-001151,21,1,2026-06-25,2026-07-02,2026-07-02,已完成,26,CNY,431.31,ERP
1152,1,采购-001152,15,2,2025-04-09,2025-05-12,2025-05-12,已完成,21,CNY,14458.81,ERP
1153,1,采购-001153,28,1,2024-08-29,2024-09-10,2024-09-10,已完成,22,CNY,27462.89,ERP
1154,1,采购-001154,34,1,2025-11-05,2025-12-07,2025-12-07,已完成,23,CNY,5572.72,ERP
1155,1,采购-001155,23,2,2025-11-07,2025-11-22,2025-11-22,已完成,24,CNY,118888.42,ERP
1156,1,采购-001156,30,2,2025-11-29,2025-12-07,2025-12-16,已完成,25,CNY,112824.35,ERP
1157,1,采购-001157,18,2,2024-10-22,2024-11-26,2024-11-26,已完成,26,CNY,3759.99,ERP
1158,1,采购-001158,27,1,2025-03-16,2025-04-09,2025-04-09,已完成,21,CNY,109214.82,ERP
1159,1,采购-001159,29,1,2026-01-05,2026-01-31,2026-01-31,已完成,22,CNY,59241.19,ERP
1160,1,采购-001160,4,2,2025-05-16,2025-05-28,2025-05-28,已完成,23,CNY,133105.06,ERP
1161,1,采购-001161,25,1,2025-12-07,2025-12-29,2025-12-29,已完成,24,CNY,11127.75,ERP
1162,1,采购-001162,31,2,2026-05-31,2026-07-02,2026-07-02,已完成,25,CNY,7731.23,ERP
1163,1,采购-001163,17,2,2026-03-13,2026-04-14,2026-04-14,已完成,26,CNY,6578.88,ERP
1164,1,采购-001164,37,1,2026-05-04,2026-05-18,2026-05-18,已完成,21,CNY,4519.2,ERP
1165,1,采购-001165,3,2,2025-09-26,2025-10-04,2025-10-04,已完成,22,CNY,229812.32,ERP
1166,1,采购-001166,27,2,2026-02-02,2026-03-10,2026-03-10,已完成,23,CNY,527.15,ERP
1167,1,采购-001167,37,2,2025-09-30,2025-10-12,2025-10-12,已完成,24,CNY,53608.01,ERP
1168,1,采购-001168,29,2,2026-02-22,2026-03-27,2026-03-27,已完成,25,CNY,1943.52,ERP
1169,1,采购-001169,32,1,2025-10-07,2025-11-10,2025-11-19,已完成,26,CNY,40647.08,ERP
1170,1,采购-001170,36,2,2026-02-20,2026-03-18,2026-03-18,已完成,21,CNY,168520.62,ERP
1171,1,采购-001171,13,2,2025-09-22,2025-10-06,2025-10-06,已完成,22,CNY,33960.85,ERP
1172,1,采购-001172,37,1,2026-06-18,2026-06-29,2026-06-29,已完成,23,CNY,6771.99,ERP
1173,1,采购-001173,4,1,2025-07-15,2025-07-27,2025-07-27,已完成,24,CNY,225873.47,ERP
1174,1,采购-001174,48,1,2026-05-07,2026-05-19,2026-05-19,已完成,25,CNY,68132.53,ERP
1175,1,采购-001175,5,1,2026-04-13,2026-05-04,2026-05-04,已完成,26,CNY,820.67,ERP
1176,1,采购-001176,29,1,2024-12-20,2025-01-08,2025-01-08,已完成,21,CNY,21929.07,ERP
1177,1,采购-001177,29,2,2026-02-18,2026-03-10,2026-03-10,已完成,22,CNY,31873.41,ERP
1178,1,采购-001178,39,2,2026-02-05,2026-03-14,2026-03-14,已完成,23,CNY,24210.44,ERP
1179,1,采购-001179,6,2,2025-05-14,2025-06-04,2025-06-11,已完成,24,CNY,50817.48,ERP
1180,1,采购-001180,10,2,2026-03-13,2026-03-25,2026-03-25,已完成,25,CNY,1428.63,ERP
1181,1,采购-001181,1,1,2026-05-13,2026-06-19,2026-06-19,已完成,26,CNY,4582.85,ERP
1182,1,采购-001182,41,2,2025-03-24,2025-04-12,2025-04-12,已完成,21,CNY,49614.62,ERP
1183,1,采购-001183,40,1,2024-12-05,2025-01-06,2025-01-14,已完成,22,CNY,114191.82,ERP
1184,1,采购-001184,28,1,2025-04-25,2025-05-07,2025-05-07,已完成,23,CNY,22524.36,ERP
1185,1,采购-001185,50,2,2026-01-27,2026-02-24,2026-02-24,已完成,24,CNY,81622.24,ERP
1186,1,采购-001186,24,1,2025-06-15,2025-06-26,2025-06-26,已完成,25,CNY,120215.89,ERP
1187,1,采购-001187,17,1,2024-08-28,2024-10-01,2024-10-01,已完成,26,CNY,6330.1,ERP
1188,1,采购-001188,7,1,2026-03-15,2026-04-11,2026-04-11,已完成,21,CNY,5569.51,ERP
1189,1,采购-001189,25,1,2025-02-25,2025-03-28,2025-03-28,已完成,22,CNY,24211.87,ERP
1190,1,采购-001190,28,1,2025-07-01,2025-08-03,2025-08-03,已完成,23,CNY,18038.45,ERP
1191,1,采购-001191,29,1,2025-08-11,2025-09-06,2025-09-06,已完成,24,CNY,70194.01,ERP
1192,1,采购-001192,21,1,2024-09-27,2024-10-12,2024-10-12,已完成,25,CNY,9194.22,ERP
1193,1,采购-001193,42,2,2026-06-17,2026-06-25,2026-06-25,已完成,26,CNY,18083.45,ERP
1194,1,采购-001194,20,2,2025-06-22,2025-07-30,2025-07-30,已完成,21,CNY,775.42,ERP
1195,1,采购-001195,45,1,2024-11-03,2024-11-16,2024-11-16,已完成,22,CNY,35631.39,ERP
1196,1,采购-001196,3,2,2024-11-24,2024-12-20,2024-12-20,已完成,23,CNY,4905.96,ERP
1197,1,采购-001197,13,2,2025-01-20,2025-02-23,2025-02-23,已完成,24,CNY,4180.56,ERP
1198,1,采购-001198,42,1,2025-08-24,2025-09-29,2025-09-29,已完成,25,CNY,202028.75,ERP
1199,1,采购-001199,48,2,2025-11-27,2025-12-15,2025-12-15,已完成,26,CNY,100214.85,ERP
1200,1,采购-001200,18,1,2025-12-23,2026-01-06,2026-01-06,已完成,21,CNY,40167.1,ERP
1201,1,采购-001201,36,1,2026-03-30,2026-04-11,2026-04-11,已完成,22,CNY,350101.02,ERP
1202,1,采购-001202,46,2,2026-03-05,2026-03-15,2026-03-15,已完成,23,CNY,30520.34,ERP
1203,1,采购-001203,22,1,2025-09-08,2025-10-06,2025-10-06,已完成,24,CNY,16067.52,ERP
1204,1,采购-001204,8,1,2025-12-01,2025-12-21,2025-12-21,已完成,25,CNY,7204.32,ERP
1205,1,采购-001205,5,1,2025-08-13,2025-09-13,2025-09-13,已完成,26,CNY,7605.03,ERP
1206,1,采购-001206,19,1,2024-08-24,2024-09-06,2024-09-06,已完成,21,CNY,63666.01,ERP
1207,1,采购-001207,3,1,2025-05-03,2025-05-29,2025-05-29,已完成,22,CNY,9356.01,ERP
1208,1,采购-001208,42,1,2025-06-18,2025-07-05,2025-07-05,已完成,23,CNY,10700.12,ERP
1209,1,采购-001209,43,1,2025-03-18,2025-04-17,2025-04-17,已完成,24,CNY,24932.45,ERP
1210,1,采购-001210,30,1,2025-03-19,2025-03-27,2025-04-07,已完成,25,CNY,57764.22,ERP
1211,1,采购-001211,29,2,2024-11-13,2024-12-20,2024-12-20,已完成,26,CNY,173798.98,ERP
1212,1,采购-001212,7,2,2026-04-24,2026-05-31,2026-06-05,已完成,21,CNY,16689.48,ERP
1213,1,采购-001213,9,2,2025-04-19,2025-05-20,2025-05-20,已完成,22,CNY,952.31,ERP
1214,1,采购-001214,33,1,2025-11-08,2025-11-30,2025-11-30,已完成,23,CNY,60510.32,ERP
1215,1,采购-001215,40,1,2026-06-20,2026-06-24,2026-06-24,已完成,24,CNY,11045.22,ERP
1216,1,采购-001216,12,2,2026-03-18,2026-03-21,2026-03-21,已完成,25,CNY,17083.74,ERP
1217,1,采购-001217,46,2,2026-04-30,2026-06-07,2026-06-19,已完成,26,CNY,78058.15,ERP
1218,1,采购-001218,27,1,2025-04-06,2025-05-12,2025-05-12,已完成,21,CNY,1716.08,ERP
1219,1,采购-001219,48,2,2025-03-24,2025-04-06,2025-04-06,已完成,22,CNY,5108.15,ERP
1220,1,采购-001220,32,1,2025-12-11,2025-12-16,2025-12-16,已完成,23,CNY,2098.68,ERP
1221,1,采购-001221,38,2,2024-12-21,2025-01-13,2025-01-13,已完成,24,CNY,113782.13,ERP
1222,1,采购-001222,22,1,2025-02-25,2025-03-25,2025-03-25,已完成,25,CNY,7266.33,ERP
1223,1,采购-001223,5,2,2025-09-03,2025-09-11,2025-09-11,已完成,26,CNY,44103.0,ERP
1224,1,采购-001224,23,1,2025-04-04,2025-04-20,2025-04-20,已完成,21,CNY,190935.45,ERP
1225,1,采购-001225,30,1,2026-04-01,2026-04-26,2026-04-26,已完成,22,CNY,47122.25,ERP
1226,1,采购-001226,30,1,2026-03-01,2026-03-09,2026-03-09,已完成,23,CNY,11310.38,ERP
1227,1,采购-001227,26,1,2025-07-06,2025-07-14,2025-07-14,已完成,24,CNY,23183.31,ERP
1228,1,采购-001228,20,1,2026-06-16,2026-07-07,2026-07-07,已完成,25,CNY,13146.49,ERP
1229,1,采购-001229,2,2,2025-06-03,2025-06-30,2025-06-30,已完成,26,CNY,12112.99,ERP
1230,1,采购-001230,40,1,2026-01-13,2026-01-29,2026-01-29,已完成,21,CNY,15200.12,ERP
1231,1,采购-001231,42,2,2025-09-24,2025-10-30,2025-11-07,已完成,22,CNY,73229.6,ERP
1232,1,采购-001232,49,2,2024-08-14,2024-09-07,2024-09-07,已完成,23,CNY,15934.59,ERP
1233,1,采购-001233,45,1,2025-09-19,2025-09-22,2025-09-22,已完成,24,CNY,80043.81,ERP
1234,1,采购-001234,25,2,2025-10-09,2025-11-01,2025-11-01,已完成,25,CNY,45380.91,ERP
1235,1,采购-001235,41,1,2026-01-18,2026-02-18,2026-02-18,已完成,26,CNY,17412.42,ERP
1236,1,采购-001236,16,1,2024-10-25,2024-11-26,2024-11-26,已完成,21,CNY,2309.62,ERP
1237,1,采购-001237,9,1,2024-10-04,2024-10-27,2024-10-27,已完成,22,CNY,33032.28,ERP
1238,1,采购-001238,19,1,2025-11-06,2025-11-28,2025-11-28,已完成,23,CNY,112029.52,ERP
1239,1,采购-001239,43,1,2026-04-30,2026-05-13,2026-05-27,已完成,24,CNY,42284.67,ERP
1240,1,采购-001240,3,2,2025-06-16,2025-07-07,2025-07-07,已完成,25,CNY,22747.81,ERP
1241,1,采购-001241,41,1,2025-03-10,2025-03-21,2025-03-21,已完成,26,CNY,51463.18,ERP
1242,1,采购-001242,5,1,2025-12-03,2025-12-18,2025-12-23,已完成,21,CNY,53284.14,ERP
1243,1,采购-001243,25,1,2024-11-07,2024-12-01,2024-12-01,已完成,22,CNY,560.95,ERP
1244,1,采购-001244,26,2,2025-01-07,2025-01-25,2025-01-25,已完成,23,CNY,54729.85,ERP
1245,1,采购-001245,11,1,2024-10-12,2024-11-11,2024-11-20,已完成,24,CNY,222712.53,ERP
1246,1,采购-001246,25,1,2025-05-28,2025-07-02,2025-07-02,已完成,25,CNY,87323.24,ERP
1247,1,采购-001247,49,2,2024-12-04,2025-01-04,2025-01-04,已完成,26,CNY,6952.48,ERP
1248,1,采购-001248,19,1,2025-01-23,2025-02-21,2025-02-21,已完成,21,CNY,1831.92,ERP
1249,1,采购-001249,33,1,2025-10-27,2025-12-04,2025-12-04,已完成,22,CNY,47093.54,ERP
1250,1,采购-001250,48,1,2025-05-31,2025-06-24,2025-06-24,已完成,23,CNY,13519.41,ERP
1251,1,采购-001251,36,1,2025-05-29,2025-06-26,2025-07-05,已完成,24,CNY,10170.69,ERP
1252,1,采购-001252,50,2,2025-09-05,2025-09-18,2025-09-18,已完成,25,CNY,349259.47,ERP
1253,1,采购-001253,48,1,2025-11-14,2025-12-03,2025-12-03,已完成,26,CNY,39753.57,ERP
1254,1,采购-001254,35,1,2026-06-18,2026-06-26,2026-06-26,已完成,21,CNY,58870.31,ERP
1255,1,采购-001255,46,1,2024-08-15,2024-09-17,2024-10-01,已完成,22,CNY,142925.94,ERP
1256,1,采购-001256,11,2,2026-01-02,2026-01-08,2026-01-08,已完成,23,CNY,26888.91,ERP
1257,1,采购-001257,13,1,2025-05-06,2025-05-28,2025-05-28,已完成,24,CNY,18371.52,ERP
1258,1,采购-001258,33,1,2026-03-30,2026-04-15,2026-04-15,已完成,25,CNY,49985.81,ERP
1259,1,采购-001259,21,2,2026-04-17,2026-04-25,2026-04-25,已完成,26,CNY,281536.79,ERP
1260,1,采购-001260,31,2,2025-11-28,2025-12-30,2025-12-30,已完成,21,CNY,16588.13,ERP
1261,1,采购-001261,25,1,2024-12-11,2025-01-04,2025-01-04,已完成,22,CNY,2393.73,ERP
1262,1,采购-001262,6,2,2026-07-17,2026-07-23,2026-07-23,已完成,23,CNY,55409.41,ERP
1263,1,采购-001263,15,2,2026-07-29,2026-08-18,2026-08-18,在途,24,CNY,16402.16,ERP
1264,1,采购-001264,42,2,2024-12-23,2025-01-06,2025-01-06,已完成,25,CNY,30866.68,ERP
1265,1,采购-001265,4,2,2025-05-22,2025-06-05,2025-06-05,已完成,26,CNY,20712.23,ERP
1266,1,采购-001266,41,1,2026-05-27,2026-06-19,2026-06-19,已完成,21,CNY,8746.62,ERP
1267,1,采购-001267,32,1,2026-02-18,2026-03-22,2026-03-22,已完成,22,CNY,206959.73,ERP
1268,1,采购-001268,16,1,2026-06-24,2026-07-21,2026-07-21,已完成,23,CNY,44294.16,ERP
1269,1,采购-001269,14,2,2026-07-03,2026-07-21,2026-07-21,已完成,24,CNY,31122.46,ERP
1270,1,采购-001270,39,2,2026-03-15,2026-04-25,2026-04-25,已完成,25,CNY,1561.08,ERP
1271,1,采购-001271,9,2,2024-09-11,2024-09-20,2024-09-20,已完成,26,CNY,39611.48,ERP
1272,1,采购-001272,35,1,2025-08-31,2025-10-12,2025-10-12,已完成,21,CNY,2276.14,ERP
1273,1,采购-001273,31,2,2025-09-08,2025-09-12,2025-09-12,已完成,22,CNY,41907.64,ERP
1274,1,采购-001274,1,1,2026-07-23,2026-08-05,2026-08-05,已完成,23,CNY,82697.79,ERP
1275,1,采购-001275,25,1,2025-05-30,2025-06-21,2025-06-21,已完成,24,CNY,21131.58,ERP
1276,1,采购-001276,32,1,2026-07-06,2026-08-17,2026-08-28,在途,25,CNY,3153.01,ERP
1277,1,采购-001277,42,1,2026-01-23,2026-03-05,2026-03-05,已完成,26,CNY,2343.88,ERP
1278,1,采购-001278,49,1,2025-08-09,2025-09-08,2025-09-08,已完成,21,CNY,4490.19,ERP
1279,1,采购-001279,33,1,2025-01-29,2025-02-05,2025-02-05,已完成,22,CNY,5957.07,ERP
1280,1,采购-001280,45,2,2026-01-05,2026-01-21,2026-02-01,已完成,23,CNY,10781.13,ERP
1281,1,采购-001281,34,2,2026-01-22,2026-02-02,2026-02-02,已完成,24,CNY,225111.13,ERP
1282,1,采购-001282,19,1,2025-03-29,2025-04-20,2025-04-20,已完成,25,CNY,80239.33,ERP
1283,1,采购-001283,31,2,2024-12-26,2025-01-26,2025-01-26,已完成,26,CNY,1979.48,ERP
1284,1,采购-001284,40,1,2025-08-04,2025-08-08,2025-08-08,已完成,21,CNY,35750.94,ERP
1285,1,采购-001285,11,1,2024-09-30,2024-10-31,2024-10-31,已完成,22,CNY,2168.2,ERP
1286,1,采购-001286,13,1,2025-11-25,2025-12-09,2025-12-09,已完成,23,CNY,5212.25,ERP
1287,1,采购-001287,22,2,2026-01-09,2026-02-06,2026-02-06,已完成,24,CNY,2469.6,ERP
1288,1,采购-001288,18,1,2026-04-13,2026-05-18,2026-05-18,已完成,25,CNY,4744.3,ERP
1289,1,采购-001289,24,1,2025-12-29,2026-01-29,2026-01-29,已完成,26,CNY,628.56,ERP
1290,1,采购-001290,18,1,2025-04-02,2025-04-09,2025-04-09,已完成,21,CNY,168912.62,ERP
1291,1,采购-001291,25,1,2024-12-20,2025-01-12,2025-01-12,已完成,22,CNY,5031.01,ERP
1292,1,采购-001292,3,1,2025-10-12,2025-10-28,2025-10-28,已完成,23,CNY,4969.71,ERP
1293,1,采购-001293,22,1,2025-07-16,2025-08-08,2025-08-08,已完成,24,CNY,82718.49,ERP
1294,1,采购-001294,3,1,2025-12-04,2026-01-01,2026-01-01,已完成,25,CNY,384.78,ERP
1295,1,采购-001295,43,1,2024-12-31,2025-02-02,2025-02-02,已完成,26,CNY,58942.83,ERP
1296,1,采购-001296,26,2,2025-11-26,2025-12-27,2025-12-27,已完成,21,CNY,30815.41,ERP
1297,1,采购-001297,13,2,2025-03-01,2025-04-03,2025-04-03,已完成,22,CNY,106172.94,ERP
1298,1,采购-001298,46,2,2025-05-10,2025-06-12,2025-06-14,已完成,23,CNY,31384.91,ERP
1299,1,采购-001299,33,1,2025-10-02,2025-10-14,2025-10-14,已完成,24,CNY,26435.05,ERP
1300,1,采购-001300,39,1,2024-09-30,2024-11-10,2024-11-10,已完成,25,CNY,707.65,ERP
1301,1,采购-001301,14,1,2026-03-13,2026-04-20,2026-04-20,已完成,26,CNY,176387.44,ERP
1302,1,采购-001302,3,2,2025-10-28,2025-11-21,2025-11-21,已完成,21,CNY,2088.82,ERP
1303,1,采购-001303,9,2,2025-01-10,2025-01-24,2025-01-24,已完成,22,CNY,20325.25,ERP
1304,1,采购-001304,9,1,2024-10-22,2024-11-05,2024-11-05,已完成,23,CNY,8798.97,ERP
1305,1,采购-001305,32,1,2024-12-16,2025-01-19,2025-01-23,已完成,24,CNY,114918.34,ERP
1306,1,采购-001306,45,1,2024-11-04,2024-11-18,2024-12-01,已完成,25,CNY,21735.23,ERP
1307,1,采购-001307,44,1,2025-06-03,2025-07-01,2025-07-01,已完成,26,CNY,103364.18,ERP
1308,1,采购-001308,40,2,2025-12-23,2026-01-30,2026-01-30,已完成,21,CNY,12179.4,ERP
1309,1,采购-001309,49,2,2026-05-14,2026-06-05,2026-06-05,已完成,22,CNY,23747.09,ERP
1310,1,采购-001310,46,2,2024-10-10,2024-10-19,2024-10-19,已完成,23,CNY,7865.75,ERP
1311,1,采购-001311,37,2,2025-08-08,2025-08-30,2025-08-30,已完成,24,CNY,9014.75,ERP
1312,1,采购-001312,38,1,2025-07-21,2025-08-14,2025-08-14,已完成,25,CNY,150305.02,ERP
1313,1,采购-001313,24,1,2025-07-30,2025-08-10,2025-08-10,已完成,26,CNY,92996.91,ERP
1314,1,采购-001314,15,1,2026-02-13,2026-03-18,2026-03-18,已完成,21,CNY,33093.15,ERP
1315,1,采购-001315,22,2,2025-10-05,2025-10-18,2025-10-18,已完成,22,CNY,759.6,ERP
1316,1,采购-001316,48,1,2024-10-06,2024-10-23,2024-10-23,已完成,23,CNY,24968.56,ERP
1317,1,采购-001317,12,1,2026-05-04,2026-05-19,2026-05-19,已完成,24,CNY,60434.05,ERP
1318,1,采购-001318,26,2,2025-10-01,2025-11-01,2025-11-01,已完成,25,CNY,15656.11,ERP
1319,1,采购-001319,4,1,2024-10-21,2024-11-15,2024-11-28,已完成,26,CNY,181752.85,ERP
1320,1,采购-001320,14,1,2026-01-23,2026-02-13,2026-02-13,已完成,21,CNY,3258.31,ERP
