price_history_id,material_id,month,average_purchase_price,market_reference_price,month_over_month_rate
2762,111,2025-07-01,2096.31,2086.94,0.0177
2763,111,2025-08-01,2073.55,2071.0,-0.0109
2764,111,2025-09-01,2102.55,2131.38,0.014
2765,111,2025-10-01,2132.35,2155.41,0.0142
2766,111,2025-11-01,2137.61,2102.67,0.0025
2767,111,2025-12-01,2186.91,2227.53,0.0231
2768,111,2026-01-01,2144.11,2168.75,-0.0196
2769,111,2026-02-01,2107.11,2117.56,-0.0173
2770,111,2026-03-01,2141.44,2197.42,0.0163
2771,111,2026-04-01,2178.21,2152.62,0.0172
2772,111,2026-05-01,2171.3,2112.3,-0.0032
2773,111,2026-06-01,2151.4,2205.85,-0.0092
2774,111,2026-07-01,2144.37,2104.08,-0.0033
2775,111,2026-08-01,2168.69,2126.03,0.0113
2776,112,2024-08-01,1012.98,998.56,0.0239
2777,112,2024-09-01,1003.1,1015.92,-0.0098
2778,112,2024-10-01,1004.7,1019.33,0.0016
2779,112,2024-11-01,1015.22,1007.03,0.0105
2780,112,2024-12-01,1004.54,992.88,-0.0105
2781,112,2025-01-01,988.76,963.01,-0.0157
2782,112,2025-02-01,971.45,972.13,-0.0175
2783,112,2025-03-01,960.12,944.53,-0.0117
2784,112,2025-04-01,962.9,972.76,0.0029
2785,112,2025-05-01,985.39,964.82,0.0234
2786,112,2025-06-01,972.25,990.33,-0.0133
2787,112,2025-07-01,972.42,965.55,0.0002
2788,112,2025-08-01,991.44,1011.94,0.0196
2789,112,2025-09-01,1025.38,1009.95,0.0342
2790,112,2025-10-01,1003.64,986.7,-0.0212
2791,112,2025-11-01,985.86,995.35,-0.0177
2792,112,2025-12-01,1006.93,1006.14,0.0214
2793,112,2026-01-01,1008.65,1019.72,0.0017
2794,112,2026-02-01,995.85,979.45,-0.0127
2795,112,2026-03-01,994.62,991.49,-0.0012
2796,112,2026-04-01,1021.14,1012.65,0.0267
2797,112,2026-05-01,1016.41,1028.24,-0.0046
2798,112,2026-06-01,1015.23,1019.95,-0.0012
2799,112,2026-07-01,1005.12,1018.72,-0.01
2800,112,2026-08-01,993.17,989.28,-0.0119
2801,113,2024-08-01,10.57,10.83,0.0166
2802,113,2024-09-01,10.88,10.91,0.0296
2803,113,2024-10-01,10.87,10.7,-0.001
2804,113,2024-11-01,10.83,10.67,-0.0041
2805,113,2024-12-01,10.98,10.96,0.014
2806,113,2025-01-01,11.17,10.93,0.0174
2807,113,2025-02-01,11.44,11.37,0.0237
2808,113,2025-03-01,11.82,12.0,0.0337
2809,113,2025-04-01,11.67,11.61,-0.0129
2810,113,2025-05-01,11.44,11.17,-0.02
2811,113,2025-06-01,11.21,11.37,-0.0195
2812,113,2025-07-01,11.52,11.83,0.0272
2813,113,2025-08-01,11.38,11.5,-0.0118
2814,113,2025-09-01,11.66,11.53,0.0247
2815,113,2025-10-01,11.5,11.25,-0.0143
2816,113,2025-11-01,11.35,11.47,-0.0131
2817,113,2025-12-01,11.28,11.21,-0.0063
2818,113,2026-01-01,11.26,11.18,-0.0017
2819,113,2026-02-01,11.63,11.64,0.0333
2820,113,2026-03-01,11.71,11.56,0.0065
2821,113,2026-04-01,11.94,11.81,0.0197
2822,113,2026-05-01,12.12,12.25,0.0156
2823,113,2026-06-01,12.21,12.27,0.0071
2824,113,2026-07-01,12.5,12.56,0.0238
2825,113,2026-08-01,12.49,12.78,-0.0008
2826,114,2024-08-01,98.87,97.79,0.0137
2827,114,2024-09-01,101.25,101.95,0.024
2828,114,2024-10-01,103.93,101.53,0.0265
2829,114,2024-11-01,106.98,109.33,0.0293
2830,114,2024-12-01,109.99,109.16,0.0281
2831,114,2025-01-01,113.16,114.0,0.0288
2832,114,2025-02-01,113.98,113.75,0.0073
2833,114,2025-03-01,115.58,114.31,0.014
2834,114,2025-04-01,115.37,118.82,-0.0019
2835,114,2025-05-01,113.55,115.41,-0.0158
2836,114,2025-06-01,116.43,118.85,0.0254
2837,114,2025-07-01,119.61,119.97,0.0273
2838,114,2025-08-01,117.33,115.75,-0.0191
2839,114,2025-09-01,119.44,117.04,0.018
2840,114,2025-10-01,118.53,116.85,-0.0076
2841,114,2025-11-01,120.58,117.89,0.0173
2842,114,2025-12-01,121.57,120.39,0.0082
2843,114,2026-01-01,125.01,128.4,0.0282
2844,114,2026-02-01,128.5,130.23,0.0279
2845,114,2026-03-01,131.09,132.77,0.0202
2846,114,2026-04-01,133.34,131.66,0.0172
2847,114,2026-05-01,137.66,135.95,0.0324
2848,114,2026-06-01,141.45,141.0,0.0275
2849,114,2026-07-01,141.49,138.86,0.0002
2850,114,2026-08-01,144.1,146.78,0.0184
2851,115,2024-08-01,12.04,12.03,-0.008
2852,115,2024-09-01,12.11,12.3,0.0059
2853,115,2024-10-01,12.18,11.98,0.0056
2854,115,2024-11-01,12.37,12.16,0.0162
2855,115,2024-12-01,12.49,12.63,0.0095
2856,115,2025-01-01,12.55,12.82,0.0049
2857,115,2025-02-01,12.34,12.16,-0.0168
2858,115,2025-03-01,12.05,12.11,-0.0237
2859,115,2025-04-01,12.45,12.22,0.0333
2860,115,2025-05-01,12.84,12.68,0.0314
2861,115,2025-06-01,13.03,13.29,0.0148
2862,115,2025-07-01,13.41,13.62,0.0286
2863,115,2025-08-01,13.34,13.54,-0.0048
2864,115,2025-09-01,13.02,13.35,-0.0239
2865,115,2025-10-01,12.88,12.69,-0.0111
2866,115,2025-11-01,12.65,12.97,-0.018
2867,115,2025-12-01,12.57,12.68,-0.0057
2868,115,2026-01-01,12.69,12.47,0.0089
2869,115,2026-02-01,12.97,13.15,0.0221
2870,115,2026-03-01,13.0,13.11,0.0023
2871,115,2026-04-01,12.94,13.18,-0.0045
2872,115,2026-05-01,12.84,12.81,-0.0078
2873,115,2026-06-01,12.93,12.72,0.0077
2874,115,2026-07-01,12.94,13.22,0.0002
2875,115,2026-08-01,12.67,12.93,-0.0208
2876,116,2024-08-01,21.66,22.29,0.0082
2877,116,2024-09-01,21.7,21.95,0.0018
2878,116,2024-10-01,21.19,20.61,-0.0233
2879,116,2024-11-01,21.44,21.62,0.0118
2880,116,2024-12-01,21.05,20.5,-0.0183
2881,116,2025-01-01,21.59,21.77,0.0255
2882,116,2025-02-01,21.42,21.8,-0.0079
2883,116,2025-03-01,21.92,21.8,0.0233
2884,116,2025-04-01,22.18,22.05,0.0119
2885,116,2025-05-01,22.15,21.59,-0.0013
2886,116,2025-06-01,22.72,22.09,0.026
2887,116,2025-07-01,23.21,23.48,0.0212
2888,116,2025-08-01,22.74,22.17,-0.0201
2889,116,2025-09-01,23.15,22.77,0.0181
2890,116,2025-10-01,23.74,23.1,0.0255
2891,116,2025-11-01,23.69,23.6,-0.0024
2892,116,2025-12-01,24.17,23.64,0.0203
2893,116,2026-01-01,24.48,24.82,0.0128
2894,116,2026-02-01,24.13,24.3,-0.0141
2895,116,2026-03-01,23.71,23.68,-0.0172
2896,116,2026-04-01,23.96,24.36,0.0103
2897,116,2026-05-01,23.94,23.92,-0.0009
2898,116,2026-06-01,23.75,23.06,-0.0079
2899,116,2026-07-01,23.23,22.72,-0.0219
2900,116,2026-08-01,23.16,23.14,-0.003
2901,117,2024-08-01,286.98,284.23,0.0129
2902,117,2024-09-01,290.44,282.17,0.0121
2903,117,2024-10-01,289.29,296.86,-0.004
2904,117,2024-11-01,297.93,292.61,0.0299
2905,117,2024-12-01,308.04,305.2,0.0339
2906,117,2025-01-01,301.76,305.83,-0.0204
2907,117,2025-02-01,300.57,298.49,-0.0039
2908,117,2025-03-01,297.79,299.53,-0.0092
2909,117,2025-04-01,307.81,312.16,0.0336
2910,117,2025-05-01,300.84,292.1,-0.0227
2911,117,2025-06-01,310.02,318.16,0.0305
2912,117,2025-07-01,308.38,314.0,-0.0053
2913,117,2025-08-01,312.2,308.73,0.0124
2914,117,2025-09-01,315.59,322.44,0.0109
2915,117,2025-10-01,315.21,310.56,-0.0012
2916,117,2025-11-01,314.76,312.35,-0.0014
2917,117,2025-12-01,324.1,326.41,0.0297
2918,117,2026-01-01,330.74,334.27,0.0205
2919,117,2026-02-01,338.06,343.55,0.0221
2920,117,2026-03-01,342.13,339.96,0.012
2921,117,2026-04-01,343.93,339.54,0.0052
2922,117,2026-05-01,345.29,351.3,0.0039
2923,117,2026-06-01,339.19,346.13,-0.0177
2924,117,2026-07-01,347.83,346.1,0.0255
2925,117,2026-08-01,342.45,343.68,-0.0155
2926,118,2024-08-01,181.24,176.57,-0.0085
2927,118,2024-09-01,184.16,183.32,0.0161
2928,118,2024-10-01,181.83,184.66,-0.0126
2929,118,2024-11-01,183.86,187.19,0.0112
2930,118,2024-12-01,180.64,182.85,-0.0175
2931,118,2025-01-01,176.6,174.25,-0.0224
2932,118,2025-02-01,177.43,180.29,0.0047
2933,118,2025-03-01,178.8,178.0,0.0077
2934,118,2025-04-01,182.42,184.5,0.0203
2935,118,2025-05-01,181.45,178.91,-0.0053
2936,118,2025-06-01,185.25,179.99,0.021
2937,118,2025-07-01,182.74,178.46,-0.0136
2938,118,2025-08-01,188.0,191.34,0.0288
2939,118,2025-09-01,187.26,189.14,-0.0039
2940,118,2025-10-01,191.14,193.38,0.0207
2941,118,2025-11-01,196.31,199.02,0.027
2942,118,2025-12-01,196.11,195.23,-0.001
2943,118,2026-01-01,199.49,200.07,0.0172
2944,118,2026-02-01,205.96,208.64,0.0324
2945,118,2026-03-01,211.09,207.87,0.0249
2946,118,2026-04-01,213.09,208.77,0.0095
2947,118,2026-05-01,217.43,223.82,0.0204
2948,118,2026-06-01,220.46,217.43,0.0139
2949,118,2026-07-01,221.28,222.37,0.0037
2950,118,2026-08-01,216.28,214.71,-0.0226
2951,119,2024-08-01,2560.11,2499.23,0.0271
2952,119,2024-09-01,2573.42,2560.18,0.0052
2953,119,2024-10-01,2613.79,2578.08,0.0157
2954,119,2024-11-01,2656.78,2700.64,0.0164
2955,119,2024-12-01,2701.63,2655.62,0.0169
2956,119,2025-01-01,2772.39,2692.68,0.0262
2957,119,2025-02-01,2808.28,2734.98,0.0129
2958,119,2025-03-01,2811.7,2755.84,0.0012
2959,119,2025-04-01,2818.82,2846.59,0.0025
2960,119,2025-05-01,2869.96,2797.0,0.0181
2961,119,2025-06-01,2911.67,2891.43,0.0145
2962,119,2025-07-01,2858.09,2801.89,-0.0184
2963,119,2025-08-01,2802.45,2744.97,-0.0195
2964,119,2025-09-01,2846.73,2890.72,0.0158
2965,119,2025-10-01,2814.86,2805.69,-0.0112
2966,119,2025-11-01,2832.55,2882.05,0.0063
2967,119,2025-12-01,2764.27,2687.89,-0.0241
2968,119,2026-01-01,2717.09,2757.7,-0.0171
2969,119,2026-02-01,2726.64,2748.75,0.0035
2970,119,2026-03-01,2816.26,2889.29,0.0329
2971,119,2026-04-01,2906.36,2836.92,0.032
2972,119,2026-05-01,2984.25,3056.32,0.0268
2973,119,2026-06-01,2988.61,2965.65,0.0015
2974,119,2026-07-01,3057.71,3093.64,0.0231
2975,119,2026-08-01,3119.94,3122.99,0.0204
2976,120,2024-08-01,1205.54,1186.51,-0.0159
2977,120,2024-09-01,1211.53,1217.32,0.005
2978,120,2024-10-01,1203.34,1208.06,-0.0068
2979,120,2024-11-01,1210.02,1203.63,0.0055
2980,120,2024-12-01,1199.5,1200.71,-0.0087
2981,120,2025-01-01,1170.15,1180.28,-0.0245
2982,120,2025-02-01,1170.11,1177.36,-0.0
2983,120,2025-03-01,1166.77,1175.24,-0.0029
2984,120,2025-04-01,1139.61,1168.48,-0.0233
2985,120,2025-05-01,1131.33,1131.22,-0.0073
2986,120,2025-06-01,1153.69,1145.38,0.0198
2987,120,2025-07-01,1141.6,1129.74,-0.0105
2988,120,2025-08-01,1151.46,1163.76,0.0086
2989,120,2025-09-01,1189.33,1165.25,0.0329
2990,120,2025-10-01,1171.12,1156.27,-0.0153
2991,120,2025-11-01,1150.46,1116.85,-0.0176
2992,120,2025-12-01,1187.85,1210.12,0.0325
2993,120,2026-01-01,1205.95,1220.22,0.0152
2994,120,2026-02-01,1185.59,1204.11,-0.0169
2995,120,2026-03-01,1216.89,1221.9,0.0264
2996,120,2026-04-01,1256.47,1293.3,0.0325
2997,120,2026-05-01,1250.85,1228.2,-0.0045
2998,120,2026-06-01,1280.85,1250.92,0.024
2999,120,2026-07-01,1313.0,1339.66,0.0251
3000,120,2026-08-01,1286.95,1294.75,-0.0198
