order_cost_detail_id,order_cost_snapshot_id,cost_component,amount,calculation_basis
3285,657,包装物流,16607.2,标准费率
3286,658,材料,107515.56,BOM与当前价格
3287,658,人工,12985.27,标准费率
3288,658,外协,18616.95,标准费率
3289,658,制造费用,20158.17,标准费率
3290,658,包装物流,3153.31,标准费率
3291,659,材料,169357.5,BOM与当前价格
3292,659,人工,68521.06,标准费率
3293,659,外协,69987.4,标准费率
3294,659,制造费用,39837.86,标准费率
3295,659,包装物流,5983.62,标准费率
3296,660,材料,572897.5,BOM与当前价格
3297,660,人工,70878.35,标准费率
3298,660,外协,78043.65,标准费率
3299,660,制造费用,104808.2,标准费率
3300,660,包装物流,16273.55,标准费率
3301,661,材料,240416.32,BOM与当前价格
3302,661,人工,92507.44,标准费率
3303,661,外协,29034.0,标准费率
3304,661,制造费用,72681.12,标准费率
3305,661,包装物流,6736.24,标准费率
3306,662,材料,121051.43,BOM与当前价格
3307,662,人工,33999.86,标准费率
3308,662,外协,7534.95,标准费率
3309,662,制造费用,23883.92,标准费率
3310,662,包装物流,3214.66,标准费率
3311,663,材料,129011.68,BOM与当前价格
3312,663,人工,9599.13,标准费率
3313,663,外协,18793.58,标准费率
3314,663,制造费用,31559.58,标准费率
3315,663,包装物流,3695.13,标准费率
3316,664,材料,72454.19,BOM与当前价格
3317,664,人工,23676.9,标准费率
3318,664,外协,19716.24,标准费率
3319,664,制造费用,15963.76,标准费率
3320,664,包装物流,2304.26,标准费率
3321,665,材料,206989.78,BOM与当前价格
3322,665,人工,58890.96,标准费率
3323,665,外协,46432.06,标准费率
3324,665,制造费用,61900.4,标准费率
3325,665,包装物流,6335.54,标准费率
3326,666,材料,166536.86,BOM与当前价格
3327,666,人工,47697.86,标准费率
3328,666,外协,12861.5,标准费率
3329,666,制造费用,47485.82,标准费率
3330,666,包装物流,4484.96,标准费率
3331,667,材料,120208.16,BOM与当前价格
3332,667,人工,46253.72,标准费率
3333,667,外协,14517.0,标准费率
3334,667,制造费用,36340.56,标准费率
3335,667,包装物流,3368.12,标准费率
3336,668,材料,334230.54,BOM与当前价格
3337,668,人工,46969.08,标准费率
3338,668,外协,64342.86,标准费率
3339,668,制造费用,74316.48,标准费率
3340,668,包装物流,9964.32,标准费率
3341,669,材料,243272.04,BOM与当前价格
3342,669,人工,43675.4,标准费率
3343,669,外协,61660.16,标准费率
3344,669,制造费用,62609.92,标准费率
3345,669,包装物流,7623.3,标准费率
3346,670,材料,410460.92,BOM与当前价格
3347,670,人工,128410.48,标准费率
3348,670,外协,47898.56,标准费率
3349,670,制造费用,107437.56,标准费率
3350,670,包装物流,11459.0,标准费率
3351,671,材料,322546.68,BOM与当前价格
3352,671,人工,38955.81,标准费率
3353,671,外协,55850.85,标准费率
3354,671,制造费用,60474.51,标准费率
3355,671,包装物流,9459.93,标准费率
3356,672,材料,72204.91,BOM与当前价格
3357,672,人工,37477.63,标准费率
3358,672,外协,11448.11,标准费率
3359,672,制造费用,23499.35,标准费率
3360,672,包装物流,2091.33,标准费率
3361,673,材料,91724.96,BOM与当前价格
3362,673,人工,16210.19,标准费率
3363,673,外协,3866.65,标准费率
3364,673,制造费用,20169.04,标准费率
3365,673,包装物流,2389.79,标准费率
3366,674,材料,127008.06,BOM与当前价格
3367,674,人工,52879.6,标准费率
3368,674,外协,36777.62,标准费率
3369,674,制造费用,30181.48,标准费率
3370,674,包装物流,4094.64,标准费率
3371,675,材料,864828.35,BOM与当前价格
3372,675,人工,183365.65,标准费率
3373,675,外协,147183.9,标准费率
3374,675,制造费用,160778.35,标准费率
3375,675,包装物流,25300.3,标准费率
3376,676,材料,79789.0,BOM与当前价格
3377,676,人工,32686.21,标准费率
3378,676,外协,11430.09,标准费率
3379,676,制造费用,18313.2,标准费率
3380,676,包装物流,2280.48,标准费率
3381,677,材料,399266.1,BOM与当前价格
3382,677,人工,60674.85,标准费率
3383,677,外协,138907.45,标准费率
3384,677,制造费用,100307.1,标准费率
3385,677,包装物流,13454.35,标准费率
3386,678,材料,53214.83,BOM与当前价格
3387,678,人工,37530.91,标准费率
3388,678,外协,32399.7,标准费率
3389,678,制造费用,24210.39,标准费率
3390,678,包装物流,2140.36,标准费率
3391,679,材料,72454.19,BOM与当前价格
3392,679,人工,23676.9,标准费率
3393,679,外协,19716.24,标准费率
3394,679,制造费用,15963.76,标准费率
3395,679,包装物流,2304.26,标准费率
3396,680,材料,239367.0,BOM与当前价格
3397,680,人工,98058.63,标准费率
3398,680,外协,34290.27,标准费率
3399,680,制造费用,54939.6,标准费率
3400,680,包装物流,6841.44,标准费率
3401,681,材料,107515.56,BOM与当前价格
3402,681,人工,12985.27,标准费率
3403,681,外协,18616.95,标准费率
3404,681,制造费用,20158.17,标准费率
3405,681,包装物流,3153.31,标准费率
3406,682,材料,129596.26,BOM与当前价格
3407,682,人工,75748.54,标准费率
3408,682,外协,20858.7,标准费率
3409,682,制造费用,37549.78,标准费率
3410,682,包装物流,3761.38,标准费率
3411,683,材料,71340.64,BOM与当前价格
3412,683,人工,36366.85,标准费率
3413,683,外协,29778.64,标准费率
3414,683,制造费用,25269.95,标准费率
3415,683,包装物流,2527.98,标准费率
3416,684,材料,107515.56,BOM与当前价格
3417,684,人工,12985.27,标准费率
3418,684,外协,18616.95,标准费率
3419,684,制造费用,20158.17,标准费率
3420,684,包装物流,3153.31,标准费率
3421,685,材料,144908.38,BOM与当前价格
3422,685,人工,47353.8,标准费率
3423,685,外协,39432.48,标准费率
3424,685,制造费用,31927.52,标准费率
3425,685,包装物流,4608.52,标准费率
3426,686,材料,153138.37,BOM与当前价格
3427,686,人工,21489.17,标准费率
3428,686,外协,8437.38,标准费率
3429,686,制造费用,23981.5,标准费率
3430,686,包装物流,4039.39,标准费率
3431,687,材料,91724.96,BOM与当前价格
3432,687,人工,16210.19,标准费率
3433,687,外协,3866.65,标准费率
3434,687,制造费用,20169.04,标准费率
3435,687,包装物流,2389.79,标准费率
3436,688,材料,144409.82,BOM与当前价格
3437,688,人工,74955.26,标准费率
3438,688,外协,22896.22,标准费率
3439,688,制造费用,46998.7,标准费率
3440,688,包装物流,4182.66,标准费率
3441,689,材料,53214.83,BOM与当前价格
3442,689,人工,37530.91,标准费率
3443,689,外协,32399.7,标准费率
3444,689,制造费用,24210.39,标准费率
3445,689,包装物流,2140.36,标准费率
3446,690,材料,83268.43,BOM与当前价格
3447,690,人工,23848.93,标准费率
3448,690,外协,6430.75,标准费率
3449,690,制造费用,23742.91,标准费率
3450,690,包装物流,2242.48,标准费率
3451,691,材料,612553.48,BOM与当前价格
3452,691,人工,85956.68,标准费率
3453,691,外协,33749.52,标准费率
3454,691,制造费用,95926.0,标准费率
3455,691,包装物流,16157.56,标准费率
3456,692,材料,166478.28,BOM与当前价格
3457,692,人工,35936.44,标准费率
3458,692,外协,16615.14,标准费率
3459,692,制造费用,35942.8,标准费率
3460,692,包装物流,4577.34,标准费率
3461,693,材料,413979.56,BOM与当前价格
3462,693,人工,117781.92,标准费率
3463,693,外协,92864.12,标准费率
3464,693,制造费用,123800.8,标准费率
3465,693,包装物流,12671.08,标准费率
3466,694,材料,193173.4,BOM与当前价格
3467,694,人工,23295.98,标准费率
3468,694,外协,52266.52,标准费率
3469,694,制造费用,40229.76,标准费率
3470,694,包装物流,6136.0,标准费率
3471,695,材料,180001.3,BOM与当前价格
3472,695,人工,162321.05,标准费率
3473,695,外协,28533.9,标准费率
3474,695,制造费用,73466.6,标准费率
3475,695,包装物流,5213.4,标准费率
3476,696,材料,443863.72,BOM与当前价格
3477,696,人工,97194.08,标准费率
3478,696,外协,71593.56,标准费率
3479,696,制造费用,116097.44,标准费率
3480,696,包装物流,12886.44,标准费率
3481,697,材料,47414.67,BOM与当前价格
3482,697,人工,35988.8,标准费率
3483,697,外协,10155.51,标准费率
3484,697,制造费用,18599.52,标准费率
3485,697,包装物流,1439.25,标准费率
3486,698,材料,313962.81,BOM与当前价格
3487,698,人工,34899.45,标准费率
3488,698,外协,70331.13,标准费率
3489,698,制造费用,77550.78,标准费率
3490,698,包装物流,9607.35,标准费率
3491,699,材料,114579.5,BOM与当前价格
3492,699,人工,14175.67,标准费率
3493,699,外协,15608.73,标准费率
3494,699,制造费用,20961.64,标准费率
3495,699,包装物流,3254.71,标准费率
3496,700,材料,237073.35,BOM与当前价格
3497,700,人工,179944.0,标准费率
3498,700,外协,50777.55,标准费率
3499,700,制造费用,92997.6,标准费率
3500,700,包装物流,7196.25,标准费率
3501,701,材料,612553.48,BOM与当前价格
3502,701,人工,85956.68,标准费率
3503,701,外协,33749.52,标准费率
3504,701,制造费用,95926.0,标准费率
3505,701,包装物流,16157.56,标准费率
3506,702,材料,110965.93,BOM与当前价格
3507,702,人工,24298.52,标准费率
3508,702,外协,17898.39,标准费率
3509,702,制造费用,29024.36,标准费率
3510,702,包装物流,3221.61,标准费率
3511,703,材料,329903.97,BOM与当前价格
3512,703,人工,97278.45,标准费率
3513,703,外协,71062.83,标准费率
3514,703,制造费用,81861.69,标准费率
3515,703,包装物流,10024.17,标准费率
3516,704,材料,60104.08,BOM与当前价格
3517,704,人工,23126.86,标准费率
3518,704,外协,7258.5,标准费率
3519,704,制造费用,18170.28,标准费率
3520,704,包装物流,1684.06,标准费率
3521,705,材料,232323.4,BOM与当前价格
3522,705,人工,28698.1,标准费率
3523,705,外协,38932.06,标准费率
3524,705,制造费用,36564.34,标准费率
3525,705,包装物流,6781.38,标准费率
3526,706,材料,306276.74,BOM与当前价格
3527,706,人工,42978.34,标准费率
3528,706,外协,16874.76,标准费率
3529,706,制造费用,47963.0,标准费率
3530,706,包装物流,8078.78,标准费率
3531,707,材料,71340.64,BOM与当前价格
3532,707,人工,36366.85,标准费率
3533,707,外协,29778.64,标准费率
3534,707,制造费用,25269.95,标准费率
3535,707,包装物流,2527.98,标准费率
3536,708,材料,100355.77,BOM与当前价格
3537,708,人工,31441.97,标准费率
3538,708,外协,31314.57,标准费率
3539,708,制造费用,27027.71,标准费率
3540,708,包装物流,3291.76,标准费率
3541,709,材料,345931.34,BOM与当前价格
3542,709,人工,73346.26,标准费率
3543,709,外协,58873.56,标准费率
3544,709,制造费用,64311.34,标准费率
3545,709,包装物流,10120.12,标准费率
3546,710,材料,103494.89,BOM与当前价格
3547,710,人工,29445.48,标准费率
3548,710,外协,23216.03,标准费率
3549,710,制造费用,30950.2,标准费率
3550,710,包装物流,3167.77,标准费率
3551,711,材料,317520.15,BOM与当前价格
3552,711,人工,132199.0,标准费率
3553,711,外协,91944.05,标准费率
3554,711,制造费用,75453.7,标准费率
3555,711,包装物流,10236.6,标准费率
3556,712,材料,159715.01,BOM与当前价格
3557,712,人工,15627.64,标准费率
3558,712,外协,17365.19,标准费率
3559,712,制造费用,36267.61,标准费率
3560,712,包装物流,4427.0,标准费率
3561,713,材料,243272.04,BOM与当前价格
3562,713,人工,43675.4,标准费率
3563,713,外协,61660.16,标准费率
3564,713,制造费用,62609.92,标准费率
3565,713,包装物流,7623.3,标准费率
3566,714,材料,403084.2,BOM与当前价格
3567,714,人工,126415.25,标准费率
3568,714,外协,16339.8,标准费率
3569,714,制造费用,66264.9,标准费率
3570,714,包装物流,10485.6,标准费率
3571,715,材料,144908.38,BOM与当前价格
3572,715,人工,47353.8,标准费率
3573,715,外协,39432.48,标准费率
3574,715,制造费用,31927.52,标准费率
3575,715,包装物流,4608.52,标准费率
3576,716,材料,205230.46,BOM与当前价格
3577,716,人工,64205.24,标准费率
3578,716,外协,23949.28,标准费率
3579,716,制造费用,53718.78,标准费率
3580,716,包装物流,5729.5,标准费率
3581,717,材料,184936.12,BOM与当前价格
3582,717,人工,134382.28,标准费率
3583,717,外协,107606.28,标准费率
3584,717,制造费用,74797.2,标准费率
3585,717,包装物流,7313.56,标准费率
3586,718,材料,554829.65,BOM与当前价格
3587,718,人工,121492.6,标准费率
3588,718,外协,89491.95,标准费率
3589,718,制造费用,145121.8,标准费率
3590,718,包装物流,16108.05,标准费率
3591,719,材料,104222.15,BOM与当前价格
3592,719,人工,19137.0,标准费率
3593,719,外协,31016.87,标准费率
3594,719,制造费用,28173.62,标准费率
3595,719,包装物流,3380.98,标准费率
3596,720,材料,83268.43,BOM与当前价格
3597,720,人工,23848.93,标准费率
3598,720,外协,6430.75,标准费率
3599,720,制造费用,23742.91,标准费率
3600,720,包装物流,2242.48,标准费率
3601,721,材料,307845.69,BOM与当前价格
3602,721,人工,96307.86,标准费率
3603,721,外协,35923.92,标准费率
3604,721,制造费用,80578.17,标准费率
3605,721,包装物流,8594.25,标准费率
3606,722,材料,107515.56,BOM与当前价格
3607,722,人工,12985.27,标准费率
3608,722,外协,18616.95,标准费率
3609,722,制造费用,20158.17,标准费率
3610,722,包装物流,3153.31,标准费率
3611,723,材料,306276.74,BOM与当前价格
3612,723,人工,42978.34,标准费率
3613,723,外协,16874.76,标准费率
3614,723,制造费用,47963.0,标准费率
3615,723,包装物流,8078.78,标准费率
3616,724,材料,361024.55,BOM与当前价格
3617,724,人工,187388.15,标准费率
3618,724,外协,57240.55,标准费率
3619,724,制造费用,117496.75,标准费率
3620,724,包装物流,10456.65,标准费率
3621,725,材料,199415.52,BOM与当前价格
3622,725,人工,20034.91,标准费率
3623,725,外协,28343.91,标准费率
3624,725,制造费用,39448.86,标准费率
3625,725,包装物流,5693.99,标准费率
3626,726,材料,598246.56,BOM与当前价格
3627,726,人工,60104.73,标准费率
3628,726,外协,85031.73,标准费率
3629,726,制造费用,118346.58,标准费率
3630,726,包装物流,17081.97,标准费率
3631,727,材料,71340.64,BOM与当前价格
3632,727,人工,36366.85,标准费率
3633,727,外协,29778.64,标准费率
3634,727,制造费用,25269.95,标准费率
3635,727,包装物流,2527.98,标准费率
3636,728,材料,104654.27,BOM与当前价格
3637,728,人工,11633.15,标准费率
3638,728,外协,23443.71,标准费率
3639,728,制造费用,25850.26,标准费率
3640,728,包装物流,3202.45,标准费率
3641,729,材料,109967.99,BOM与当前价格
3642,729,人工,32426.15,标准费率
3643,729,外协,23687.61,标准费率
3644,729,制造费用,27287.23,标准费率
3645,729,包装物流,3341.39,标准费率
3646,730,材料,289760.1,BOM与当前价格
3647,730,人工,34943.97,标准费率
3648,730,外协,78399.78,标准费率
3649,730,制造费用,60344.64,标准费率
3650,730,包装物流,9204.0,标准费率
3651,731,材料,142681.28,BOM与当前价格
3652,731,人工,72733.7,标准费率
3653,731,外协,59557.28,标准费率
3654,731,制造费用,50539.9,标准费率
3655,731,包装物流,5055.96,标准费率
3656,732,材料,135381.15,BOM与当前价格
3657,732,人工,37262.51,标准费率
3658,732,外协,23741.5,标准费率
