receipt_id,receipt_code,purchase_order_id,supplier_id,plant_id,receipt_date,status
1538,入库-001538,1581,40,2,2025-01-02,已入库
1539,入库-001539,1582,17,1,2025-04-03,已入库
1540,入库-001540,1583,24,1,2025-01-29,已入库
1541,入库-001541,1584,49,2,2024-10-15,已入库
1542,入库-001542,1585,18,1,2025-05-05,已入库
1543,入库-001543,1586,36,1,2024-09-21,已入库
1544,入库-001544,1587,4,1,2026-06-12,已入库
1545,入库-001545,1588,23,1,2025-06-30,已入库
1546,入库-001546,1589,11,1,2025-11-17,已入库
1547,入库-001547,1590,23,1,2026-07-18,已入库
1548,入库-001548,1591,17,2,2025-06-21,已入库
1549,入库-001549,1592,41,1,2025-07-04,已入库
1550,入库-001550,1593,5,1,2026-07-09,已入库
1551,入库-001551,1595,15,1,2026-07-14,已入库
1552,入库-001552,1596,41,1,2025-04-07,已入库
1553,入库-001553,1597,28,1,2025-03-12,已入库
1554,入库-001554,1598,15,1,2025-04-18,已入库
1555,入库-001555,1599,1,2,2026-02-04,已入库
1556,入库-001556,1600,13,2,2024-11-14,已入库
1557,入库-001557,1601,49,2,2026-01-29,已入库
1558,入库-001558,1602,12,1,2026-06-04,已入库
1559,入库-001559,1603,11,1,2026-01-10,已入库
1560,入库-001560,1604,8,1,2025-01-09,已入库
1561,入库-001561,1605,30,2,2024-09-27,已入库
1562,入库-001562,1606,5,1,2026-07-22,已入库
1563,入库-001563,1607,4,1,2025-02-26,已入库
1564,入库-001564,1608,29,1,2025-10-26,已入库
1565,入库-001565,1609,46,1,2025-09-21,已入库
1566,入库-001566,1610,49,1,2026-06-04,已入库
1567,入库-001567,1612,1,1,2025-07-22,已入库
1568,入库-001568,1613,3,1,2025-04-26,已入库
1569,入库-001569,1614,22,2,2026-07-27,已入库
1570,入库-001570,1615,48,1,2025-01-17,已入库
1571,入库-001571,1616,16,1,2026-03-03,已入库
1572,入库-001572,1617,20,2,2026-04-29,已入库
1573,入库-001573,1618,44,1,2025-11-13,已入库
1574,入库-001574,1619,19,2,2024-09-06,已入库
1575,入库-001575,1620,50,1,2025-03-18,已入库
1576,入库-001576,1621,14,2,2026-03-08,已入库
1577,入库-001577,1622,43,2,2025-01-01,已入库
1578,入库-001578,1623,21,1,2026-03-03,已入库
1579,入库-001579,1624,26,1,2026-04-24,已入库
1580,入库-001580,1625,38,2,2026-01-10,已入库
1581,入库-001581,1626,40,1,2026-05-21,已入库
1582,入库-001582,1627,35,2,2025-11-26,已入库
1583,入库-001583,1628,6,1,2025-12-06,已入库
1584,入库-001584,1629,6,1,2025-10-08,已入库
1585,入库-001585,1630,2,1,2026-07-31,已入库
1586,入库-001586,1631,28,2,2025-12-13,已入库
1587,入库-001587,1632,11,1,2025-05-13,已入库
1588,入库-001588,1633,18,1,2025-06-09,已入库
1589,入库-001589,1634,25,1,2026-06-23,已入库
1590,入库-001590,1635,24,2,2026-07-10,已入库
1591,入库-001591,1636,43,1,2026-07-31,已入库
1592,入库-001592,1637,33,1,2026-01-14,已入库
1593,入库-001593,1638,37,2,2025-03-11,已入库
1594,入库-001594,1639,7,1,2025-03-10,已入库
1595,入库-001595,1640,50,1,2025-09-26,已入库
1596,入库-001596,1641,9,2,2024-11-02,已入库
1597,入库-001597,1642,10,2,2025-12-02,已入库
1598,入库-001598,1643,6,2,2025-02-16,已入库
1599,入库-001599,1644,4,2,2025-05-26,已入库
1600,入库-001600,1645,45,1,2025-06-30,已入库
1601,入库-001601,1646,33,2,2025-06-06,已入库
1602,入库-001602,1647,40,1,2025-06-13,已入库
1603,入库-001603,1648,41,2,2026-03-04,已入库
1604,入库-001604,1649,18,1,2026-06-08,已入库
1605,入库-001605,1650,49,2,2026-01-22,已入库
1606,入库-001606,1651,28,2,2024-11-28,已入库
1607,入库-001607,1652,17,1,2025-08-20,已入库
1608,入库-001608,1653,1,2,2025-11-03,已入库
1609,入库-001609,1654,25,1,2026-06-09,已入库
1610,入库-001610,1655,5,2,2025-10-26,已入库
1611,入库-001611,1656,1,2,2026-04-16,已入库
1612,入库-001612,1657,50,2,2025-01-09,已入库
1613,入库-001613,1658,49,1,2025-03-29,已入库
1614,入库-001614,1659,27,2,2025-04-20,已入库
1615,入库-001615,1660,39,1,2025-01-16,已入库
1616,入库-001616,1661,17,2,2025-05-05,已入库
1617,入库-001617,1662,9,1,2024-09-08,已入库
1618,入库-001618,1664,48,2,2026-02-22,已入库
1619,入库-001619,1665,12,2,2025-03-24,已入库
1620,入库-001620,1666,24,1,2024-11-15,已入库
1621,入库-001621,1667,36,1,2025-02-11,已入库
1622,入库-001622,1668,18,1,2024-09-18,已入库
1623,入库-001623,1669,15,2,2026-02-13,已入库
1624,入库-001624,1670,49,1,2026-06-26,已入库
1625,入库-001625,1671,42,1,2025-11-08,已入库
1626,入库-001626,1672,3,1,2024-10-23,已入库
1627,入库-001627,1673,10,2,2025-09-14,已入库
1628,入库-001628,1674,25,2,2025-03-13,已入库
1629,入库-001629,1675,25,1,2024-09-11,已入库
1630,入库-001630,1676,20,2,2025-12-08,已入库
1631,入库-001631,1678,34,2,2025-07-14,已入库
1632,入库-001632,1679,8,1,2025-06-21,已入库
1633,入库-001633,1680,5,1,2024-12-03,已入库
1634,入库-001634,1681,1,1,2026-06-07,已入库
1635,入库-001635,1682,40,1,2025-07-15,已入库
1636,入库-001636,1683,49,1,2025-12-20,已入库
1637,入库-001637,1684,8,2,2025-10-19,已入库
1638,入库-001638,1685,49,1,2025-05-15,已入库
1639,入库-001639,1686,10,1,2024-09-21,已入库
1640,入库-001640,1687,6,1,2026-05-24,已入库
1641,入库-001641,1688,1,2,2025-10-16,已入库
1642,入库-001642,1689,18,1,2026-01-12,已入库
1643,入库-001643,1690,30,2,2026-03-13,已入库
1644,入库-001644,1691,48,1,2026-05-25,已入库
1645,入库-001645,1692,39,1,2025-01-21,已入库
1646,入库-001646,1693,26,1,2025-01-06,已入库
1647,入库-001647,1694,22,1,2025-01-04,已入库
1648,入库-001648,1695,34,1,2026-06-23,已入库
1649,入库-001649,1696,49,1,2026-01-06,已入库
1650,入库-001650,1697,25,1,2025-10-29,已入库
1651,入库-001651,1698,37,1,2024-11-28,已入库
1652,入库-001652,1699,8,1,2026-05-02,已入库
1653,入库-001653,1700,12,1,2025-12-13,已入库
1654,入库-001654,1701,48,1,2026-02-15,已入库
1655,入库-001655,1702,42,2,2026-04-24,已入库
1656,入库-001656,1703,44,2,2025-04-27,已入库
1657,入库-001657,1704,30,2,2024-10-24,已入库
1658,入库-001658,1705,18,1,2025-06-17,已入库
1659,入库-001659,1706,27,2,2024-11-27,已入库
1660,入库-001660,1707,22,1,2026-08-04,已入库
1661,入库-001661,1709,20,1,2026-01-01,已入库
1662,入库-001662,1710,44,2,2025-10-02,已入库
1663,入库-001663,1711,6,1,2025-12-01,已入库
1664,入库-001664,1712,36,1,2025-05-28,已入库
1665,入库-001665,1713,42,1,2026-03-07,已入库
1666,入库-001666,1714,44,1,2026-03-13,已入库
1667,入库-001667,1715,15,1,2024-11-08,已入库
1668,入库-001668,1716,10,1,2024-12-19,已入库
1669,入库-001669,1717,17,1,2025-01-30,已入库
1670,入库-001670,1718,39,2,2026-06-08,已入库
1671,入库-001671,1719,26,1,2026-02-08,已入库
1672,入库-001672,1720,18,1,2026-05-12,已入库
1673,入库-001673,1721,21,1,2026-07-11,已入库
1674,入库-001674,1722,6,2,2025-05-08,已入库
1675,入库-001675,1723,18,1,2025-01-07,已入库
1676,入库-001676,1724,21,2,2026-03-08,已入库
1677,入库-001677,1725,26,2,2025-10-19,已入库
1678,入库-001678,1726,29,1,2025-11-06,已入库
1679,入库-001679,1727,13,1,2025-05-13,已入库
1680,入库-001680,1728,21,2,2026-07-19,已入库
1681,入库-001681,1729,22,2,2025-04-12,已入库
1682,入库-001682,1730,32,1,2025-07-01,已入库
1683,入库-001683,1731,13,2,2024-09-23,已入库
1684,入库-001684,1732,15,1,2024-09-27,已入库
1685,入库-001685,1733,24,2,2026-05-16,已入库
1686,入库-001686,1734,44,2,2026-05-09,已入库
1687,入库-001687,1735,47,1,2025-11-11,已入库
1688,入库-001688,1736,3,1,2026-07-19,已入库
1689,入库-001689,1737,22,1,2026-01-04,已入库
1690,入库-001690,1738,34,1,2025-05-18,已入库
1691,入库-001691,1739,34,2,2025-07-19,已入库
1692,入库-001692,1740,7,2,2026-04-08,已入库
1693,入库-001693,1741,23,2,2024-12-31,已入库
1694,入库-001694,1742,39,2,2025-09-14,已入库
1695,入库-001695,1744,39,2,2026-02-25,已入库
1696,入库-001696,1746,4,1,2025-01-04,已入库
1697,入库-001697,1747,23,2,2025-05-13,已入库
1698,入库-001698,1748,29,1,2024-12-31,已入库
1699,入库-001699,1749,33,2,2026-02-28,已入库
1700,入库-001700,1750,28,2,2025-12-09,已入库
1701,入库-001701,1751,43,1,2025-01-04,已入库
1702,入库-001702,1752,14,1,2025-07-29,已入库
1703,入库-001703,1753,37,2,2026-04-02,已入库
1704,入库-001704,1754,37,2,2024-10-26,已入库
1705,入库-001705,1755,46,1,2025-02-01,已入库
1706,入库-001706,1757,15,2,2026-05-26,已入库
1707,入库-001707,1758,14,2,2026-01-12,已入库
1708,入库-001708,1759,48,2,2025-05-08,已入库
1709,入库-001709,1760,5,2,2024-08-14,已入库
1710,入库-001710,1761,48,1,2025-01-09,已入库
1711,入库-001711,1762,25,1,2024-12-27,已入库
1712,入库-001712,1763,2,1,2025-03-18,已入库
1713,入库-001713,1764,21,2,2025-05-20,已入库
1714,入库-001714,1765,9,2,2025-05-02,已入库
1715,入库-001715,1766,23,1,2026-05-29,已入库
1716,入库-001716,1767,24,2,2025-05-15,已入库
1717,入库-001717,1768,26,2,2024-09-30,已入库
1718,入库-001718,1769,23,1,2026-05-13,已入库
1719,入库-001719,1770,35,1,2026-05-23,已入库
1720,入库-001720,1771,36,2,2025-06-06,已入库
1721,入库-001721,1772,1,1,2025-10-29,已入库
1722,入库-001722,1773,25,1,2025-11-11,已入库
1723,入库-001723,1774,27,1,2026-01-22,已入库
1724,入库-001724,1775,34,2,2025-04-18,已入库
1725,入库-001725,1776,27,2,2024-12-26,已入库
1726,入库-001726,1777,5,1,2026-02-13,已入库
1727,入库-001727,1778,36,2,2025-11-03,已入库
1728,入库-001728,1779,29,2,2026-04-16,已入库
1729,入库-001729,1780,32,2,2025-11-23,已入库
1730,入库-001730,1781,43,2,2025-10-05,已入库
1731,入库-001731,1782,32,2,2026-06-12,已入库
1732,入库-001732,1783,50,1,2025-02-11,已入库
1733,入库-001733,1784,39,2,2026-07-12,已入库
1734,入库-001734,1785,34,1,2024-09-06,已入库
1735,入库-001735,1786,1,2,2026-01-03,已入库
1736,入库-001736,1787,37,1,2026-02-09,已入库
1737,入库-001737,1789,15,2,2025-10-15,已入库
1738,入库-001738,1790,23,2,2026-05-10,已入库
1739,入库-001739,1791,38,1,2024-12-09,已入库
1740,入库-001740,1792,21,1,2025-05-22,已入库
1741,入库-001741,1793,36,1,2025-08-13,已入库
1742,入库-001742,1794,27,1,2026-04-01,已入库
1743,入库-001743,1795,11,1,2025-05-10,已入库
1744,入库-001744,1796,15,1,2026-01-10,已入库
1745,入库-001745,1797,27,1,2026-02-13,已入库
1746,入库-001746,1798,46,1,2025-10-21,已入库
1747,入库-001747,1799,28,2,2025-02-28,已入库
1748,入库-001748,1800,9,2,2025-05-28,已入库
1749,入库-001749,1801,6,1,2025-11-27,已入库
1750,入库-001750,1802,34,2,2026-06-04,已入库
1751,入库-001751,1803,19,1,2024-09-09,已入库
1752,入库-001752,1804,45,1,2025-10-17,已入库
1753,入库-001753,1805,3,2,2026-05-06,已入库
1754,入库-001754,1806,1,1,2026-06-18,已入库
1755,入库-001755,1807,22,1,2026-05-01,已入库
1756,入库-001756,1808,30,1,2025-05-07,已入库
1757,入库-001757,1809,26,1,2025-11-04,已入库
1758,入库-001758,1810,22,2,2025-04-24,已入库
1759,入库-001759,1811,16,1,2025-09-21,已入库
1760,入库-001760,1812,9,1,2026-03-09,已入库
1761,入库-001761,1813,24,2,2025-05-30,已入库
1762,入库-001762,1814,15,2,2026-07-11,已入库
1763,入库-001763,1815,19,1,2025-12-02,已入库
1764,入库-001764,1816,29,1,2024-10-14,已入库
1765,入库-001765,1817,7,1,2026-01-31,已入库
1766,入库-001766,1818,31,2,2024-10-01,已入库
1767,入库-001767,1819,3,1,2025-11-13,已入库
1768,入库-001768,1820,31,1,2025-11-12,已入库
1769,入库-001769,1821,11,2,2026-04-28,已入库
1770,入库-001770,1822,41,1,2025-12-31,已入库
1771,入库-001771,1823,11,1,2026-04-09,已入库
1772,入库-001772,1824,14,2,2025-12-13,已入库
1773,入库-001773,1825,30,2,2026-03-14,已入库
1774,入库-001774,1826,45,2,2024-08-27,已入库
1775,入库-001775,1827,2,2,2025-09-11,已入库
1776,入库-001776,1828,14,1,2026-05-05,已入库
1777,入库-001777,1829,50,1,2024-11-08,已入库
1778,入库-001778,1830,21,2,2025-08-25,已入库
1779,入库-001779,1831,39,1,2025-06-01,已入库
1780,入库-001780,1832,13,1,2025-03-22,已入库
1781,入库-001781,1833,33,1,2024-10-11,已入库
1782,入库-001782,1834,5,1,2025-10-04,已入库
1783,入库-001783,1835,41,1,2026-05-25,已入库
1784,入库-001784,1836,5,1,2026-04-26,已入库
1785,入库-001785,1837,34,2,2026-03-02,已入库
1786,入库-001786,1838,35,1,2025-12-01,已入库
1787,入库-001787,1839,12,2,2025-07-02,已入库
1788,入库-001788,1840,48,2,2026-06-05,已入库
1789,入库-001789,1841,4,1,2026-07-30,已入库
1790,入库-001790,1842,45,1,2026-02-14,已入库
1791,入库-001791,1843,24,1,2026-05-17,已入库
1792,入库-001792,1844,28,1,2025-12-28,已入库
1793,入库-001793,1845,1,2,2025-06-04,已入库
1794,入库-001794,1846,34,1,2025-05-10,已入库
1795,入库-001795,1847,31,1,2025-10-23,已入库
1796,入库-001796,1848,18,2,2025-04-24,已入库
1797,入库-001797,1849,5,2,2026-02-13,已入库
1798,入库-001798,1850,2,2,2025-11-01,已入库
1799,入库-001799,1851,41,2,2024-09-17,已入库
1800,入库-001800,1852,35,1,2026-06-17,已入库
1801,入库-001801,1853,27,1,2024-09-16,已入库
1802,入库-001802,1854,44,1,2025-02-08,已入库
1803,入库-001803,1855,3,1,2025-02-07,已入库
1804,入库-001804,1856,34,2,2024-10-06,已入库
1805,入库-001805,1857,49,2,2025-06-15,已入库
1806,入库-001806,1858,29,2,2025-03-23,已入库
1807,入库-001807,1859,38,2,2025-11-15,已入库
1808,入库-001808,1860,8,1,2025-07-13,已入库
1809,入库-001809,1861,20,1,2025-08-05,已入库
1810,入库-001810,1862,22,1,2026-06-27,已入库
1811,入库-001811,1863,44,1,2026-01-18,已入库
1812,入库-001812,1864,1,1,2026-05-06,已入库
1813,入库-001813,1865,18,1,2026-06-28,已入库
1814,入库-001814,1866,22,1,2024-12-09,已入库
1815,入库-001815,1867,11,1,2026-02-13,已入库
1816,入库-001816,1868,23,1,2026-04-12,已入库
1817,入库-001817,1869,42,1,2025-05-01,已入库
1818,入库-001818,1870,41,1,2025-08-17,已入库
1819,入库-001819,1871,5,2,2025-07-01,已入库
1820,入库-001820,1872,30,1,2025-07-28,已入库
1821,入库-001821,1873,12,2,2024-09-26,已入库
1822,入库-001822,1874,15,1,2025-01-16,已入库
1823,入库-001823,1875,41,1,2025-09-30,已入库
1824,入库-001824,1876,19,2,2025-07-11,已入库
1825,入库-001825,1877,21,2,2025-09-28,已入库
1826,入库-001826,1878,35,2,2026-02-11,已入库
1827,入库-001827,1879,40,2,2025-08-11,已入库
1828,入库-001828,1880,50,1,2025-10-09,已入库
1829,入库-001829,1881,8,2,2025-04-24,已入库
1830,入库-001830,1882,5,2,2026-06-28,已入库
1831,入库-001831,1883,9,2,2025-12-11,已入库
1832,入库-001832,1884,16,1,2024-10-23,已入库
1833,入库-001833,1885,6,1,2025-05-17,已入库
1834,入库-001834,1886,1,1,2024-12-31,已入库
1835,入库-001835,1887,19,2,2025-07-24,已入库
1836,入库-001836,1888,1,1,2024-10-30,已入库
1837,入库-001837,1889,26,2,2025-12-19,已入库
1838,入库-001838,1890,5,1,2025-07-01,已入库
1839,入库-001839,1891,41,2,2026-01-18,已入库
1840,入库-001840,1892,40,2,2025-03-28,已入库
1841,入库-001841,1893,21,1,2024-11-03,已入库
1842,入库-001842,1894,23,1,2024-11-03,已入库
1843,入库-001843,1895,37,2,2025-01-06,已入库
1844,入库-001844,1896,4,1,2024-12-30,已入库
1845,入库-001845,1897,35,2,2025-11-01,已入库
1846,入库-001846,1900,20,2,2026-04-17,已入库
1847,入库-001847,1901,24,2,2026-07-31,已入库
1848,入库-001848,1902,45,2,2025-02-23,已入库
1849,入库-001849,1903,19,2,2025-01-31,已入库
1850,入库-001850,1904,31,1,2026-04-16,已入库
1851,入库-001851,1905,12,1,2025-11-26,已入库
1852,入库-001852,1906,18,1,2026-07-13,已入库
1853,入库-001853,1907,19,1,2025-09-07,已入库
1854,入库-001854,1908,1,1,2025-04-01,已入库
1855,入库-001855,1909,30,2,2025-09-18,已入库
1856,入库-001856,1910,21,1,2025-09-13,已入库
1857,入库-001857,1911,34,2,2025-12-25,已入库
1858,入库-001858,1912,23,2,2024-11-07,已入库
1859,入库-001859,1913,1,2,2026-04-26,已入库
1860,入库-001860,1914,17,2,2025-09-01,已入库
1861,入库-001861,1915,44,1,2025-07-18,已入库
1862,入库-001862,1916,16,1,2024-09-19,已入库
1863,入库-001863,1917,49,2,2025-02-06,已入库
1864,入库-001864,1918,20,1,2025-06-24,已入库
1865,入库-001865,1919,1,1,2025-10-17,已入库
1866,入库-001866,1920,13,2,2025-03-17,已入库
1867,入库-001867,1921,21,1,2025-07-04,已入库
1868,入库-001868,1922,43,1,2025-09-19,已入库
1869,入库-001869,1923,34,2,2025-07-22,已入库
1870,入库-001870,1925,9,1,2025-08-11,已入库
1871,入库-001871,1927,39,1,2024-10-14,已入库
1872,入库-001872,1929,28,1,2026-02-12,已入库
1873,入库-001873,1930,23,2,2026-06-23,已入库
1874,入库-001874,1931,44,2,2025-07-20,已入库
1875,入库-001875,1932,19,1,2025-08-29,已入库
1876,入库-001876,1933,41,1,2025-06-30,已入库
1877,入库-001877,1934,41,1,2026-01-27,已入库
1878,入库-001878,1935,34,1,2026-02-28,已入库
1879,入库-001879,1936,18,1,2025-07-19,已入库
1880,入库-001880,1937,11,2,2025-06-28,已入库
1881,入库-001881,1938,3,2,2026-01-12,已入库
1882,入库-001882,1939,3,1,2025-07-27,已入库
1883,入库-001883,1940,3,1,2024-12-14,已入库
1884,入库-001884,1941,13,2,2025-10-26,已入库
1885,入库-001885,1942,30,1,2025-02-23,已入库
1886,入库-001886,1943,24,1,2025-01-17,已入库
1887,入库-001887,1944,34,1,2024-12-18,已入库
1888,入库-001888,1945,17,1,2026-03-25,已入库
1889,入库-001889,1946,40,2,2024-10-15,已入库
1890,入库-001890,1947,41,1,2025-02-19,已入库
1891,入库-001891,1949,13,1,2025-06-18,已入库
1892,入库-001892,1950,46,2,2025-12-29,已入库
1893,入库-001893,1951,24,1,2024-12-08,已入库
1894,入库-001894,1952,32,1,2025-06-26,已入库
1895,入库-001895,1953,7,2,2025-03-26,已入库
1896,入库-001896,1955,27,1,2024-10-09,已入库
1897,入库-001897,1956,41,2,2025-10-28,已入库
1898,入库-001898,1957,31,1,2026-02-20,已入库
1899,入库-001899,1958,2,1,2025-09-11,已入库
1900,入库-001900,1959,41,2,2026-02-28,已入库
1901,入库-001901,1960,33,1,2025-02-18,已入库
1902,入库-001902,1961,3,2,2024-11-21,已入库
1903,入库-001903,1962,31,2,2024-09-02,已入库
1904,入库-001904,1963,40,2,2025-06-18,已入库
1905,入库-001905,1964,42,2,2024-08-13,已入库
1906,入库-001906,1965,11,1,2025-12-09,已入库
1907,入库-001907,1966,19,1,2025-05-05,已入库
1908,入库-001908,1967,10,1,2025-05-04,已入库
1909,入库-001909,1968,24,2,2024-11-25,已入库
1910,入库-001910,1969,3,1,2024-09-19,已入库
1911,入库-001911,1970,50,1,2026-05-30,已入库
1912,入库-001912,1971,16,1,2025-01-21,已入库
1913,入库-001913,1972,9,1,2025-04-23,已入库
1914,入库-001914,1973,47,1,2025-06-08,已入库
1915,入库-001915,1974,28,2,2025-09-04,已入库
1916,入库-001916,1975,24,1,2024-11-30,已入库
1917,入库-001917,1976,17,1,2025-11-10,已入库
1918,入库-001918,1977,25,2,2024-11-11,已入库
1919,入库-001919,1979,22,2,2025-02-03,已入库
1920,入库-001920,1980,5,1,2024-11-08,已入库
1921,入库-001921,1981,10,1,2025-08-12,已入库
1922,入库-001922,1982,11,2,2026-06-20,已入库
1923,入库-001923,1983,10,1,2024-11-28,已入库
1924,入库-001924,1984,7,2,2025-12-10,已入库
