sales_order_id,company_id,sales_order_code,customer_id,plant_id,order_date,promised_delivery_date,status,sales_owner_id,currency,order_amount,source_system
1465,1,销售-001465,22,2,2026-01-17,2026-04-27,已完成,3,CNY,1479930.4,ERP
1466,1,销售-001466,24,1,2026-01-17,2026-02-23,已完成,5,CNY,196408.19,ERP
1467,1,销售-001467,37,2,2026-01-17,2026-04-30,已完成,8,CNY,388712.31,ERP
1468,1,销售-001468,47,2,2026-01-18,2026-04-15,已完成,8,CNY,324315.44,ERP
1469,1,销售-001469,6,1,2026-01-18,2026-05-01,已完成,7,CNY,855049.34,ERP
1470,1,销售-001470,47,1,2026-01-19,2026-04-17,已完成,8,CNY,477366.4,ERP
1471,1,销售-001471,18,2,2026-01-19,2026-05-09,已完成,9,CNY,399167.76,ERP
1472,1,销售-001472,4,2,2026-01-19,2026-03-03,已完成,5,CNY,226436.22,ERP
1473,1,销售-001473,70,1,2026-01-20,2026-04-28,已完成,1,CNY,702979.78,ERP
1474,1,销售-001474,44,1,2026-01-20,2026-03-13,已完成,5,CNY,277115.63,ERP
1475,1,销售-001475,7,1,2026-01-20,2026-05-02,已完成,8,CNY,188826.5,ERP
1476,1,销售-001476,69,2,2026-01-20,2026-03-08,已完成,10,CNY,491194.7,ERP
1477,1,销售-001477,19,2,2026-01-20,2026-03-16,已完成,10,CNY,230347.62,ERP
1478,1,销售-001478,26,2,2026-01-21,2026-04-10,已完成,7,CNY,473573.05,ERP
1479,1,销售-001479,7,2,2026-01-21,2026-05-12,已完成,8,CNY,821435.17,ERP
1480,1,销售-001480,28,1,2026-01-22,2026-04-04,已完成,9,CNY,648443.49,ERP
1481,1,销售-001481,53,2,2026-01-22,2026-03-21,已完成,4,CNY,703452.51,ERP
1482,1,销售-001482,39,1,2026-01-23,2026-05-16,已完成,10,CNY,289628.04,ERP
1483,1,销售-001483,46,1,2026-01-23,2026-04-05,已完成,7,CNY,1066376.45,ERP
1484,1,销售-001484,9,1,2026-01-23,2026-03-29,已完成,10,CNY,197220.53,ERP
1485,1,销售-001485,78,1,2026-01-23,2026-03-13,已完成,9,CNY,286547.15,ERP
1486,1,销售-001486,28,2,2026-01-23,2026-05-07,已完成,9,CNY,531441.94,ERP
1487,1,销售-001487,62,1,2026-01-24,2026-03-06,已完成,3,CNY,435289.18,ERP
1488,1,销售-001488,6,1,2026-01-24,2026-04-11,已完成,7,CNY,1011605.63,ERP
1489,1,销售-001489,76,1,2026-01-25,2026-05-06,已完成,7,CNY,358195.54,ERP
1490,1,销售-001490,70,1,2026-01-25,2026-04-16,已完成,1,CNY,291822.5,ERP
1491,1,销售-001491,5,1,2026-01-26,2026-03-22,已完成,6,CNY,1145799.36,ERP
1492,1,销售-001492,44,2,2026-01-26,2026-03-02,已完成,5,CNY,502207.99,ERP
1493,1,销售-001493,1,1,2026-01-26,2026-04-05,已完成,2,CNY,714546.1,ERP
1494,1,销售-001494,62,1,2026-01-27,2026-04-20,已完成,3,CNY,132984.52,ERP
1495,1,销售-001495,4,1,2026-01-27,2026-04-17,已完成,5,CNY,166059.58,ERP
1496,1,销售-001496,35,2,2026-01-27,2026-04-15,已完成,6,CNY,677242.32,ERP
1497,1,销售-001497,8,1,2026-01-27,2026-03-14,已完成,9,CNY,363881.12,ERP
1498,1,销售-001498,29,1,2026-01-28,2026-03-16,已完成,10,CNY,492542.08,ERP
1499,1,销售-001499,47,1,2026-01-28,2026-03-06,已完成,8,CNY,585157.61,ERP
1500,1,销售-001500,46,1,2026-01-28,2026-03-16,已完成,7,CNY,248538.92,ERP
1501,1,销售-001501,69,1,2026-01-29,2026-03-25,已完成,10,CNY,580553.01,ERP
1502,1,销售-001502,18,1,2026-01-29,2026-04-03,已完成,9,CNY,159642.84,ERP
1503,1,销售-001503,20,2,2026-01-29,2026-05-21,已完成,1,CNY,246880.34,ERP
1504,1,销售-001504,42,2,2026-01-30,2026-03-18,已完成,3,CNY,148934.2,ERP
1505,1,销售-001505,61,1,2026-01-30,2026-03-21,已完成,2,CNY,931818.46,ERP
1506,1,销售-001506,20,2,2026-01-31,2026-04-30,已完成,1,CNY,857810.96,ERP
1507,1,销售-001507,29,2,2026-01-31,2026-04-04,已完成,10,CNY,821978.15,ERP
1508,1,销售-001508,63,1,2026-01-31,2026-05-16,已完成,4,CNY,956672.36,ERP
1509,1,销售-001509,58,1,2026-01-31,2026-04-16,已完成,9,CNY,448796.28,ERP
1510,1,销售-001510,6,2,2026-01-31,2026-05-29,已完成,7,CNY,186241.92,ERP
1511,1,销售-001511,17,1,2026-02-01,2026-03-16,已完成,8,CNY,224328.67,ERP
1512,1,销售-001512,74,2,2026-02-01,2026-05-10,已完成,5,CNY,659527.84,ERP
1513,1,销售-001513,41,1,2026-02-03,2026-04-21,已完成,2,CNY,1027086.54,ERP
1514,1,销售-001514,67,2,2026-02-04,2026-05-03,已完成,8,CNY,761500.77,ERP
1515,1,销售-001515,42,1,2026-02-04,2026-03-17,已完成,3,CNY,584085.82,ERP
1516,1,销售-001516,9,2,2026-02-04,2026-04-26,已完成,10,CNY,204416.57,ERP
1517,1,销售-001517,27,1,2026-02-04,2026-03-12,已完成,8,CNY,1378262.02,ERP
1518,1,销售-001518,55,1,2026-02-04,2026-05-16,已完成,6,CNY,416100.32,ERP
1519,1,销售-001519,54,1,2026-02-05,2026-05-31,已完成,5,CNY,289194.49,ERP
1520,1,销售-001520,5,2,2026-02-06,2026-03-14,已完成,6,CNY,357850.19,ERP
1521,1,销售-001521,44,2,2026-02-06,2026-04-01,已完成,5,CNY,527353.44,ERP
1522,1,销售-001522,70,1,2026-02-06,2026-03-13,已完成,1,CNY,218595.63,ERP
1523,1,销售-001523,66,1,2026-02-07,2026-06-03,已完成,7,CNY,800653.25,ERP
1524,1,销售-001524,47,2,2026-02-07,2026-04-02,已完成,8,CNY,346746.34,ERP
1525,1,销售-001525,28,2,2026-02-07,2026-04-13,已完成,9,CNY,127990.03,ERP
1526,1,销售-001526,47,2,2026-02-07,2026-04-09,已完成,8,CNY,1753238.1,ERP
1527,1,销售-001527,22,1,2026-02-07,2026-04-01,已完成,3,CNY,388177.52,ERP
1528,1,销售-001528,33,1,2026-02-08,2026-03-22,已完成,4,CNY,279873.12,ERP
1529,1,销售-001529,63,1,2026-02-08,2026-03-24,已完成,4,CNY,254626.51,ERP
1530,1,销售-001530,54,2,2026-02-08,2026-05-11,已完成,5,CNY,493513.82,ERP
1531,1,销售-001531,16,2,2026-02-08,2026-04-06,已完成,7,CNY,272063.12,ERP
1532,1,销售-001532,44,1,2026-02-09,2026-03-16,已完成,5,CNY,1453781.79,ERP
1533,1,销售-001533,65,1,2026-02-10,2026-04-21,已完成,6,CNY,360250.13,ERP
1534,1,销售-001534,18,1,2026-02-10,2026-04-04,已完成,9,CNY,185946.71,ERP
1535,1,销售-001535,73,2,2026-02-11,2026-04-29,已完成,4,CNY,422209.0,ERP
1536,1,销售-001536,28,1,2026-02-11,2026-04-15,已完成,9,CNY,219167.46,ERP
1537,1,销售-001537,56,2,2026-02-11,2026-05-26,已完成,7,CNY,799740.66,ERP
1538,1,销售-001538,70,2,2026-02-11,2026-04-20,已完成,1,CNY,1638595.45,ERP
1539,1,销售-001539,61,1,2026-02-12,2026-05-21,已完成,2,CNY,388584.78,ERP
1540,1,销售-001540,15,2,2026-02-12,2026-03-20,已完成,6,CNY,775395.95,ERP
1541,1,销售-001541,26,1,2026-02-12,2026-04-03,已完成,7,CNY,260067.37,ERP
1542,1,销售-001542,22,2,2026-02-13,2026-05-19,已完成,3,CNY,645372.15,ERP
1543,1,销售-001543,30,1,2026-02-13,2026-04-07,已完成,1,CNY,1193323.73,ERP
1544,1,销售-001544,71,1,2026-02-14,2026-04-23,已完成,2,CNY,207668.98,ERP
1545,1,销售-001545,79,2,2026-02-14,2026-04-07,已完成,10,CNY,241061.96,ERP
1546,1,销售-001546,37,1,2026-02-14,2026-03-29,已完成,8,CNY,475930.65,ERP
1547,1,销售-001547,17,1,2026-02-16,2026-05-14,已完成,8,CNY,852417.93,ERP
1548,1,销售-001548,8,1,2026-02-16,2026-03-28,已完成,9,CNY,765303.71,ERP
1549,1,销售-001549,10,2,2026-02-16,2026-03-31,已完成,1,CNY,145841.01,ERP
1550,1,销售-001550,78,1,2026-02-17,2026-06-07,已完成,9,CNY,242537.72,ERP
1551,1,销售-001551,48,2,2026-02-17,2026-05-04,已完成,9,CNY,164162.62,ERP
1552,1,销售-001552,19,1,2026-02-17,2026-05-09,已完成,10,CNY,977030.08,ERP
1553,1,销售-001553,77,1,2026-02-17,2026-03-28,已完成,8,CNY,239003.54,ERP
1554,1,销售-001554,2,2,2026-02-18,2026-04-08,已完成,3,CNY,555430.98,ERP
1555,1,销售-001555,34,2,2026-02-18,2026-06-01,已完成,5,CNY,1201151.33,ERP
1556,1,销售-001556,57,1,2026-02-18,2026-04-09,已完成,8,CNY,205342.0,ERP
1557,1,销售-001557,35,1,2026-02-19,2026-06-13,已完成,6,CNY,489654.69,ERP
1558,1,销售-001558,1,1,2026-02-19,2026-06-18,已完成,2,CNY,399343.76,ERP
1559,1,销售-001559,49,2,2026-02-19,2026-04-16,已完成,10,CNY,337908.77,ERP
1560,1,销售-001560,25,1,2026-02-21,2026-05-03,已完成,6,CNY,623716.66,ERP
1561,1,销售-001561,69,1,2026-02-21,2026-04-11,已完成,10,CNY,1399676.85,ERP
1562,1,销售-001562,10,1,2026-02-21,2026-06-17,已完成,1,CNY,196188.8,ERP
1563,1,销售-001563,16,1,2026-02-21,2026-06-16,已完成,7,CNY,339539.24,ERP
1564,1,销售-001564,61,2,2026-02-21,2026-06-21,已完成,2,CNY,514063.48,ERP
1565,1,销售-001565,35,1,2026-02-21,2026-05-19,已完成,6,CNY,902448.85,ERP
1566,1,销售-001566,72,1,2026-02-21,2026-04-18,已完成,3,CNY,470442.58,ERP
1567,1,销售-001567,46,1,2026-02-21,2026-04-07,已完成,7,CNY,205788.79,ERP
1568,1,销售-001568,45,1,2026-02-22,2026-05-01,已完成,6,CNY,603880.83,ERP
1569,1,销售-001569,14,2,2026-02-22,2026-06-21,已完成,5,CNY,192295.8,ERP
1570,1,销售-001570,28,2,2026-02-22,2026-04-23,已完成,9,CNY,205231.05,ERP
1571,1,销售-001571,32,1,2026-02-23,2026-04-05,已完成,3,CNY,1923438.45,ERP
1572,1,销售-001572,39,1,2026-02-24,2026-06-23,已完成,10,CNY,890073.59,ERP
1573,1,销售-001573,5,2,2026-02-24,2026-06-21,已完成,6,CNY,1581086.84,ERP
1574,1,销售-001574,65,1,2026-02-24,2026-06-24,已完成,6,CNY,879617.55,ERP
1575,1,销售-001575,13,2,2026-02-24,2026-04-24,已完成,4,CNY,335344.38,ERP
1576,1,销售-001576,63,2,2026-02-25,2026-04-17,已完成,4,CNY,166178.16,ERP
1577,1,销售-001577,29,2,2026-02-25,2026-04-27,已完成,10,CNY,365025.72,ERP
1578,1,销售-001578,66,1,2026-02-25,2026-04-08,已完成,7,CNY,523084.11,ERP
1579,1,销售-001579,30,1,2026-02-25,2026-05-07,已完成,1,CNY,1060650.59,ERP
1580,1,销售-001580,5,2,2026-02-25,2026-06-24,已完成,6,CNY,219865.45,ERP
1581,1,销售-001581,27,1,2026-02-26,2026-06-08,已完成,8,CNY,243415.16,ERP
1582,1,销售-001582,51,2,2026-02-26,2026-06-17,已完成,2,CNY,233480.39,ERP
1583,1,销售-001583,30,2,2026-02-26,2026-04-23,已完成,1,CNY,942213.73,ERP
1584,1,销售-001584,37,1,2026-02-26,2026-05-16,已完成,8,CNY,562014.95,ERP
1585,1,销售-001585,8,2,2026-02-26,2026-04-22,已完成,9,CNY,254585.51,ERP
1586,1,销售-001586,33,1,2026-02-27,2026-05-22,已完成,4,CNY,164605.31,ERP
1587,1,销售-001587,54,1,2026-02-27,2026-05-28,已完成,5,CNY,1004185.55,ERP
1588,1,销售-001588,14,2,2026-02-28,2026-04-21,已完成,5,CNY,808273.95,ERP
1589,1,销售-001589,34,2,2026-03-01,2026-06-24,已完成,5,CNY,821456.49,ERP
1590,1,销售-001590,41,1,2026-03-01,2026-05-04,已完成,2,CNY,229926.29,ERP
1591,1,销售-001591,28,2,2026-03-02,2026-06-24,已完成,9,CNY,654192.56,ERP
1592,1,销售-001592,32,1,2026-03-03,2026-06-11,已完成,3,CNY,1017031.24,ERP
1593,1,销售-001593,53,2,2026-03-03,2026-04-10,已完成,4,CNY,179965.03,ERP
1594,1,销售-001594,67,1,2026-03-03,2026-05-25,已完成,8,CNY,343596.53,ERP
1595,1,销售-001595,74,1,2026-03-03,2026-06-26,已完成,5,CNY,274995.98,ERP
1596,1,销售-001596,77,2,2026-03-03,2026-05-02,已完成,8,CNY,470214.22,ERP
1597,1,销售-001597,62,1,2026-03-05,2026-06-07,已完成,3,CNY,540412.58,ERP
1598,1,销售-001598,7,1,2026-03-05,2026-06-17,已完成,8,CNY,290984.11,ERP
1599,1,销售-001599,32,1,2026-03-05,2026-05-21,已完成,3,CNY,358253.29,ERP
1600,1,销售-001600,2,2,2026-03-06,2026-06-25,已完成,3,CNY,441169.83,ERP
1601,1,销售-001601,79,2,2026-03-06,2026-04-13,已完成,10,CNY,634900.65,ERP
1602,1,销售-001602,56,1,2026-03-07,2026-04-21,已完成,7,CNY,676454.0,ERP
1603,1,销售-001603,21,1,2026-03-07,2026-05-16,已完成,2,CNY,652334.84,ERP
1604,1,销售-001604,74,2,2026-03-07,2026-06-25,已完成,5,CNY,336553.1,ERP
1605,1,销售-001605,9,2,2026-03-07,2026-04-18,已完成,10,CNY,194967.58,ERP
1606,1,销售-001606,74,1,2026-03-08,2026-05-27,已完成,5,CNY,376142.66,ERP
1607,1,销售-001607,65,2,2026-03-09,2026-06-26,已完成,6,CNY,531529.74,ERP
1608,1,销售-001608,49,2,2026-03-09,2026-06-13,已完成,10,CNY,260426.56,ERP
1609,1,销售-001609,2,2,2026-03-10,2026-05-08,已完成,3,CNY,128554.79,ERP
1610,1,销售-001610,5,1,2026-03-10,2026-07-01,已完成,6,CNY,223353.66,ERP
1611,1,销售-001611,76,1,2026-03-11,2026-06-26,已完成,7,CNY,157295.18,ERP
1612,1,销售-001612,5,2,2026-03-11,2026-05-09,已完成,6,CNY,369085.91,ERP
1613,1,销售-001613,61,2,2026-03-11,2026-06-16,已完成,2,CNY,843024.38,ERP
1614,1,销售-001614,42,2,2026-03-12,2026-06-24,已完成,3,CNY,701184.29,ERP
1615,1,销售-001615,14,1,2026-03-12,2026-04-25,已完成,5,CNY,213574.12,ERP
1616,1,销售-001616,52,1,2026-03-13,2026-06-03,已完成,3,CNY,484434.53,ERP
1617,1,销售-001617,45,2,2026-03-15,2026-05-19,已完成,6,CNY,206585.64,ERP
1618,1,销售-001618,69,1,2026-03-15,2026-05-05,已完成,10,CNY,237356.01,ERP
1619,1,销售-001619,43,1,2026-03-15,2026-06-03,已完成,4,CNY,636612.68,ERP
1620,1,销售-001620,8,1,2026-03-15,2026-04-19,已完成,9,CNY,265385.11,ERP
1621,1,销售-001621,70,1,2026-03-16,2026-07-03,已完成,1,CNY,270200.94,ERP
1622,1,销售-001622,34,2,2026-03-16,2026-07-01,已完成,5,CNY,165439.02,ERP
1623,1,销售-001623,36,1,2026-03-17,2026-06-04,已完成,7,CNY,780666.34,ERP
1624,1,销售-001624,35,1,2026-03-17,2026-05-29,已完成,6,CNY,282665.89,ERP
1625,1,销售-001625,47,1,2026-03-17,2026-06-30,已完成,8,CNY,1158848.39,ERP
1626,1,销售-001626,68,1,2026-03-17,2026-06-25,已完成,9,CNY,613874.22,ERP
1627,1,销售-001627,20,1,2026-03-18,2026-04-22,已完成,1,CNY,996452.59,ERP
1628,1,销售-001628,22,2,2026-03-18,2026-05-18,已完成,3,CNY,570128.99,ERP
1629,1,销售-001629,41,2,2026-03-18,2026-06-01,已完成,2,CNY,720427.9,ERP
1630,1,销售-001630,10,1,2026-03-18,2026-07-16,已完成,1,CNY,663646.96,ERP
1631,1,销售-001631,55,1,2026-03-19,2026-04-27,已完成,6,CNY,314977.66,ERP
1632,1,销售-001632,54,2,2026-03-20,2026-05-08,已完成,5,CNY,202537.43,ERP
1633,1,销售-001633,64,1,2026-03-20,2026-06-17,已完成,5,CNY,459937.42,ERP
1634,1,销售-001634,46,1,2026-03-21,2026-07-09,已完成,7,CNY,186873.02,ERP
1635,1,销售-001635,76,2,2026-03-21,2026-05-11,已完成,7,CNY,328341.84,ERP
1636,1,销售-001636,37,1,2026-03-24,2026-05-08,已完成,8,CNY,912379.37,ERP
1637,1,销售-001637,19,1,2026-03-24,2026-05-11,已完成,10,CNY,696168.3,ERP
1638,1,销售-001638,77,1,2026-03-24,2026-07-03,已完成,8,CNY,181824.12,ERP
1639,1,销售-001639,34,1,2026-03-25,2026-07-16,已完成,5,CNY,566430.03,ERP
1640,1,销售-001640,9,1,2026-03-25,2026-06-15,已完成,10,CNY,183340.48,ERP
1641,1,销售-001641,58,1,2026-03-26,2026-07-09,已完成,9,CNY,1242594.94,ERP
1642,1,销售-001642,30,2,2026-03-26,2026-07-08,已完成,1,CNY,264030.67,ERP
1643,1,销售-001643,42,1,2026-03-26,2026-07-01,已完成,3,CNY,474836.82,ERP
1644,1,销售-001644,63,1,2026-03-26,2026-07-09,已完成,4,CNY,313822.26,ERP
1645,1,销售-001645,50,1,2026-03-26,2026-07-16,已完成,1,CNY,503683.24,ERP
1646,1,销售-001646,51,1,2026-03-26,2026-06-02,已完成,2,CNY,461615.48,ERP
1647,1,销售-001647,9,1,2026-03-27,2026-07-24,已完成,10,CNY,1041534.37,ERP
1648,1,销售-001648,19,1,2026-03-27,2026-06-03,已完成,10,CNY,190783.52,ERP
1649,1,销售-001649,23,2,2026-03-28,2026-06-20,已完成,4,CNY,485265.6,ERP
1650,1,销售-001650,14,2,2026-03-28,2026-05-23,已完成,5,CNY,701683.98,ERP
1651,1,销售-001651,80,1,2026-03-29,2026-06-11,已完成,1,CNY,203904.77,ERP
1652,1,销售-001652,32,2,2026-03-30,2026-07-24,已完成,3,CNY,910123.04,ERP
1653,1,销售-001653,25,1,2026-03-31,2026-07-08,已完成,6,CNY,1427940.12,ERP
1654,1,销售-001654,57,1,2026-03-31,2026-06-17,已完成,8,CNY,544979.79,ERP
1655,1,销售-001655,10,2,2026-03-31,2026-07-11,已完成,1,CNY,575320.59,ERP
1656,1,销售-001656,71,1,2026-03-31,2026-07-20,已完成,2,CNY,787351.4,ERP
1657,1,销售-001657,53,2,2026-04-01,2026-06-20,已完成,4,CNY,1583843.57,ERP
1658,1,销售-001658,31,1,2026-04-01,2026-07-09,已完成,2,CNY,251961.18,ERP
1659,1,销售-001659,12,2,2026-04-02,2026-07-13,已完成,3,CNY,260983.04,ERP
1660,1,销售-001660,66,1,2026-04-02,2026-06-18,已完成,7,CNY,192472.01,ERP
1661,1,销售-001661,33,1,2026-04-04,2026-07-09,已完成,4,CNY,305000.98,ERP
1662,1,销售-001662,44,2,2026-04-04,2026-06-15,已完成,5,CNY,187347.99,ERP
1663,1,销售-001663,78,2,2026-04-04,2026-05-27,已完成,9,CNY,354121.01,ERP
1664,1,销售-001664,73,1,2026-04-05,2026-06-26,已完成,4,CNY,284072.8,ERP
1665,1,销售-001665,61,2,2026-04-05,2026-06-04,已完成,2,CNY,794784.63,ERP
1666,1,销售-001666,38,2,2026-04-06,2026-06-23,已完成,9,CNY,386747.57,ERP
1667,1,销售-001667,59,1,2026-04-06,2026-07-02,已完成,10,CNY,251610.18,ERP
1668,1,销售-001668,69,2,2026-04-07,2026-06-06,已完成,10,CNY,915803.96,ERP
1669,1,销售-001669,33,1,2026-04-07,2026-06-09,已完成,4,CNY,1201820.93,ERP
1670,1,销售-001670,4,2,2026-04-07,2026-07-04,已完成,5,CNY,187588.62,ERP
1671,1,销售-001671,75,1,2026-04-07,2026-07-18,已完成,6,CNY,830334.78,ERP
1672,1,销售-001672,54,1,2026-04-08,2026-07-09,已完成,5,CNY,517301.76,ERP
1673,1,销售-001673,10,1,2026-04-09,2026-06-09,已完成,1,CNY,268430.1,ERP
1674,1,销售-001674,73,2,2026-04-09,2026-05-16,已完成,4,CNY,300227.92,ERP
1675,1,销售-001675,80,1,2026-04-09,2026-07-03,已完成,1,CNY,965395.78,ERP
1676,1,销售-001676,67,2,2026-04-11,2026-07-06,已完成,8,CNY,188632.05,ERP
1677,1,销售-001677,36,1,2026-04-11,2026-07-25,已完成,7,CNY,207104.09,ERP
1678,1,销售-001678,10,2,2026-04-11,2026-07-03,已完成,1,CNY,202693.14,ERP
1679,1,销售-001679,57,1,2026-04-11,2026-06-15,已完成,8,CNY,214900.2,ERP
1680,1,销售-001680,12,1,2026-04-12,2026-07-03,已完成,3,CNY,797858.24,ERP
1681,1,销售-001681,22,1,2026-04-12,2026-06-14,已完成,3,CNY,1068384.77,ERP
1682,1,销售-001682,36,1,2026-04-12,2026-06-12,已完成,7,CNY,1285742.42,ERP
1683,1,销售-001683,43,1,2026-04-13,2026-06-12,已完成,4,CNY,510690.0,ERP
1684,1,销售-001684,58,1,2026-04-13,2026-05-27,已完成,9,CNY,407238.04,ERP
1685,1,销售-001685,73,1,2026-04-13,2026-07-13,已完成,4,CNY,262997.05,ERP
1686,1,销售-001686,80,2,2026-04-13,2026-05-20,已完成,1,CNY,383326.19,ERP
1687,1,销售-001687,50,2,2026-04-13,2026-06-06,已完成,1,CNY,482147.32,ERP
1688,1,销售-001688,38,1,2026-04-13,2026-06-12,已完成,9,CNY,185658.79,ERP
1689,1,销售-001689,54,2,2026-04-14,2026-05-30,已完成,5,CNY,483206.35,ERP
1690,1,销售-001690,28,1,2026-04-14,2026-06-15,已完成,9,CNY,525605.31,ERP
1691,1,销售-001691,60,1,2026-04-15,2026-08-01,生产中,1,CNY,183723.65,ERP
1692,1,销售-001692,21,2,2026-04-16,2026-07-15,已完成,2,CNY,785151.57,ERP
1693,1,销售-001693,37,1,2026-04-16,2026-07-23,已完成,8,CNY,870230.25,ERP
1694,1,销售-001694,33,1,2026-04-16,2026-07-17,已完成,4,CNY,309456.89,ERP
1695,1,销售-001695,72,1,2026-04-18,2026-05-28,已完成,3,CNY,445905.84,ERP
1696,1,销售-001696,7,1,2026-04-18,2026-06-28,已完成,8,CNY,692127.93,ERP
1697,1,销售-001697,9,1,2026-04-18,2026-07-31,部分发货,10,CNY,1088006.25,ERP
1698,1,销售-001698,77,2,2026-04-20,2026-06-11,已完成,8,CNY,594345.48,ERP
1699,1,销售-001699,8,2,2026-04-20,2026-06-30,已完成,9,CNY,285098.26,ERP
1700,1,销售-001700,8,2,2026-04-21,2026-08-19,生产中,9,CNY,250980.56,ERP
1701,1,销售-001701,52,1,2026-04-21,2026-08-07,生产中,3,CNY,293713.92,ERP
1702,1,销售-001702,49,1,2026-04-21,2026-06-09,已完成,10,CNY,1006234.56,ERP
1703,1,销售-001703,23,1,2026-04-21,2026-06-03,已完成,4,CNY,214211.8,ERP
1704,1,销售-001704,13,1,2026-04-21,2026-07-15,已完成,4,CNY,293484.2,ERP
1705,1,销售-001705,7,1,2026-04-22,2026-07-20,已完成,8,CNY,177943.64,ERP
1706,1,销售-001706,46,2,2026-04-22,2026-06-23,已完成,7,CNY,242665.61,ERP
1707,1,销售-001707,14,1,2026-04-22,2026-06-25,已完成,5,CNY,418691.11,ERP
1708,1,销售-001708,27,1,2026-04-22,2026-08-11,生产中,8,CNY,609754.59,ERP
1709,1,销售-001709,18,2,2026-04-23,2026-05-31,已完成,9,CNY,1030008.14,ERP
1710,1,销售-001710,15,2,2026-04-23,2026-07-07,已完成,6,CNY,219214.31,ERP
1711,1,销售-001711,21,1,2026-04-23,2026-06-01,已完成,2,CNY,158428.97,ERP
1712,1,销售-001712,14,2,2026-04-24,2026-07-24,已完成,5,CNY,699343.02,ERP
1713,1,销售-001713,80,1,2026-04-24,2026-07-15,已完成,1,CNY,165950.59,ERP
1714,1,销售-001714,27,2,2026-04-24,2026-06-11,已完成,8,CNY,220962.59,ERP
1715,1,销售-001715,72,2,2026-04-25,2026-06-14,已完成,3,CNY,837134.78,ERP
1716,1,销售-001716,13,1,2026-04-25,2026-07-04,已完成,4,CNY,1022992.7,ERP
1717,1,销售-001717,8,1,2026-04-25,2026-08-12,生产中,9,CNY,430619.39,ERP
1718,1,销售-001718,46,1,2026-04-26,2026-06-14,已完成,7,CNY,1391948.87,ERP
1719,1,销售-001719,10,2,2026-04-26,2026-07-29,待生产,1,CNY,882981.55,ERP
1720,1,销售-001720,14,1,2026-04-26,2026-08-14,生产中,5,CNY,298451.02,ERP
1721,1,销售-001721,55,1,2026-04-27,2026-08-03,生产中,6,CNY,1480359.21,ERP
1722,1,销售-001722,49,1,2026-04-27,2026-06-17,已完成,10,CNY,619580.98,ERP
1723,1,销售-001723,76,1,2026-04-27,2026-06-14,已完成,7,CNY,653110.64,ERP
1724,1,销售-001724,7,1,2026-04-27,2026-08-22,待生产,8,CNY,335813.91,ERP
1725,1,销售-001725,26,2,2026-04-27,2026-07-05,已完成,7,CNY,165940.81,ERP
1726,1,销售-001726,3,1,2026-04-27,2026-07-14,已完成,4,CNY,451985.94,ERP
1727,1,销售-001727,76,1,2026-04-28,2026-07-16,已完成,7,CNY,393799.07,ERP
1728,1,销售-001728,32,1,2026-04-28,2026-07-07,已完成,3,CNY,960792.25,ERP
1729,1,销售-001729,74,1,2026-04-28,2026-08-01,生产中,5,CNY,330246.97,ERP
1730,1,销售-001730,67,1,2026-04-28,2026-08-16,生产中,8,CNY,960323.74,ERP
1731,1,销售-001731,57,1,2026-04-29,2026-06-13,已完成,8,CNY,124999.27,ERP
1732,1,销售-001732,1,2,2026-04-29,2026-06-30,已完成,2,CNY,175243.82,ERP
1733,1,销售-001733,72,2,2026-04-29,2026-07-24,已完成,3,CNY,257567.32,ERP
1734,1,销售-001734,15,1,2026-04-30,2026-07-27,生产中,6,CNY,1078159.1,ERP
1735,1,销售-001735,21,2,2026-04-30,2026-08-20,生产中,2,CNY,519252.35,ERP
1736,1,销售-001736,76,2,2026-04-30,2026-08-15,生产中,7,CNY,1193790.33,ERP
1737,1,销售-001737,40,1,2026-04-30,2026-07-23,已完成,1,CNY,831662.21,ERP
1738,1,销售-001738,38,1,2026-05-01,2026-07-03,已完成,9,CNY,197462.4,ERP
1739,1,销售-001739,15,2,2026-05-01,2026-07-11,已完成,6,CNY,780037.89,ERP
1740,1,销售-001740,27,2,2026-05-01,2026-07-08,已完成,8,CNY,454486.54,ERP
1741,1,销售-001741,43,2,2026-05-03,2026-07-03,已完成,4,CNY,421429.94,ERP
1742,1,销售-001742,72,2,2026-05-03,2026-07-12,已完成,3,CNY,1252845.93,ERP
1743,1,销售-001743,20,1,2026-05-03,2026-07-16,已完成,1,CNY,540487.93,ERP
1744,1,销售-001744,10,2,2026-05-03,2026-08-19,生产中,1,CNY,404043.72,ERP
1745,1,销售-001745,15,1,2026-05-04,2026-08-24,生产中,6,CNY,576162.62,ERP
1746,1,销售-001746,19,1,2026-05-05,2026-06-11,已完成,10,CNY,814467.56,ERP
1747,1,销售-001747,24,2,2026-05-06,2026-08-15,生产中,5,CNY,558896.83,ERP
1748,1,销售-001748,39,1,2026-05-06,2026-07-05,已完成,10,CNY,178680.87,ERP
1749,1,销售-001749,40,2,2026-05-07,2026-08-20,生产中,1,CNY,894557.17,ERP
1750,1,销售-001750,32,1,2026-05-07,2026-06-13,已完成,3,CNY,456348.63,ERP
1751,1,销售-001751,48,1,2026-05-07,2026-07-14,已完成,9,CNY,624204.09,ERP
1752,1,销售-001752,68,1,2026-05-07,2026-08-24,生产中,9,CNY,261083.15,ERP
1753,1,销售-001753,40,1,2026-05-07,2026-07-17,已完成,1,CNY,251294.53,ERP
