material_requirement_id,production_order_id,material_id,required_date,required_qty,issued_qty,shortage_qty,is_critical,status
7134,431,3,2025-01-05,364.7276,364.7276,0.0,0,已满足
7135,431,13,2025-01-05,48,48,0,1,已满足
7136,431,15,2025-01-05,37,37,0,0,已满足
7137,431,33,2025-01-05,33,33,0,1,已满足
7138,431,43,2025-01-05,153.9553,153.9553,0.0,0,已满足
7139,431,48,2025-01-05,48,48,0,0,已满足
7140,431,60,2025-01-05,273.3162,273.3162,0.0,0,已满足
7141,431,62,2025-01-05,33,33,0,0,已满足
7142,431,63,2025-01-05,29,29,0,0,已满足
7143,431,64,2025-01-05,56,56,0,1,已满足
7144,431,73,2025-01-05,52,52,0,0,已满足
7145,431,83,2025-01-05,41.3019,41.3019,0.0,0,已满足
7146,431,92,2025-01-05,434.4252,434.4252,0.0,0,已满足
7147,431,108,2025-01-05,376.6411,376.6411,0.0,0,已满足
7148,431,118,2025-01-05,16,16,0,1,已满足
7149,431,120,2025-01-05,38,38,0,0,已满足
7150,432,8,2025-01-05,2,2,0,0,已满足
7151,432,24,2025-01-05,12,12,0,0,已满足
7152,432,25,2025-01-05,18,18,0,0,已满足
7153,432,30,2025-01-05,12,12,0,0,已满足
7154,432,31,2025-01-05,13,13,0,1,已满足
7155,432,38,2025-01-05,10,10,0,0,已满足
7156,432,53,2025-01-05,3,3,0,0,已满足
7157,432,58,2025-01-05,10.614,10.614,0.0,1,已满足
7158,432,59,2025-01-05,160.8144,160.8144,0.0,1,已满足
7159,432,62,2025-01-05,17,17,0,0,已满足
7160,432,63,2025-01-05,14,14,0,0,已满足
7161,432,64,2025-01-05,8,8,0,1,已满足
7162,432,86,2025-01-05,7,7,0,1,已满足
7163,432,90,2025-01-05,134.3949,134.3949,0.0,0,已满足
7164,432,96,2025-01-05,14,14,0,0,已满足
7165,432,103,2025-01-05,9,9,0,0,已满足
7166,432,110,2025-01-05,12,12,0,0,已满足
7167,432,115,2025-01-05,152.2055,152.2055,0.0,0,已满足
7168,433,6,2025-01-06,12,12,0,0,已满足
7169,433,17,2025-01-06,52,52,0,0,已满足
7170,433,27,2025-01-06,167.8424,167.8424,0.0,0,已满足
7171,433,31,2025-01-06,30,30,0,1,已满足
7172,433,32,2025-01-06,70,70,0,0,已满足
7173,433,33,2025-01-06,20,20,0,1,已满足
7174,433,37,2025-01-06,42,42,0,0,已满足
7175,433,52,2025-01-06,105.1749,105.1749,0.0,0,已满足
7176,433,58,2025-01-06,383.7651,383.7651,0.0,1,已满足
7177,433,59,2025-01-06,64.1564,64.1564,0.0,1,已满足
7178,433,73,2025-01-06,65,65,0,0,已满足
7179,433,79,2025-01-06,46,46,0,1,已满足
7180,433,90,2025-01-06,280.183,280.183,0.0,0,已满足
7181,433,100,2025-01-06,122.7113,122.7113,0.0,1,已满足
7182,434,3,2025-01-06,235.7138,235.7138,0.0,0,已满足
7183,434,4,2025-01-06,327.3434,327.3434,0.0,1,已满足
7184,434,29,2025-01-06,36,36,0,0,已满足
7185,434,37,2025-01-06,14,14,0,0,已满足
7186,434,46,2025-01-06,27,27,0,0,已满足
7187,434,52,2025-01-06,316.0166,316.0166,0.0,0,已满足
7188,434,53,2025-01-06,10,10,0,0,已满足
7189,434,58,2025-01-06,204.4945,204.4945,0.0,1,已满足
7190,434,67,2025-01-06,73.9587,73.9587,0.0,1,已满足
7191,434,83,2025-01-06,261.8225,261.8225,0.0,0,已满足
7192,434,89,2025-01-06,13,13,0,0,已满足
7193,434,92,2025-01-06,93.3689,93.3689,0.0,0,已满足
7194,434,97,2025-01-06,26,26,0,0,已满足
7195,434,101,2025-01-06,35,35,0,0,已满足
7196,434,115,2025-01-06,68.6111,68.6111,0.0,0,已满足
7197,434,116,2025-01-06,316.8795,316.8795,0.0,1,已满足
7198,435,6,2025-01-07,12,12,0,0,已满足
7199,435,18,2025-01-07,529.3668,529.3668,0.0,1,已满足
7200,435,26,2025-01-07,557.8702,557.8702,0.0,1,已满足
7201,435,27,2025-01-07,307.3023,307.3023,0.0,0,已满足
7202,435,45,2025-01-07,64,64,0,1,已满足
7203,435,53,2025-01-07,34,34,0,0,已满足
7204,435,55,2025-01-07,7,7,0,0,已满足
7205,435,73,2025-01-07,71,71,0,0,已满足
7206,435,76,2025-01-07,422.0163,422.0163,0.0,0,已满足
7207,435,82,2025-01-07,180.8903,180.8903,0.0,0,已满足
7208,435,83,2025-01-07,329.5616,329.5616,0.0,0,已满足
7209,435,91,2025-01-07,285.2994,285.2994,0.0,0,已满足
7210,435,92,2025-01-07,210.4492,210.4492,0.0,0,已满足
7211,435,94,2025-01-07,51,51,0,1,已满足
7212,435,95,2025-01-07,8,8,0,0,已满足
7213,435,98,2025-01-07,421.1272,421.1272,0.0,1,已满足
7214,435,99,2025-01-07,151.5318,151.5318,0.0,0,已满足
7215,435,111,2025-01-07,72,72,0,1,已满足
7216,436,4,2025-01-07,408.5526,408.5526,0.0,1,已满足
7217,436,6,2025-01-07,47,47,0,0,已满足
7218,436,11,2025-01-07,225.8071,225.8071,0.0,1,已满足
7219,436,13,2025-01-07,68,68,0,1,已满足
7220,436,32,2025-01-07,17,17,0,0,已满足
7221,436,36,2025-01-07,463.1443,463.1443,0.0,0,已满足
7222,436,47,2025-01-07,16,16,0,0,已满足
7223,436,61,2025-01-07,56,56,0,1,已满足
7224,436,67,2025-01-07,136.3294,136.3294,0.0,1,已满足
7225,436,69,2025-01-07,14,14,0,0,已满足
7226,436,85,2025-01-07,58,58,0,1,已满足
7227,436,101,2025-01-07,68,68,0,0,已满足
7228,436,109,2025-01-07,5,5,0,0,已满足
7229,436,116,2025-01-07,109.9629,109.9629,0.0,1,已满足
7230,436,120,2025-01-07,50,50,0,0,已满足
7231,437,1,2025-01-08,611.94,611.94,0.0,1,已满足
7232,437,12,2025-01-08,85.1037,85.1037,0.0,1,已满足
7233,437,26,2025-01-08,103.4773,103.4773,0.0,1,已满足
7234,437,34,2025-01-08,68.7059,68.7059,0.0,0,已满足
7235,437,37,2025-01-08,3,3,0,0,已满足
7236,437,39,2025-01-08,7,7,0,1,已满足
7237,437,46,2025-01-08,4,4,0,0,已满足
7238,437,54,2025-01-08,11,11,0,0,已满足
7239,437,58,2025-01-08,75.2488,75.2488,0.0,1,已满足
7240,437,70,2025-01-08,5,5,0,1,已满足
7241,437,78,2025-01-08,12,12,0,0,已满足
7242,437,79,2025-01-08,7,7,0,1,已满足
7243,437,81,2025-01-08,8,8,0,0,已满足
7244,437,86,2025-01-08,12,12,0,1,已满足
7245,437,110,2025-01-08,4,4,0,0,已满足
7246,437,116,2025-01-08,108.8585,108.8585,0.0,1,已满足
7247,438,4,2025-01-08,284.1357,284.1357,0.0,1,已满足
7248,438,8,2025-01-08,20,20,0,0,已满足
7249,438,19,2025-01-08,52.7415,52.7415,0.0,0,已满足
7250,438,22,2025-01-08,23,23,0,0,已满足
7251,438,26,2025-01-08,188.7513,188.7513,0.0,1,已满足
7252,438,48,2025-01-08,28,28,0,0,已满足
7253,438,54,2025-01-08,21,21,0,0,已满足
7254,438,56,2025-01-08,25,25,0,0,已满足
7255,438,71,2025-01-08,13,13,0,0,已满足
7256,438,75,2025-01-08,162.6964,162.6964,0.0,0,已满足
7257,438,90,2025-01-08,314.6734,314.6734,0.0,0,已满足
7258,438,97,2025-01-08,31,31,0,0,已满足
7259,438,108,2025-01-08,57.8639,57.8639,0.0,0,已满足
7260,438,109,2025-01-08,3,3,0,0,已满足
7261,438,116,2025-01-08,149.0261,149.0261,0.0,1,已满足
7262,439,5,2025-01-08,14,14,0,0,已满足
7263,439,12,2025-01-08,274.161,274.161,0.0,1,已满足
7264,439,17,2025-01-08,9,9,0,0,已满足
7265,439,19,2025-01-08,237.7719,237.7719,0.0,0,已满足
7266,439,24,2025-01-08,6,6,0,0,已满足
7267,439,30,2025-01-08,23,23,0,0,已满足
7268,439,34,2025-01-08,68.693,68.693,0.0,0,已满足
7269,439,37,2025-01-08,22,22,0,0,已满足
7270,439,48,2025-01-08,9,9,0,0,已满足
7271,439,51,2025-01-08,33.4524,33.4524,0.0,0,已满足
7272,439,54,2025-01-08,30,30,0,0,已满足
7273,439,64,2025-01-08,24,24,0,1,已满足
7274,439,66,2025-01-08,253.8779,253.8779,0.0,0,已满足
7275,439,69,2025-01-08,33,33,0,0,已满足
7276,439,71,2025-01-08,13,13,0,0,已满足
7277,439,81,2025-01-08,27,27,0,0,已满足
7278,439,86,2025-01-08,3,3,0,1,已满足
7279,439,101,2025-01-08,31,31,0,0,已满足
7280,439,106,2025-01-08,159.7878,159.7878,0.0,0,已满足
7281,440,6,2025-01-08,3,3,0,0,已满足
7282,440,10,2025-01-08,76.7184,76.7184,0.0,0,已满足
7283,440,19,2025-01-08,29.6397,29.6397,0.0,0,已满足
7284,440,24,2025-01-08,5,5,0,0,已满足
7285,440,31,2025-01-08,5,5,0,1,已满足
7286,440,45,2025-01-08,11,11,0,1,已满足
7287,440,46,2025-01-08,18,18,0,0,已满足
7288,440,49,2025-01-08,7,7,0,0,已满足
7289,440,57,2025-01-08,17,17,0,0,已满足
7290,440,64,2025-01-08,5,5,0,1,已满足
7291,440,70,2025-01-08,11,11,0,1,已满足
7292,440,72,2025-01-08,6,6,0,0,已满足
7293,440,73,2025-01-08,7,7,0,0,已满足
7294,440,76,2025-01-08,139.4462,139.4462,0.0,0,已满足
7295,440,81,2025-01-08,11,11,0,0,已满足
7296,440,83,2025-01-08,159.2044,159.2044,0.0,0,已满足
7297,440,93,2025-01-08,6,6,0,0,已满足
7298,440,106,2025-01-08,75.7583,75.7583,0.0,0,已满足
7299,441,4,2025-01-09,510.6907,510.6907,0.0,1,已满足
7300,441,6,2025-01-09,58,58,0,0,已满足
7301,441,11,2025-01-09,282.2589,282.2589,0.0,1,已满足
7302,441,13,2025-01-09,85,85,0,1,已满足
7303,441,32,2025-01-09,21,21,0,0,已满足
7304,441,36,2025-01-09,578.9304,578.9304,0.0,0,已满足
7305,441,47,2025-01-09,20,20,0,0,已满足
7306,441,61,2025-01-09,70,70,0,1,已满足
7307,441,67,2025-01-09,170.4117,170.4117,0.0,1,已满足
7308,441,69,2025-01-09,17,17,0,0,已满足
7309,441,85,2025-01-09,72,72,0,1,已满足
7310,441,101,2025-01-09,84,84,0,0,已满足
7311,441,109,2025-01-09,6,6,0,0,已满足
7312,441,116,2025-01-09,137.4537,137.4537,0.0,1,已满足
7313,441,120,2025-01-09,63,63,0,0,已满足
7314,442,6,2025-01-09,12,12,0,0,已满足
7315,442,17,2025-01-09,52,52,0,0,已满足
7316,442,27,2025-01-09,167.8424,167.8424,0.0,0,已满足
7317,442,31,2025-01-09,30,30,0,1,已满足
7318,442,32,2025-01-09,70,70,0,0,已满足
7319,442,33,2025-01-09,20,20,0,1,已满足
7320,442,37,2025-01-09,42,42,0,0,已满足
7321,442,52,2025-01-09,105.1749,105.1749,0.0,0,已满足
7322,442,58,2025-01-09,383.7651,383.7651,0.0,1,已满足
7323,442,59,2025-01-09,64.1564,64.1564,0.0,1,已满足
7324,442,73,2025-01-09,65,65,0,0,已满足
7325,442,79,2025-01-09,46,46,0,1,已满足
7326,442,90,2025-01-09,280.183,280.183,0.0,0,已满足
7327,442,100,2025-01-09,122.7113,122.7113,0.0,1,已满足
7328,443,7,2025-01-09,61,61,0,0,已满足
7329,443,18,2025-01-09,228.5345,228.5345,0.0,1,已满足
7330,443,29,2025-01-09,20,20,0,0,已满足
7331,443,47,2025-01-09,14,14,0,0,已满足
7332,443,57,2025-01-09,47,47,0,0,已满足
7333,443,58,2025-01-09,526.0217,526.0217,0.0,1,已满足
7334,443,61,2025-01-09,19,19,0,1,已满足
7335,443,63,2025-01-09,43,43,0,0,已满足
7336,443,65,2025-01-09,9,9,0,0,已满足
7337,443,68,2025-01-09,327.3579,327.3579,0.0,0,已满足
7338,443,71,2025-01-09,24,24,0,0,已满足
7339,443,78,2025-01-09,27,27,0,0,已满足
7340,443,86,2025-01-09,7,7,0,1,已满足
7341,443,97,2025-01-09,64,64,0,0,已满足
7342,443,106,2025-01-09,103.3728,103.3728,0.0,0,已满足
7343,443,107,2025-01-09,496.342,496.342,0.0,1,已满足
7344,443,118,2025-01-09,46,46,0,1,已满足
7345,443,119,2025-01-09,20,20,0,1,已满足
7346,443,120,2025-01-09,41,41,0,0,已满足
7347,444,3,2025-01-10,826.7319,826.7319,0.0,0,已满足
7348,444,5,2025-01-10,20,20,0,0,已满足
7349,444,10,2025-01-10,541.0002,541.0002,0.0,0,已满足
7350,444,11,2025-01-10,232.2735,232.2735,0.0,1,已满足
7351,444,13,2025-01-10,45,45,0,1,已满足
7352,444,29,2025-01-10,25,25,0,0,已满足
7353,444,37,2025-01-10,69,69,0,0,已满足
7354,444,48,2025-01-10,11,11,0,0,已满足
7355,444,50,2025-01-10,611.8,611.8,0.0,1,已满足
7356,444,64,2025-01-10,76,76,0,1,已满足
7357,444,71,2025-01-10,90,90,0,0,已满足
7358,444,73,2025-01-10,25,25,0,0,已满足
7359,444,77,2025-01-10,19,19,0,1,已满足
7360,444,80,2025-01-10,60,60,0,0,已满足
7361,444,93,2025-01-10,88,88,0,0,已满足
7362,444,96,2025-01-10,24,24,0,0,已满足
7363,444,115,2025-01-10,614.4931,614.4931,0.0,0,已满足
7364,444,118,2025-01-10,12,12,0,1,已满足
7365,445,13,2025-01-10,36,36,0,1,已满足
7366,445,14,2025-01-10,35,35,0,1,已满足
7367,445,24,2025-01-10,38,38,0,0,已满足
7368,445,33,2025-01-10,27,27,0,1,已满足
7369,445,37,2025-01-10,35,35,0,0,已满足
7370,445,40,2025-01-10,28,28,0,1,已满足
7371,445,42,2025-01-10,223.7197,223.7197,0.0,1,已满足
7372,445,44,2025-01-10,267.5667,267.5667,0.0,0,已满足
7373,445,46,2025-01-10,54,54,0,0,已满足
7374,445,49,2025-01-10,44,44,0,0,已满足
7375,445,54,2025-01-10,4,4,0,0,已满足
7376,445,68,2025-01-10,189.2962,189.2962,0.0,0,已满足
7377,445,70,2025-01-10,8,8,0,1,已满足
7378,445,75,2025-01-10,352.318,352.318,0.0,0,已满足
7379,445,87,2025-01-10,37,37,0,0,已满足
7380,445,91,2025-01-10,276.6885,276.6885,0.0,0,已满足
7381,445,93,2025-01-10,45,45,0,0,已满足
7382,445,99,2025-01-10,144.7484,144.7484,0.0,0,已满足
7383,445,107,2025-01-10,67.0442,67.0442,0.0,1,已满足
7384,446,6,2025-01-10,4,4,0,0,已满足
7385,446,7,2025-01-10,10,10,0,0,已满足
7386,446,21,2025-01-10,16,16,0,1,已满足
7387,446,22,2025-01-10,13,13,0,0,已满足
7388,446,23,2025-01-10,8,8,0,0,已满足
7389,446,29,2025-01-10,13,13,0,0,已满足
7390,446,36,2025-01-10,26.2948,26.2948,0.0,0,已满足
7391,446,42,2025-01-10,143.2059,143.2059,0.0,1,已满足
7392,446,45,2025-01-10,2,2,0,1,已满足
7393,446,49,2025-01-10,4,4,0,0,已满足
7394,446,50,2025-01-10,133.2228,133.2228,0.0,1,已满足
7395,446,51,2025-01-10,65.253,65.253,0.0,0,已满足
7396,446,57,2025-01-10,4,4,0,0,已满足
7397,446,70,2025-01-10,16,16,0,1,已满足
7398,446,72,2025-01-10,11,11,0,0,已满足
7399,446,74,2025-01-10,49.2699,49.2699,0.0,1,已满足
7400,446,77,2025-01-10,16,16,0,1,已满足
7401,446,114,2025-01-10,134.3633,134.3633,0.0,1,已满足
7402,446,119,2025-01-10,3,3,0,1,已满足
7403,447,6,2025-01-10,6,6,0,0,已满足
7404,447,10,2025-01-10,106.8419,106.8419,0.0,0,已满足
7405,447,16,2025-01-10,15,15,0,0,已满足
7406,447,26,2025-01-10,159.0698,159.0698,0.0,1,已满足
7407,447,33,2025-01-10,14,14,0,1,已满足
7408,447,35,2025-01-10,61.6178,61.6178,0.0,0,已满足
7409,447,39,2025-01-10,12,12,0,1,已满足
7410,447,49,2025-01-10,11,11,0,0,已满足
7411,447,61,2025-01-10,14,14,0,1,已满足
7412,447,78,2025-01-10,9,9,0,0,已满足
7413,447,80,2025-01-10,16,16,0,0,已满足
7414,447,87,2025-01-10,13,13,0,0,已满足
7415,447,94,2025-01-10,12,12,0,1,已满足
7416,447,104,2025-01-10,13,13,0,0,已满足
7417,447,105,2025-01-10,12,12,0,0,已满足
7418,447,109,2025-01-10,6,6,0,0,已满足
7419,447,110,2025-01-10,9,9,0,0,已满足
7420,448,6,2025-01-10,3,3,0,0,已满足
7421,448,17,2025-01-10,13,13,0,0,已满足
7422,448,27,2025-01-10,41.9606,41.9606,0.0,0,已满足
7423,448,31,2025-01-10,8,8,0,1,已满足
7424,448,32,2025-01-10,18,18,0,0,已满足
7425,448,33,2025-01-10,5,5,0,1,已满足
7426,448,37,2025-01-10,11,11,0,0,已满足
7427,448,52,2025-01-10,26.2937,26.2937,0.0,0,已满足
7428,448,58,2025-01-10,95.9413,95.9413,0.0,1,已满足
7429,448,59,2025-01-10,16.0391,16.0391,0.0,1,已满足
7430,448,73,2025-01-10,17,17,0,0,已满足
7431,448,79,2025-01-10,12,12,0,1,已满足
7432,448,90,2025-01-10,70.0457,70.0457,0.0,0,已满足
7433,448,100,2025-01-10,30.6778,30.6778,0.0,1,已满足
7434,449,1,2025-01-11,1835.82,1835.82,0.0,1,已满足
7435,449,12,2025-01-11,255.3111,255.3111,0.0,1,已满足
7436,449,26,2025-01-11,310.4319,310.4319,0.0,1,已满足
7437,449,34,2025-01-11,206.1176,206.1176,0.0,0,已满足
7438,449,37,2025-01-11,8,8,0,0,已满足
7439,449,39,2025-01-11,21,21,0,1,已满足
7440,449,46,2025-01-11,10,10,0,0,已满足
7441,449,54,2025-01-11,31,31,0,0,已满足
7442,449,58,2025-01-11,225.7464,225.7464,0.0,1,已满足
7443,449,70,2025-01-11,13,13,0,1,已满足
7444,449,78,2025-01-11,36,36,0,0,已满足
7445,449,79,2025-01-11,21,21,0,1,已满足
7446,449,81,2025-01-11,24,24,0,0,已满足
7447,449,86,2025-01-11,35,35,0,1,已满足
7448,449,110,2025-01-11,12,12,0,0,已满足
7449,449,116,2025-01-11,326.5755,326.5755,0.0,1,已满足
7450,450,10,2025-01-12,174.2996,174.2996,0.0,0,已满足
7451,450,24,2025-01-12,29,29,0,0,已满足
7452,450,30,2025-01-12,26,26,0,0,已满足
7453,450,35,2025-01-12,302.7776,302.7776,0.0,0,已满足
7454,450,43,2025-01-12,228.273,228.273,0.0,0,已满足
7455,450,49,2025-01-12,7,7,0,0,已满足
7456,450,51,2025-01-12,141.2108,141.2108,0.0,0,已满足
7457,450,56,2025-01-12,6,6,0,0,已满足
7458,450,63,2025-01-12,4,4,0,0,已满足
7459,450,65,2025-01-12,5,5,0,0,已满足
7460,450,73,2025-01-12,33,33,0,0,已满足
7461,450,77,2025-01-12,35,35,0,1,已满足
7462,450,80,2025-01-12,21,21,0,0,已满足
7463,450,81,2025-01-12,22,22,0,0,已满足
7464,450,99,2025-01-12,308.4207,308.4207,0.0,0,已满足
7465,450,106,2025-01-12,47.045,47.045,0.0,0,已满足
7466,450,117,2025-01-12,23,23,0,0,已满足
7467,450,120,2025-01-12,19,19,0,0,已满足
7468,451,3,2025-01-12,154.9457,154.9457,0.0,0,已满足
7469,451,9,2025-01-12,32,32,0,0,已满足
7470,451,20,2025-01-12,63.2681,63.2681,0.0,0,已满足
7471,451,28,2025-01-12,26.0501,26.0501,0.0,0,已满足
7472,451,29,2025-01-12,30,30,0,0,已满足
7473,451,32,2025-01-12,34,34,0,0,已满足
7474,451,36,2025-01-12,264.8758,264.8758,0.0,0,已满足
7475,451,46,2025-01-12,12,12,0,0,已满足
7476,451,56,2025-01-12,26,26,0,0,已满足
7477,451,59,2025-01-12,269.1302,269.1302,0.0,1,已满足
7478,451,61,2025-01-12,36,36,0,1,已满足
7479,451,67,2025-01-12,97.777,97.777,0.0,1,已满足
7480,451,81,2025-01-12,28,28,0,0,已满足
7481,451,90,2025-01-12,172.5185,172.5185,0.0,0,已满足
7482,451,102,2025-01-12,22,22,0,1,已满足
7483,451,108,2025-01-12,297.4464,297.4464,0.0,0,已满足
7484,451,113,2025-01-12,30,30,0,0,已满足
7485,451,115,2025-01-12,112.3789,112.3789,0.0,0,已满足
7486,452,13,2025-01-13,50,50,0,1,已满足
7487,452,14,2025-01-13,14,14,0,1,已满足
7488,452,17,2025-01-13,11,11,0,0,已满足
7489,452,19,2025-01-13,698.3496,698.3496,0.0,0,已满足
7490,452,42,2025-01-13,734.6467,734.6467,0.0,1,已满足
7491,452,46,2025-01-13,54,54,0,0,已满足
7492,452,49,2025-01-13,37,37,0,0,已满足
7493,452,64,2025-01-13,53,53,0,1,已满足
7494,452,66,2025-01-13,194.8574,194.8574,0.0,0,已满足
7495,452,73,2025-01-13,24,24,0,0,已满足
7496,452,80,2025-01-13,75,75,0,0,已满足
7497,452,92,2025-01-13,76.5211,76.5211,0.0,0,已满足
7498,452,93,2025-01-13,85,85,0,0,已满足
7499,452,95,2025-01-13,31,31,0,0,已满足
7500,452,99,2025-01-13,112.5496,112.5496,0.0,0,已满足
7501,452,118,2025-01-13,9,9,0,1,已满足
7502,453,3,2025-01-13,306.1777,306.1777,0.0,0,已满足
7503,453,6,2025-01-13,26,26,0,0,已满足
7504,453,11,2025-01-13,384.4942,384.4942,0.0,1,已满足
7505,453,12,2025-01-13,396.495,396.495,0.0,1,已满足
7506,453,26,2025-01-13,137.9974,137.9974,0.0,1,已满足
7507,453,29,2025-01-13,28,28,0,0,已满足
7508,453,40,2025-01-13,12,12,0,1,已满足
7509,453,43,2025-01-13,201.1586,201.1586,0.0,0,已满足
7510,453,44,2025-01-13,360.2118,360.2118,0.0,0,已满足
7511,453,46,2025-01-13,29,29,0,0,已满足
7512,453,50,2025-01-13,227.9623,227.9623,0.0,1,已满足
7513,453,54,2025-01-13,15,15,0,0,已满足
7514,453,55,2025-01-13,9,9,0,0,已满足
7515,453,62,2025-01-13,24,24,0,0,已满足
7516,453,68,2025-01-13,303.955,303.955,0.0,0,已满足
7517,453,76,2025-01-13,127.3965,127.3965,0.0,0,已满足
7518,453,77,2025-01-13,7,7,0,1,已满足
7519,453,79,2025-01-13,18,18,0,1,已满足
7520,453,98,2025-01-13,243.6488,243.6488,0.0,1,已满足
7521,453,110,2025-01-13,11,11,0,0,已满足
7522,454,10,2025-01-13,174.2996,174.2996,0.0,0,已满足
7523,454,24,2025-01-13,29,29,0,0,已满足
7524,454,30,2025-01-13,26,26,0,0,已满足
7525,454,35,2025-01-13,302.7776,302.7776,0.0,0,已满足
7526,454,43,2025-01-13,228.273,228.273,0.0,0,已满足
7527,454,49,2025-01-13,7,7,0,0,已满足
7528,454,51,2025-01-13,141.2108,141.2108,0.0,0,已满足
7529,454,56,2025-01-13,6,6,0,0,已满足
7530,454,63,2025-01-13,4,4,0,0,已满足
7531,454,65,2025-01-13,5,5,0,0,已满足
7532,454,73,2025-01-13,33,33,0,0,已满足
7533,454,77,2025-01-13,35,35,0,1,已满足
7534,454,80,2025-01-13,21,21,0,0,已满足
7535,454,81,2025-01-13,22,22,0,0,已满足
7536,454,99,2025-01-13,308.4207,308.4207,0.0,0,已满足
7537,454,106,2025-01-13,47.045,47.045,0.0,0,已满足
7538,454,117,2025-01-13,23,23,0,0,已满足
7539,454,120,2025-01-13,19,19,0,0,已满足
7540,455,2,2025-01-13,212.1465,212.1465,0.0,0,已满足
7541,455,13,2025-01-13,22,22,0,1,已满足
7542,455,15,2025-01-13,30,30,0,0,已满足
7543,455,17,2025-01-13,14,14,0,0,已满足
7544,455,22,2025-01-13,37,37,0,0,已满足
7545,455,43,2025-01-13,272.2261,272.2261,0.0,0,已满足
7546,455,44,2025-01-13,71.0478,71.0478,0.0,0,已满足
7547,455,57,2025-01-13,13,13,0,0,已满足
7548,455,65,2025-01-13,14,14,0,0,已满足
7549,455,71,2025-01-13,9,9,0,0,已满足
7550,455,74,2025-01-13,45.5298,45.5298,0.0,1,已满足
7551,455,75,2025-01-13,72.7991,72.7991,0.0,0,已满足
7552,455,93,2025-01-13,33,33,0,0,已满足
7553,455,97,2025-01-13,20,20,0,0,已满足
7554,455,98,2025-01-13,228.8898,228.8898,0.0,1,已满足
7555,455,104,2025-01-13,13,13,0,0,已满足
7556,455,120,2025-01-13,13,13,0,0,已满足
7557,456,6,2025-01-13,6,6,0,0,已满足
7558,456,18,2025-01-13,264.6834,264.6834,0.0,1,已满足
7559,456,26,2025-01-13,278.9351,278.9351,0.0,1,已满足
7560,456,27,2025-01-13,153.6511,153.6511,0.0,0,已满足
7561,456,45,2025-01-13,32,32,0,1,已满足
7562,456,53,2025-01-13,17,17,0,0,已满足
7563,456,55,2025-01-13,4,4,0,0,已满足
7564,456,73,2025-01-13,36,36,0,0,已满足
7565,456,76,2025-01-13,211.0082,211.0082,0.0,0,已满足
7566,456,82,2025-01-13,90.4451,90.4451,0.0,0,已满足
7567,456,83,2025-01-13,164.7808,164.7808,0.0,0,已满足
7568,456,91,2025-01-13,142.6497,142.6497,0.0,0,已满足
7569,456,92,2025-01-13,105.2246,105.2246,0.0,0,已满足
7570,456,94,2025-01-13,26,26,0,1,已满足
7571,456,95,2025-01-13,4,4,0,0,已满足
7572,456,98,2025-01-13,210.5636,210.5636,0.0,1,已满足
7573,456,99,2025-01-13,75.7659,75.7659,0.0,0,已满足
7574,456,111,2025-01-13,36,36,0,1,已满足
7575,457,8,2025-01-13,18,18,0,0,已满足
7576,457,17,2025-01-13,16,16,0,0,已满足
7577,457,19,2025-01-13,156.883,156.883,0.0,0,已满足
7578,457,36,2025-01-13,80.0947,80.0947,0.0,0,已满足
7579,457,45,2025-01-13,3,3,0,1,已满足
7580,457,47,2025-01-13,2,2,0,0,已满足
7581,457,54,2025-01-13,4,4,0,0,已满足
7582,457,64,2025-01-13,18,18,0,1,已满足
7583,457,73,2025-01-13,2,2,0,0,已满足
7584,457,76,2025-01-13,114.7542,114.7542,0.0,0,已满足
7585,457,107,2025-01-13,106.3318,106.3318,0.0,1,已满足
7586,457,108,2025-01-13,128.1521,128.1521,0.0,0,已满足
7587,457,111,2025-01-13,19,19,0,1,已满足
7588,457,114,2025-01-13,158.0293,158.0293,0.0,1,已满足
7589,457,119,2025-01-13,5,5,0,1,已满足
7590,458,6,2025-01-14,6,6,0,0,已满足
7591,458,10,2025-01-14,106.8419,106.8419,0.0,0,已满足
7592,458,16,2025-01-14,15,15,0,0,已满足
7593,458,26,2025-01-14,159.0698,159.0698,0.0,1,已满足
