ar_snapshot_id,snapshot_date,customer_id,invoice_id,invoice_amount,paid_amount,outstanding_amount,due_date,overdue_days,aging_bucket,risk_level
14768,2026-07-10,17,1173,236443.39,0.0,236443.39,2026-03-04,128,90天以上,高
14769,2026-07-10,62,1174,809557.47,809557.47,0.0,2026-02-08,0,1-30天,低
14770,2026-07-10,62,1175,1212791.5,1212791.5,0.0,2026-05-06,0,1-30天,低
14771,2026-07-10,26,1176,447959.64,447959.64,0.0,2026-02-21,0,1-30天,低
14772,2026-07-10,74,1177,654040.74,654040.74,0.0,2026-05-11,0,1-30天,低
14773,2026-07-10,26,1178,150928.02,150928.02,0.0,2026-03-06,0,1-30天,低
14774,2026-07-10,57,1179,260716.73,260716.73,0.0,2026-05-17,0,1-30天,低
14775,2026-07-10,7,1180,669381.54,535505.23,133876.31,2026-04-26,75,61-90天,高
14776,2026-07-10,18,1181,279719.89,279719.89,0.0,2026-01-27,0,1-30天,低
14777,2026-07-10,10,1182,333436.94,333436.94,0.0,2026-05-11,0,1-30天,低
14778,2026-07-10,32,1183,360905.36,288724.29,72181.07,2026-05-28,43,31-60天,高
14779,2026-07-10,24,1184,382562.48,382562.48,0.0,2026-03-15,0,1-30天,低
14780,2026-07-10,9,1185,739992.24,739992.24,0.0,2026-05-11,0,1-30天,低
14781,2026-07-10,80,1186,492769.9,492769.9,0.0,2026-04-11,0,1-30天,低
14782,2026-07-10,14,1187,174339.09,174339.09,0.0,2026-04-28,0,1-30天,低
14783,2026-07-10,67,1188,678886.32,678886.32,0.0,2026-06-18,0,1-30天,低
14784,2026-07-10,20,1189,257891.69,257891.69,0.0,2026-05-08,0,1-30天,低
14785,2026-07-10,27,1190,157502.1,78751.05,78751.05,2026-03-16,116,90天以上,高
14786,2026-07-10,16,1191,452219.44,452219.44,0.0,2026-05-05,0,1-30天,低
14787,2026-07-10,20,1192,651360.03,651360.03,0.0,2026-03-31,0,1-30天,低
14788,2026-07-10,25,1193,962003.95,962003.95,0.0,2026-03-04,0,1-30天,低
14789,2026-07-10,75,1194,735945.6,588756.48,147189.12,2026-04-04,97,90天以上,高
14790,2026-07-10,10,1195,293241.89,0.0,293241.89,2026-06-15,25,1-30天,中
14791,2026-07-10,23,1196,195548.52,195548.52,0.0,2026-05-01,0,1-30天,低
14792,2026-07-10,69,1197,705399.06,705399.06,0.0,2026-04-24,0,1-30天,低
14793,2026-07-10,40,1198,353726.0,282980.8,70745.2,2026-03-09,123,90天以上,高
14794,2026-07-10,22,1199,273919.67,0.0,273919.67,2026-07-06,4,1-30天,中
14795,2026-07-10,62,1200,352323.02,352323.02,0.0,2026-05-11,0,1-30天,低
14796,2026-07-10,70,1201,551092.2,551092.2,0.0,2026-03-19,0,1-30天,低
14797,2026-07-10,47,1202,564806.14,564806.14,0.0,2026-05-04,0,1-30天,低
14798,2026-07-10,24,1203,417389.53,417389.53,0.0,2026-02-08,0,1-30天,低
14799,2026-07-10,61,1204,1349792.04,1349792.04,0.0,2026-04-09,0,1-30天,低
14800,2026-07-10,34,1205,763434.03,763434.03,0.0,2026-02-15,0,1-30天,低
14801,2026-07-10,32,1206,655092.2,655092.2,0.0,2026-06-02,0,1-30天,低
14802,2026-07-10,77,1207,155983.37,155983.37,0.0,2026-03-09,0,1-30天,低
14803,2026-07-10,58,1208,454732.08,363785.66,90946.42,2026-05-11,60,31-60天,高
14804,2026-07-10,41,1209,900050.84,0.0,900050.84,2026-06-13,27,1-30天,中
14805,2026-07-10,19,1210,155821.09,0.0,155821.09,2026-07-19,0,未到期,低
14806,2026-07-10,67,1211,209950.36,209950.36,0.0,2026-06-24,0,1-30天,低
14807,2026-07-10,36,1212,1324186.75,0.0,1324186.75,2026-04-09,92,90天以上,高
14808,2026-07-10,64,1213,442657.26,442657.26,0.0,2026-03-29,0,1-30天,低
14809,2026-07-10,76,1214,381537.08,0.0,381537.08,2026-03-30,102,90天以上,高
14810,2026-07-10,55,1215,1058811.28,1058811.28,0.0,2026-03-21,0,1-30天,低
14811,2026-07-10,61,1216,341042.9,341042.9,0.0,2026-04-18,0,1-30天,低
14812,2026-07-10,59,1217,245095.82,245095.82,0.0,2026-05-12,0,1-30天,低
14813,2026-07-10,7,1218,397276.88,397276.88,0.0,2026-06-04,0,1-30天,低
14814,2026-07-10,47,1219,237049.55,237049.55,0.0,2026-05-01,0,1-30天,低
14815,2026-07-10,41,1220,179382.1,179382.1,0.0,2026-03-29,0,1-30天,低
14816,2026-07-10,56,1221,227649.04,227649.04,0.0,2026-06-06,0,1-30天,低
14817,2026-07-10,19,1222,389505.4,0.0,389505.4,2026-07-05,5,1-30天,中
14818,2026-07-10,63,1223,346125.92,346125.92,0.0,2026-03-31,0,1-30天,低
14819,2026-07-10,15,1224,246084.19,246084.19,0.0,2026-05-02,0,1-30天,低
14820,2026-07-10,11,1225,223195.8,223195.8,0.0,2026-05-03,0,1-30天,低
14821,2026-07-10,58,1226,641963.3,641963.3,0.0,2026-04-17,0,1-30天,低
14822,2026-07-10,78,1227,183945.19,0.0,183945.19,2026-03-03,129,90天以上,高
14823,2026-07-10,55,1228,189104.84,189104.84,0.0,2026-04-23,0,1-30天,低
14824,2026-07-10,60,1229,910602.55,910602.55,0.0,2026-04-28,0,1-30天,低
14825,2026-07-10,17,1230,989415.55,989415.55,0.0,2026-04-30,0,1-30天,低
14826,2026-07-10,50,1231,544596.18,544596.18,0.0,2026-05-16,0,1-30天,低
14827,2026-07-10,17,1232,207732.13,207732.13,0.0,2026-05-18,0,1-30天,低
14828,2026-07-10,1,1233,272600.65,272600.65,0.0,2026-04-08,0,1-30天,低
14829,2026-07-10,38,1234,935179.0,935179.0,0.0,2026-05-25,0,1-30天,低
14830,2026-07-10,25,1235,337323.26,337323.26,0.0,2026-04-19,0,1-30天,低
14831,2026-07-10,22,1236,588764.07,0.0,588764.07,2026-07-18,0,未到期,低
14832,2026-07-10,54,1237,364826.1,364826.1,0.0,2026-03-30,0,1-30天,低
14833,2026-07-10,79,1238,134182.15,134182.15,0.0,2026-05-15,0,1-30天,低
14834,2026-07-10,47,1239,1952761.85,1952761.85,0.0,2026-06-05,0,1-30天,低
14835,2026-07-10,44,1240,509922.3,509922.3,0.0,2026-03-17,0,1-30天,低
14836,2026-07-10,24,1241,246551.89,197241.51,49310.38,2026-04-18,83,61-90天,高
14837,2026-07-10,2,1242,399838.92,319871.14,79967.78,2026-03-15,117,90天以上,高
14838,2026-07-10,35,1243,913850.8,913850.8,0.0,2026-06-10,0,1-30天,低
14839,2026-07-10,16,1244,706447.88,565158.3,141289.58,2026-05-01,70,61-90天,高
14840,2026-07-10,14,1245,237635.07,237635.07,0.0,2026-03-31,0,1-30天,低
14841,2026-07-10,68,1246,717362.88,717362.88,0.0,2026-04-28,0,1-30天,低
14842,2026-07-10,70,1247,224459.1,224459.1,0.0,2026-05-06,0,1-30天,低
14843,2026-07-10,70,1248,185279.57,185279.57,0.0,2026-05-23,0,1-30天,低
14844,2026-07-10,62,1249,1615365.8,807682.9,807682.9,2026-04-08,93,90天以上,高
14845,2026-07-10,32,1250,485773.98,242886.99,242886.99,2026-05-04,67,61-90天,高
14846,2026-07-10,15,1251,393975.3,0.0,393975.3,2026-07-04,6,1-30天,中
14847,2026-07-10,73,1252,509773.4,509773.4,0.0,2026-04-29,0,1-30天,低
14848,2026-07-10,63,1253,215214.34,215214.34,0.0,2026-05-22,0,1-30天,低
14849,2026-07-10,64,1254,150356.87,150356.87,0.0,2026-04-19,0,1-30天,低
14850,2026-07-10,46,1255,363608.9,181804.45,181804.45,2026-03-23,109,90天以上,高
14851,2026-07-10,68,1256,245311.38,0.0,245311.38,2026-07-09,1,1-30天,中
14852,2026-07-10,29,1257,882697.75,882697.75,0.0,2026-06-15,0,1-30天,低
14853,2026-07-10,33,1258,834720.5,834720.5,0.0,2026-05-26,0,1-30天,低
14854,2026-07-10,6,1259,415860.76,415860.76,0.0,2026-04-28,0,1-30天,低
14855,2026-07-10,73,1260,502613.61,502613.61,0.0,2026-04-23,0,1-30天,低
14856,2026-07-10,69,1261,791730.66,791730.66,0.0,2026-06-07,0,1-30天,低
14857,2026-07-10,12,1262,1258887.0,1258887.0,0.0,2026-07-05,0,1-30天,低
14858,2026-07-10,45,1263,383735.46,383735.46,0.0,2026-05-31,0,1-30天,低
14859,2026-07-10,22,1264,228045.86,228045.86,0.0,2026-06-05,0,1-30天,低
14860,2026-07-10,47,1265,499873.8,0.0,499873.8,2026-05-24,47,31-60天,高
14861,2026-07-10,66,1266,304437.71,243550.17,60887.54,2026-06-03,37,31-60天,高
14862,2026-07-10,2,1267,649237.8,649237.8,0.0,2026-06-05,0,1-30天,低
14863,2026-07-10,26,1268,891516.8,891516.8,0.0,2026-05-26,0,1-30天,低
14864,2026-07-10,74,1269,816094.32,0.0,816094.32,2026-06-21,19,1-30天,中
14865,2026-07-10,75,1270,333383.94,333383.94,0.0,2026-06-03,0,1-30天,低
14866,2026-07-10,62,1271,254117.14,254117.14,0.0,2026-06-04,0,1-30天,低
14867,2026-07-10,22,1272,1116063.12,1116063.12,0.0,2026-06-02,0,1-30天,低
14868,2026-07-10,51,1273,1580465.2,1580465.2,0.0,2026-03-25,0,1-30天,低
14869,2026-07-10,60,1274,540761.86,540761.86,0.0,2026-05-06,0,1-30天,低
14870,2026-07-10,79,1275,182958.84,0.0,182958.84,2026-07-13,0,未到期,低
14871,2026-07-10,39,1276,1126067.88,900854.3,225213.58,2026-05-22,49,31-60天,高
14872,2026-07-10,25,1277,384955.7,384955.7,0.0,2026-04-11,0,1-30天,低
14873,2026-07-10,77,1278,334368.96,0.0,334368.96,2026-06-12,28,1-30天,中
14874,2026-07-10,30,1279,250008.62,0.0,250008.62,2026-07-16,0,未到期,低
14875,2026-07-10,18,1280,256150.32,256150.32,0.0,2026-03-18,0,1-30天,低
14876,2026-07-10,34,1281,1149254.2,1149254.2,0.0,2026-05-25,0,1-30天,低
14877,2026-07-10,48,1282,599841.92,0.0,599841.92,2026-08-02,0,未到期,低
14878,2026-07-10,23,1283,707479.24,707479.24,0.0,2026-05-10,0,1-30天,低
14879,2026-07-10,28,1284,1046287.48,837029.98,209257.5,2026-05-17,54,31-60天,高
14880,2026-07-10,7,1285,527597.34,0.0,527597.34,2026-06-25,15,1-30天,中
14881,2026-07-10,20,1286,332978.26,332978.26,0.0,2026-05-20,0,1-30天,低
14882,2026-07-10,77,1287,255527.21,255527.21,0.0,2026-03-30,0,1-30天,低
14883,2026-07-10,76,1288,885112.75,885112.75,0.0,2026-05-21,0,1-30天,低
14884,2026-07-10,60,1289,1098694.5,1098694.5,0.0,2026-03-23,0,1-30天,低
14885,2026-07-10,16,1290,427875.16,427875.16,0.0,2026-05-14,0,1-30天,低
14886,2026-07-10,72,1291,1439497.28,1439497.28,0.0,2026-04-01,0,1-30天,低
14887,2026-07-10,52,1292,997142.2,797713.76,199428.44,2026-06-03,37,31-60天,高
14888,2026-07-10,32,1293,782381.75,0.0,782381.75,2026-07-02,8,1-30天,中
14889,2026-07-10,51,1294,247135.26,247135.26,0.0,2026-06-10,0,1-30天,低
14890,2026-07-10,1,1295,919571.72,919571.72,0.0,2026-05-19,0,1-30天,低
14891,2026-07-10,43,1296,234851.09,234851.09,0.0,2026-05-23,0,1-30天,低
14892,2026-07-10,42,1297,269186.12,215348.9,53837.22,2026-04-17,84,61-90天,高
14893,2026-07-10,66,1298,425681.02,425681.02,0.0,2026-05-30,0,1-30天,低
14894,2026-07-10,44,1299,273811.7,0.0,273811.7,2026-04-21,80,61-90天,高
14895,2026-07-10,23,1300,176945.7,0.0,176945.7,2026-06-21,19,1-30天,中
14896,2026-07-10,7,1301,502470.93,502470.93,0.0,2026-05-05,0,1-30天,低
14897,2026-07-10,7,1302,500974.9,0.0,500974.9,2026-06-27,13,1-30天,中
14898,2026-07-10,52,1303,1489187.6,0.0,1489187.6,2026-07-12,0,未到期,低
14899,2026-07-10,16,1304,1142480.25,0.0,1142480.25,2026-07-31,0,未到期,低
14900,2026-07-10,32,1305,395805.54,395805.54,0.0,2026-06-09,0,1-30天,低
14901,2026-07-10,53,1306,885473.85,885473.85,0.0,2026-06-26,0,1-30天,低
14902,2026-07-10,70,1307,251802.15,125901.08,125901.07,2026-06-04,36,31-60天,高
14903,2026-07-10,74,1308,205382.54,0.0,205382.54,2026-06-17,23,1-30天,中
14904,2026-07-10,63,1309,854859.92,854859.92,0.0,2026-06-24,0,1-30天,低
14905,2026-07-10,53,1310,213699.64,213699.64,0.0,2026-05-30,0,1-30天,低
14906,2026-07-10,4,1311,158238.26,158238.26,0.0,2026-04-21,0,1-30天,低
14907,2026-07-10,28,1312,1559025.68,0.0,1559025.68,2026-04-20,81,61-90天,高
14908,2026-07-10,19,1313,721428.08,0.0,721428.08,2026-07-21,0,未到期,低
14909,2026-07-10,68,1314,184317.28,0.0,184317.28,2026-06-13,27,1-30天,中
14910,2026-07-10,21,1315,197688.18,98844.09,98844.09,2026-06-16,24,1-30天,中
14911,2026-07-10,11,1316,809373.72,809373.72,0.0,2026-03-22,0,1-30天,低
14912,2026-07-10,19,1317,194955.88,194955.88,0.0,2026-05-20,0,1-30天,低
14913,2026-07-10,17,1318,421551.2,0.0,421551.2,2026-06-22,18,1-30天,中
14914,2026-07-10,11,1319,294638.01,294638.01,0.0,2026-04-30,0,1-30天,低
14915,2026-07-10,35,1320,715214.08,0.0,715214.08,2026-06-25,15,1-30天,中
14916,2026-07-10,52,1321,1090888.4,0.0,1090888.4,2026-07-30,0,未到期,低
14917,2026-07-10,26,1322,246947.83,0.0,246947.83,2026-07-05,5,1-30天,中
14918,2026-07-10,63,1323,265783.01,265783.01,0.0,2026-05-13,0,1-30天,低
14919,2026-07-10,61,1324,150058.32,0.0,150058.32,2026-07-28,0,未到期,低
14920,2026-07-10,41,1325,429120.7,429120.7,0.0,2026-06-22,0,1-30天,低
14921,2026-07-10,35,1326,853215.45,0.0,853215.45,2026-07-01,9,1-30天,中
14922,2026-07-10,32,1327,320606.16,0.0,320606.16,2026-07-16,0,未到期,低
14923,2026-07-10,47,1328,210198.15,0.0,210198.15,2026-07-17,0,未到期,低
14924,2026-07-10,26,1329,306969.45,306969.45,0.0,2026-06-07,0,1-30天,低
14925,2026-07-10,69,1330,200640.06,200640.06,0.0,2026-05-01,0,1-30天,低
14926,2026-07-10,71,1331,256621.5,0.0,256621.5,2026-07-04,6,1-30天,中
14927,2026-07-10,27,1332,309515.91,309515.91,0.0,2026-06-12,0,1-30天,低
14928,2026-07-10,37,1333,838471.05,419235.53,419235.52,2026-04-29,72,61-90天,高
14929,2026-07-10,1,1334,188404.34,94202.17,94202.17,2026-06-02,38,31-60天,高
14930,2026-07-10,56,1335,327773.84,327773.84,0.0,2026-06-15,0,1-30天,低
14931,2026-07-10,53,1336,380538.64,0.0,380538.64,2026-06-29,11,1-30天,中
14932,2026-07-10,55,1337,381815.78,381815.78,0.0,2026-06-12,0,1-30天,低
14933,2026-07-10,20,1338,160399.74,160399.74,0.0,2026-05-27,0,1-30天,低
14934,2026-07-10,20,1339,549017.24,0.0,549017.24,2026-06-19,21,1-30天,中
14935,2026-07-10,66,1340,186416.37,0.0,186416.37,2026-05-08,63,61-90天,高
14936,2026-07-10,22,1341,1479930.4,0.0,1479930.4,2026-08-10,0,未到期,低
14937,2026-07-10,24,1342,196408.19,157126.55,39281.64,2026-04-10,91,90天以上,高
14938,2026-07-10,37,1343,388712.3,388712.3,0.0,2026-06-09,0,1-30天,低
14939,2026-07-10,47,1344,324315.44,0.0,324315.44,2026-07-02,8,1-30天,中
14940,2026-07-10,6,1345,855049.35,0.0,855049.35,2026-07-27,0,未到期,低
14941,2026-07-10,47,1346,477366.4,238683.2,238683.2,2026-06-23,17,1-30天,中
14942,2026-07-10,18,1347,399167.76,319334.21,79833.55,2026-06-18,22,1-30天,中
14943,2026-07-10,4,1348,226436.22,226436.22,0.0,2026-05-06,0,1-30天,低
14944,2026-07-10,70,1349,702979.8,0.0,702979.8,2026-07-07,3,1-30天,中
14945,2026-07-10,44,1350,277115.63,0.0,277115.63,2026-04-23,78,61-90天,高
14946,2026-07-10,7,1351,188826.5,0.0,188826.5,2026-08-10,0,未到期,低
14947,2026-07-10,19,1352,230347.62,0.0,230347.62,2026-06-28,12,1-30天,中
14948,2026-07-10,26,1353,473573.06,473573.06,0.0,2026-06-10,0,1-30天,低
14949,2026-07-10,7,1354,821435.16,0.0,821435.16,2026-08-26,0,未到期,低
14950,2026-07-10,28,1355,648443.5,648443.5,0.0,2026-05-09,0,1-30天,低
14951,2026-07-10,53,1356,703452.52,703452.52,0.0,2026-06-01,0,1-30天,低
14952,2026-07-10,39,1357,289628.04,0.0,289628.04,2026-07-04,6,1-30天,中
14953,2026-07-10,46,1358,1066376.45,1066376.45,0.0,2026-06-06,0,1-30天,低
14954,2026-07-10,78,1359,286547.15,286547.15,0.0,2026-05-23,0,1-30天,低
14955,2026-07-10,28,1360,531441.94,425153.55,106288.39,2026-06-14,26,1-30天,中
14956,2026-07-10,62,1361,435289.18,435289.18,0.0,2026-04-29,0,1-30天,低
14957,2026-07-10,6,1362,1011605.64,0.0,1011605.64,2026-07-04,6,1-30天,中
14958,2026-07-10,76,1363,358195.54,358195.54,0.0,2026-06-27,0,1-30天,低
14959,2026-07-10,70,1364,291822.5,291822.5,0.0,2026-06-17,0,1-30天,低
14960,2026-07-10,5,1365,1145799.35,0.0,1145799.35,2026-07-14,0,未到期,低
14961,2026-07-10,44,1366,502208.0,502208.0,0.0,2026-04-24,0,1-30天,低
14962,2026-07-10,1,1367,714546.09,571636.87,142909.22,2026-06-12,28,1-30天,中
14963,2026-07-10,4,1368,166059.58,166059.58,0.0,2026-06-07,0,1-30天,低
14964,2026-07-10,35,1369,677242.32,0.0,677242.32,2026-07-31,0,未到期,低
14965,2026-07-10,8,1370,363881.12,363881.12,0.0,2026-05-27,0,1-30天,低
14966,2026-07-10,29,1371,492542.08,394033.66,98508.42,2026-05-09,62,61-90天,高
14967,2026-07-10,47,1372,585157.62,585157.62,0.0,2026-05-06,0,1-30天,低
14968,2026-07-10,46,1373,248538.92,248538.92,0.0,2026-05-03,0,1-30天,低
14969,2026-07-10,69,1374,580553.01,580553.01,0.0,2026-05-31,0,1-30天,低
14970,2026-07-10,18,1375,159642.84,159642.84,0.0,2026-05-15,0,1-30天,低
14971,2026-07-10,20,1376,246880.34,0.0,246880.34,2026-08-02,0,未到期,低
14972,2026-07-10,42,1377,148934.2,148934.2,0.0,2026-05-27,0,1-30天,低
14973,2026-07-10,61,1378,931818.44,931818.44,0.0,2026-05-29,0,1-30天,低
14974,2026-07-10,20,1379,857810.96,0.0,857810.96,2026-07-05,5,1-30天,中
14975,2026-07-10,29,1380,821978.16,410989.08,410989.08,2026-05-25,46,31-60天,高
14976,2026-07-10,63,1381,956672.35,0.0,956672.35,2026-07-24,0,未到期,低
14977,2026-07-10,58,1382,448796.28,0.0,448796.28,2026-07-06,4,1-30天,中
14978,2026-07-10,6,1383,186241.92,0.0,186241.92,2026-08-09,0,未到期,低
14979,2026-07-10,17,1384,224328.67,224328.67,0.0,2026-05-22,0,1-30天,低
14980,2026-07-10,41,1385,1027086.52,0.0,1027086.52,2026-07-13,0,未到期,低
14981,2026-07-10,67,1386,761500.76,0.0,761500.76,2026-08-18,0,未到期,低
14982,2026-07-10,42,1387,584085.84,584085.84,0.0,2026-06-14,0,1-30天,低
14983,2026-07-10,9,1388,204416.57,102208.29,102208.28,2026-06-28,12,1-30天,中
14984,2026-07-10,27,1389,1378262.0,1102609.6,275652.4,2026-05-18,53,31-60天,高
14985,2026-07-10,55,1390,416100.32,0.0,416100.32,2026-07-17,0,未到期,低
14986,2026-07-10,54,1391,289194.48,0.0,289194.48,2026-08-14,0,未到期,低
14987,2026-07-10,5,1392,357850.2,0.0,357850.2,2026-06-17,23,1-30天,中
14988,2026-07-10,44,1393,527353.44,527353.44,0.0,2026-05-05,0,1-30天,低
14989,2026-07-10,70,1394,218595.63,218595.63,0.0,2026-06-07,0,1-30天,低
14990,2026-07-10,66,1395,800653.24,0.0,800653.24,2026-07-29,0,未到期,低
14991,2026-07-10,47,1396,346746.34,346746.34,0.0,2026-06-15,0,1-30天,低
14992,2026-07-10,47,1397,1753238.1,876619.05,876619.05,2026-07-03,7,1-30天,中
14993,2026-07-10,22,1398,388177.52,0.0,388177.52,2026-07-26,0,未到期,低
14994,2026-07-10,33,1399,279873.12,223898.5,55974.62,2026-06-17,23,1-30天,中
14995,2026-07-10,54,1400,493513.82,0.0,493513.82,2026-07-10,0,未到期,低
14996,2026-07-10,16,1401,272063.12,0.0,272063.12,2026-07-21,0,未到期,低
14997,2026-07-10,44,1402,1453781.8,1453781.8,0.0,2026-05-02,0,1-30天,低
14998,2026-07-10,65,1403,360250.14,360250.14,0.0,2026-06-16,0,1-30天,低
14999,2026-07-10,18,1404,185946.71,185946.71,0.0,2026-05-09,0,1-30天,低
15000,2026-07-10,73,1405,422209.0,211104.5,211104.5,2026-07-04,6,1-30天,中
15001,2026-07-10,28,1406,219167.46,175333.97,43833.49,2026-05-23,48,31-60天,高
15002,2026-07-10,56,1407,799740.68,0.0,799740.68,2026-09-01,0,未到期,低
15003,2026-07-10,70,1408,1638595.44,0.0,1638595.44,2026-07-13,0,未到期,低
15004,2026-07-10,61,1409,388584.78,0.0,388584.78,2026-08-04,0,未到期,低
15005,2026-07-10,15,1410,775395.96,387697.98,387697.98,2026-06-24,16,1-30天,中
15006,2026-07-10,26,1411,260067.37,260067.37,0.0,2026-05-25,0,1-30天,低
15007,2026-07-10,22,1412,645372.15,0.0,645372.15,2026-08-25,0,未到期,低
15008,2026-07-10,30,1413,1193323.72,0.0,1193323.72,2026-07-19,0,未到期,低
15009,2026-07-10,71,1414,207668.98,0.0,207668.98,2026-08-09,0,未到期,低
15010,2026-07-10,79,1415,241061.96,0.0,241061.96,2026-07-11,0,未到期,低
15011,2026-07-10,8,1416,765303.7,0.0,765303.7,2026-06-18,22,1-30天,中
15012,2026-07-10,10,1417,145841.01,0.0,145841.01,2026-07-17,0,未到期,低
15013,2026-07-10,48,1418,164162.62,0.0,164162.62,2026-08-09,0,未到期,低
15014,2026-07-10,19,1419,977030.08,0.0,977030.08,2026-08-23,0,未到期,低
15015,2026-07-10,77,1420,239003.54,239003.54,0.0,2026-05-23,0,1-30天,低
15016,2026-07-10,2,1421,555430.98,555430.98,0.0,2026-06-04,0,1-30天,低
15017,2026-07-10,34,1422,1201151.35,1201151.35,0.0,2026-07-09,0,1-30天,低
15018,2026-07-10,57,1423,205342.0,0.0,205342.0,2026-07-05,5,1-30天,中
15019,2026-07-10,35,1424,489654.7,0.0,489654.7,2026-09-16,0,未到期,低
15020,2026-07-10,1,1425,399343.76,0.0,399343.76,2026-08-08,0,未到期,低
15021,2026-07-10,49,1426,337908.77,337908.77,0.0,2026-06-21,0,1-30天,低
15022,2026-07-10,25,1427,623716.65,623716.65,0.0,2026-06-15,0,1-30天,低
15023,2026-07-10,69,1428,1399676.84,0.0,1399676.84,2026-06-20,20,1-30天,中
15024,2026-07-10,10,1429,196188.8,0.0,196188.8,2026-10-07,0,未到期,低
15025,2026-07-10,16,1430,339539.24,0.0,339539.24,2026-09-16,0,未到期,低
15026,2026-07-10,35,1432,902448.85,0.0,902448.85,2026-08-28,0,未到期,低
15027,2026-07-10,72,1433,470442.58,470442.58,0.0,2026-06-08,0,1-30天,低
15028,2026-07-10,46,1434,205788.79,205788.79,0.0,2026-06-05,0,1-30天,低
15029,2026-07-10,45,1435,603880.82,0.0,603880.82,2026-08-11,0,未到期,低
15030,2026-07-10,28,1436,205231.05,205231.05,0.0,2026-06-23,0,1-30天,低
15031,2026-07-10,32,1437,1923438.45,0.0,1923438.45,2026-07-09,1,1-30天,中
15032,2026-07-10,5,1439,1581086.85,0.0,1581086.85,2026-09-26,0,未到期,低
15033,2026-07-10,13,1441,335344.38,0.0,335344.38,2026-08-10,0,未到期,低
15034,2026-07-10,63,1442,166178.16,166178.16,0.0,2026-06-24,0,1-30天,低
15035,2026-07-10,66,1443,523084.1,261542.05,261542.05,2026-06-07,33,31-60天,高
15036,2026-07-10,30,1444,1060650.6,0.0,1060650.6,2026-08-29,0,未到期,低
15037,2026-07-10,5,1445,219865.45,0.0,219865.45,2026-10-05,0,未到期,低
15038,2026-07-10,27,1446,243415.16,0.0,243415.16,2026-07-30,0,未到期,低
15039,2026-07-10,51,1447,233480.39,0.0,233480.39,2026-08-04,0,未到期,低
15040,2026-07-10,30,1448,942213.72,0.0,942213.72,2026-08-15,0,未到期,低
15041,2026-07-10,37,1449,562014.96,281007.48,281007.48,2026-06-30,10,1-30天,中
15042,2026-07-10,33,1450,164605.31,0.0,164605.31,2026-08-14,0,未到期,低
15043,2026-07-10,54,1451,1004185.56,0.0,1004185.56,2026-08-14,0,未到期,低
15044,2026-07-10,14,1452,808273.96,808273.96,0.0,2026-05-27,0,1-30天,低
15045,2026-07-10,34,1453,821456.5,0.0,821456.5,2026-07-29,0,未到期,低
15046,2026-07-10,41,1454,229926.29,0.0,229926.29,2026-07-08,2,1-30天,中
15047,2026-07-10,32,1456,1017031.24,0.0,1017031.24,2026-10-02,0,未到期,低
15048,2026-07-10,53,1457,179965.03,179965.03,0.0,2026-06-29,0,1-30天,低
15049,2026-07-10,67,1458,343596.52,0.0,343596.52,2026-09-10,0,未到期,低
15050,2026-07-10,77,1460,470214.21,0.0,470214.21,2026-07-02,8,1-30天,中
15051,2026-07-10,62,1461,540412.58,0.0,540412.58,2026-08-15,0,未到期,低
15052,2026-07-10,32,1462,358253.28,0.0,358253.28,2026-09-01,0,未到期,低
