receipt_line_id,receipt_id,purchase_order_line_id,material_id,received_qty,accepted_qty,rejected_qty
3760,3760,3872,15,24,23,0
3761,3761,3873,88,25,24,0
3762,3762,3874,4,672.3692,659.9652,0
3763,3763,3875,66,238.079,229.9011,0
3764,3764,3876,107,438.3637,423.8069,0
3765,3765,3877,18,1134.5034,1093.32,0
3766,3766,3878,104,51,49,0
3767,3767,3879,25,103,100,0
3768,3768,3880,103,117,112,0
3769,3769,3881,37,24,23,0
3770,3770,3882,25,115,113,0
3771,3771,3883,62,58,55,0
3772,3772,3884,95,135,131,0
3773,3773,3886,67,191.2011,186.5621,0
3774,3774,3887,65,25,24,0
3775,3775,3888,58,680.3145,662.1834,0
3776,3776,3889,30,94,91,0
3777,3777,3890,20,302.8149,295.7893,0
3778,3778,3891,19,1115.3317,1111.0015,0
3779,3779,3892,70,42,41,0
3780,3780,3893,42,1169.6066,1164.2708,0
3781,3781,3894,31,157,155,0
3782,3782,3895,88,34,33,0
3783,3783,3896,16,133,130,0
3784,3784,3897,33,19,18,0
3785,3785,3898,61,91,87,0
3786,3786,3899,24,61,59,0
3787,3787,3900,76,546.9915,532.9352,0
3788,3788,3901,26,1156.6873,1151.0927,0
3789,3789,3902,42,493.5408,489.4275,0
3790,3790,3903,72,89,88,0
3791,3791,3904,114,245.4039,240.7064,0
3792,3792,3905,73,77,75,0
3793,3793,3906,24,146,140,0
3794,3794,3907,113,52,51,0
3795,3795,3908,80,113,109,0
3796,3796,3909,69,88,87,0
3797,3797,3910,38,104,103,0
3798,3798,3911,99,1085.8647,1053.4828,0
3799,3799,3912,12,366.8061,357.6561,0
3800,3800,3913,41,101,98,0
3801,3801,3914,35,498.1967,487.039,0
3802,3802,3915,23,87,85,0
3803,3803,3916,2,660.3907,655.8898,0
3804,3804,3917,106,48.1696,47.0109,0
3805,3805,3918,118,131,129,0
3806,3806,3919,50,1029.5838,993.8367,0
3807,3807,3920,84,343.8998,333.6663,0
3808,3808,3921,62,150,145,0
3809,3809,3923,72,111,106,0
3810,3810,3924,113,157,152,0
3811,3811,3925,109,159,157,0
3812,3812,3926,77,154,153,0
3813,3813,3927,94,59,56,0
3814,3814,3928,89,63,61,0
3815,3815,3929,22,134,131,0
3816,3816,3930,76,1070.188,1062.8218,0
3817,3817,3931,53,114,109,0
3818,3818,3932,33,107,105,0
3819,3819,3933,34,551.5839,536.8145,0
3820,3820,3934,62,104,101,0
3821,3821,3935,56,98,94,0
3822,3822,3936,5,6,5,0
3823,3823,3937,42,471.6563,468.4296,0
3824,3824,3938,68,545.9548,539.78,0
3825,3825,3939,114,628.6542,610.3174,0
3826,3826,3940,74,302.9173,299.7663,0
3827,3827,3941,50,609.6047,594.1249,0
3828,3828,3942,95,8,7,0
3829,3829,3943,56,152,148,0
3830,3830,3944,113,136,133,0
3831,3831,3945,74,593.5977,576.9187,0
3832,3832,3946,80,113,110,0
3833,3833,3947,64,8,7,0
3834,3834,3948,61,43,41,0
3835,3835,3949,99,467.003,449.8516,0
3836,3836,3950,23,64,63,0
3837,3837,3951,53,8,7,0
3838,3838,3952,8,17,16,0
3839,3839,3953,95,103,100,0
3840,3840,3954,62,26,25,0
3841,3841,3955,62,102,98,0
3842,3842,3956,120,35,33,0
3843,3843,3957,63,66,64,0
3844,3844,3958,26,1108.6347,1084.091,0
3845,3845,3959,59,574.242,565.3678,0
3846,3846,3960,24,91,89,0
3847,3847,3962,107,308.1239,301.6932,0
3848,3848,3963,115,911.8549,879.2907,0
3849,3849,3964,40,87,83,0
3850,3850,3965,106,327.9123,321.2063,0
3851,3851,3966,115,1072.8244,1070.6954,0
3852,3852,3968,39,134,130,0
3853,3853,3969,92,821.4439,818.4541,0
3854,3854,3970,32,38,37,0
3855,3855,3971,14,133,128,0
3856,3856,3972,16,29,28,0
3857,3857,3973,69,138,134,0
3858,3858,3974,1,816.9269,802.2173,0
3859,3859,3975,81,119,114,0
3860,3860,3976,103,156,154,0
3861,3861,3977,57,132,128,0
3862,3862,3978,96,48,46,0
3863,3863,3979,79,9,8,0
3864,3864,3980,29,67,65,0
3865,3865,3981,30,117,116,0
3866,3866,3982,44,1022.9528,1016.8542,0
3867,3867,3983,99,111.1896,108.4452,0
3868,3868,3984,85,33,31,0
3869,3869,3985,51,877.9314,851.5372,0
3870,3870,3986,45,40,39,0
3871,3871,3987,4,472.9099,471.4251,0
3872,3872,3988,73,145,143,0
3873,3873,3989,116,906.2644,903.6165,0
3874,3874,3990,36,1061.4957,1030.9157,0
3875,3875,3991,19,992.7287,962.2877,0
3876,3876,3992,50,896.3481,873.7627,0
3877,3877,3993,9,18,17,0
3878,3878,3994,25,63,60,0
3879,3879,3995,59,768.1025,747.7252,0
3880,3880,3996,66,879.1233,852.5887,0
3881,3881,3997,58,1053.5385,1012.8045,0
3882,3882,3998,97,91,87,0
3883,3883,3999,71,38,37,0
